Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
i don't know,3,280,"[194, 198, 280, 284]",S99Z.tsv
don't know,2,280,"[228, 280, 284]",S99Z.tsv
obviously,1,280,"[228, 280]",S99Z.tsv
come back,2,283,"[208, 283]",S99Z.tsv
yes,1,307,"[237, 307]",S99Z.tsv
say she,2,313,"[232, 313]",S99Z.tsv
then i,2,313,"[241, 313]",S99Z.tsv
yeah cos,2,302,"[1, 302]",S99Z.tsv
not necessarily,2,298,"[74, 298]",S99Z.tsv
tell,1,301,"[114, 301]",S99Z.tsv
send,1,300,"[119, 300]",S99Z.tsv
be er,2,236,"[137, 236]",S99Z.tsv
not here,2,187,"[186, 187]",S99Z.tsv
you're not,2,285,"[187, 285]",S99Z.tsv
oh no,2,317,"[187, 317]",S99Z.tsv
you shoot,2,204,"[193, 204]",S99Z.tsv
stand,1,229,"[206, 229]",S99Z.tsv
shoot it,2,208,"[193, 208, 228]",S99Z.tsv
kill,1,222,"[199, 222, 226, 228]",S99Z.tsv
it doesn't,2,229,"[224, 229]",S99Z.tsv
that could be,3,297,"[226, 297]",S99Z.tsv
know who,2,249,"[228, 249]",S99Z.tsv
well no,2,296,"[230, 296]",S99Z.tsv
three months,2,236,"[235, 236]",S99Z.tsv
