Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
he do he,3,1011,"[706, 1011, 1020]",S7DR.tsv
it yeah,2,714,"[201, 714, 731, 753, 756, 928]",S7DR.tsv
stupid,1,772,"[718, 772, 783, 1039]",S7DR.tsv
dad,1,720,"[79, 193, 308, 527, 720, 723, 724, 728, 795, 992, 1028]",S7DR.tsv
dad that,2,724,"[193, 724]",S7DR.tsv
mental at,2,757,"[748, 756, 757]",S7DR.tsv
they be,2,748,"[261, 266, 279, 634, 644, 648, 682, 683, 748, 750, 905, 917, 955, 970, 972, 981]",S7DR.tsv
er they,2,752,"[1, 752]",S7DR.tsv
she use,2,752,"[240, 752]",S7DR.tsv
think she,2,754,"[102, 527, 754]",S7DR.tsv
house,1,756,"[599, 756]",S7DR.tsv
yeah it's,2,801,"[760, 801, 851, 881, 914, 978, 979]",S7DR.tsv
miss,1,765,"[308, 765]",S7DR.tsv
life,1,885,"[765, 885, 890, 897]",S7DR.tsv
i can,2,774,"[244, 774]",S7DR.tsv
they're,1,787,"[285, 287, 787, 838, 866, 905, 976, 977]",S7DR.tsv
don't think,2,787,"[153, 787, 854]",S7DR.tsv
she's quite,2,789,"[607, 789]",S7DR.tsv
write nice things,3,792,"[790, 792]",S7DR.tsv
nice things,2,794,"[790, 794]",S7DR.tsv
mum,1,795,"[56, 61, 121, 174, 221, 303, 501, 527, 795, 1027]",S7DR.tsv
what a,2,795,"[488, 772, 795]",S7DR.tsv
thing to,2,795,"[772, 795]",S7DR.tsv
write,1,795,"[792, 795]",S7DR.tsv
to say,2,804,"[795, 804, 836, 889, 1002, 1010]",S7DR.tsv
alright,1,128,"[66, 128, 132, 468, 490, 800, 803]",S7DR.tsv
be that,2,800,"[29, 442, 548, 557, 611, 800, 980]",S7DR.tsv
they do,2,805,"[1, 805, 865, 914, 960]",S7DR.tsv
book,1,809,"[577, 802, 809, 828, 830, 831, 833, 849]",S7DR.tsv
but it do,3,813,"[352, 813]",S7DR.tsv
start till february,3,813,"[804, 813, 840]",S7DR.tsv
till february,2,840,"[813, 840]",S7DR.tsv
it do,2,352,"[35, 352, 813, 924]",S7DR.tsv
two,1,820,"[93, 818, 820, 822, 824, 857, 865, 866]",S7DR.tsv
weeks,1,93,"[67, 93, 818, 820, 822, 857]",S7DR.tsv
i think it be,4,820,"[115, 390, 587, 820]",S7DR.tsv
two weeks,2,820,"[818, 820, 822, 857]",S7DR.tsv
will you,2,825,"[214, 825]",S7DR.tsv
age,1,830,"[21, 440, 457, 830]",S7DR.tsv
be in peru,3,885,"[830, 885]",S7DR.tsv
you can,2,854,"[832, 854]",S7DR.tsv
an interview,2,849,"[549, 849]",S7DR.tsv
interview,1,554,"[549, 554, 834, 838, 849]",S7DR.tsv
for a,2,833,"[109, 833, 852, 853, 856, 946]",S7DR.tsv
think you,2,856,"[854, 856, 994, 997]",S7DR.tsv
be he,2,860,"[745, 860, 926]",S7DR.tsv
what happen,2,866,"[688, 691, 866, 1013]",S7DR.tsv
when i be,3,866,"[78, 866, 885]",S7DR.tsv
happen,1,870,"[688, 691, 870, 1013]",S7DR.tsv
watch,1,896,"[885, 890, 896, 900, 926, 928, 965, 967, 977]",S7DR.tsv
john cleese,2,896,"[893, 896]",S7DR.tsv
watch it,2,926,"[896, 926, 928]",S7DR.tsv
fawlty tower,2,898,"[878, 892, 898, 899, 906]",S7DR.tsv
whole,1,913,"[857, 913]",S7DR.tsv
yeah they,2,915,"[4, 912, 915]",S7DR.tsv
that's a,2,940,"[109, 316, 321, 940]",S7DR.tsv
a new,2,940,"[179, 353, 442, 940, 1002]",S7DR.tsv
i think it,3,820,"[115, 127, 390, 587, 820, 984]",S7DR.tsv
oh it's,2,984,"[172, 984]",S7DR.tsv
get the,2,232,"[195, 232, 458, 495, 603, 812, 828, 986]",S7DR.tsv
pick,1,986,"[85, 986, 987, 989, 992, 1030]",S7DR.tsv
pick her up,3,992,"[986, 989, 992]",S7DR.tsv
to the,2,989,"[353, 903, 925, 989, 1022]",S7DR.tsv
be really,2,1002,"[887, 1002, 1022, 1039]",S7DR.tsv
throw,1,1002,"[905, 1002, 1010, 1011]",S7DR.tsv
new tactic,2,1003,"[1002, 1003]",S7DR.tsv
give him,2,1005,"[184, 1005]",S7DR.tsv
see him,2,933,"[829, 933, 1005]",S7DR.tsv
every time,2,1005,"[905, 917, 1005]",S7DR.tsv
bring,1,1010,"[61, 1010]",S7DR.tsv
but he,2,1010,"[189, 1010]",S7DR.tsv
throw insult at,3,1011,"[1010, 1011]",S7DR.tsv
that he,2,1020,"[308, 1020]",S7DR.tsv
you see,2,1024,"[221, 1024]",S7DR.tsv
i would,2,838,"[207, 353, 417, 828, 838, 840, 1024]",S7DR.tsv
ask,1,1024,"[854, 1024]",S7DR.tsv
help,1,1026,"[6, 14, 850, 1026]",S7DR.tsv
would,1,417,"[95, 417, 567, 828, 838, 840, 869, 1024, 1026]",S7DR.tsv
he know,2,1028,"[189, 923, 1028]",S7DR.tsv
go into,2,1030,"[564, 1030]",S7DR.tsv
pick up,2,1030,"[987, 1030]",S7DR.tsv
you're a,2,1032,"[1006, 1032]",S7DR.tsv
him the,2,1039,"[78, 184, 1039]",S7DR.tsv
heat,1,1043,"[121, 745, 1043]",S7DR.tsv
back to,2,1043,"[581, 960, 1043]",S7DR.tsv
put,1,18,"[4, 17, 18, 73, 75, 132, 158, 307, 313, 543, 810, 1024]",S7DR.tsv
i know,2,18,"[7, 18, 45, 77, 191, 297, 343, 351, 432, 471, 547, 553, 606, 748, 754, 769, 780, 855, 977]",S7DR.tsv
coffee,1,19,"[18, 19, 21, 22, 51, 52, 53, 57, 99, 103, 433, 465, 800]",S7DR.tsv
be i,2,397,"[18, 397, 508]",S7DR.tsv
i've always,2,482,"[18, 482]",S7DR.tsv
that's why,2,167,"[18, 167, 542]",S7DR.tsv
i know i know,4,606,"[18, 606]",S7DR.tsv
red wine,2,49,"[23, 39, 45, 49, 51]",S7DR.tsv
us,1,49,"[23, 49, 432, 1026]",S7DR.tsv
at work,2,24,"[23, 24, 90, 91, 213, 809]",S7DR.tsv
you want,2,394,"[23, 99, 394, 559]",S7DR.tsv
wine,1,47,"[23, 39, 45, 47, 49, 51, 428, 432]",S7DR.tsv
come,1,28,"[4, 28, 32, 39, 59, 78, 521, 827, 860, 966, 984, 985, 1024]",S7DR.tsv
after christmas,2,348,"[28, 32, 348]",S7DR.tsv
the one i,3,415,"[28, 415, 646]",S7DR.tsv
clean,1,30,"[29, 30]",S7DR.tsv
sort of,2,334,"[32, 334, 382, 395, 477, 513, 559, 565, 669, 870]",S7DR.tsv
take,1,60,"[37, 60, 64, 65, 110, 275, 400, 422, 682, 1002]",S7DR.tsv
they come,2,39,"[4, 39]",S7DR.tsv
oh i,2,39,"[25, 39, 126, 285, 336, 395, 433, 472, 652, 787, 886]",S7DR.tsv
i say,2,52,"[39, 52, 123, 222, 303, 345, 395, 433, 542, 635, 1034]",S7DR.tsv
do i,2,84,"[39, 84, 364, 395, 432, 983]",S7DR.tsv
it's very,2,439,"[39, 439, 473, 880]",S7DR.tsv
it i,2,60,"[40, 41, 60, 910, 1036, 1039]",S7DR.tsv
much,1,237,"[43, 237, 397, 645, 686]",S7DR.tsv
it as,2,399,"[43, 399]",S7DR.tsv
head,1,432,"[45, 432, 754]",S7DR.tsv
i know i,3,606,"[45, 606]",S7DR.tsv
i never have,3,334,"[48, 334]",S7DR.tsv
you say,2,51,"[27, 51, 687, 813, 833]",S7DR.tsv
as well,2,385,"[51, 309, 385, 399, 495, 525]",S7DR.tsv
i don't know,3,362,"[55, 215, 224, 362, 388, 609, 643, 663, 744, 752, 782, 849, 937]",S7DR.tsv
yes yeah,2,114,"[57, 114, 608, 851]",S7DR.tsv
come down,2,59,"[4, 59]",S7DR.tsv
oh cos,2,118,"[59, 118]",S7DR.tsv
and you,2,219,"[59, 219, 598, 644]",S7DR.tsv
he want to,3,931,"[59, 931]",S7DR.tsv
that down,2,159,"[65, 159]",S7DR.tsv
it's a it's a,4,435,"[101, 435]",S7DR.tsv
one thing,2,535,"[101, 108, 535]",S7DR.tsv
be very,2,881,"[101, 329, 881, 958]",S7DR.tsv
go in,2,108,"[17, 108]",S7DR.tsv
it's just,2,108,"[76, 97, 108, 984, 1020]",S7DR.tsv
a flask,2,460,"[108, 110, 460]",S7DR.tsv
it on,2,132,"[110, 132, 896]",S7DR.tsv
and erm,2,303,"[110, 303, 311, 313, 394, 473, 513, 752, 754, 762, 1026]",S7DR.tsv
in here,2,120,"[114, 120, 123, 132, 135]",S7DR.tsv
be you,2,470,"[122, 217, 470, 801, 817, 852, 904]",S7DR.tsv
well it be,3,946,"[122, 946]",S7DR.tsv
oh i think,3,126,"[25, 126]",S7DR.tsv
think it's,2,725,"[126, 331, 560, 725, 980]",S7DR.tsv
must be,2,131,"[127, 131, 982]",S7DR.tsv
the thermostat,2,143,"[131, 143]",S7DR.tsv
be on,2,143,"[131, 143, 285, 303, 994, 997]",S7DR.tsv
but yeah,2,350,"[131, 350, 378, 884]",S7DR.tsv
yeah the,2,368,"[131, 368]",S7DR.tsv
heat be,2,745,"[131, 745]",S7DR.tsv
say it's,2,135,"[123, 135, 474]",S7DR.tsv
have be,2,145,"[84, 85, 91, 145, 508, 958]",S7DR.tsv
must,1,131,"[47, 127, 131, 145, 639, 958, 982]",S7DR.tsv
get him a card,4,169,"[168, 169]",S7DR.tsv
go on,2,470,"[168, 170, 470, 542]",S7DR.tsv
get him a,3,178,"[169, 178, 179, 183]",S7DR.tsv
like to,2,181,"[178, 179, 181, 183, 473]",S7DR.tsv
i do,2,272,"[188, 272, 313, 886, 922, 975, 977, 983, 1039]",S7DR.tsv
look at,2,334,"[188, 334, 629]",S7DR.tsv
get it,2,399,"[196, 200, 201, 399]",S7DR.tsv
we'll,1,502,"[204, 473, 502]",S7DR.tsv
expensive,1,330,"[209, 330, 331, 334, 397, 473]",S7DR.tsv
be expensive,2,397,"[209, 397]",S7DR.tsv
gotta,1,382,"[211, 382, 552]",S7DR.tsv
go out,2,432,"[211, 432, 986, 998, 1020]",S7DR.tsv
a hundred and ten pound,5,237,"[213, 237]",S7DR.tsv
pound,1,350,"[213, 237, 307, 350, 519, 537, 586]",S7DR.tsv
and i,2,215,"[4, 114, 215, 222, 250, 270, 285, 303, 345, 347, 362, 395, 422, 673, 752, 754, 874, 977, 983, 1022, 1024, 1026, 1030, 1032]",S7DR.tsv
's,1,218,"[17, 218, 245, 259, 260, 320, 405, 409, 626, 627, 628, 629, 653, 686, 696, 702, 720, 721, 723, 724, 725, 726, 728, 739, 754, 756, 931, 946, 960, 1026]",S7DR.tsv
well 's,2,405,"[218, 405, 409]",S7DR.tsv
always,1,245,"[18, 218, 245, 481, 482, 790, 809, 849, 906, 915, 918]",S7DR.tsv
i suppose,2,237,"[220, 237, 868]",S7DR.tsv
and he,2,222,"[7, 222, 325, 336, 635, 714, 718, 774, 966, 998, 1005, 1020, 1030, 1043]",S7DR.tsv
phone,1,222,"[114, 222, 285, 303, 683]",S7DR.tsv
he say oh,3,336,"[222, 224, 336, 635]",S7DR.tsv
for christmas,2,245,"[222, 245, 394]",S7DR.tsv
and i say,3,303,"[222, 303, 395]",S7DR.tsv
anyway i,2,395,"[222, 395]",S7DR.tsv
say oh,2,285,"[222, 224, 285, 303, 336, 395, 513, 635]",S7DR.tsv
know i'm,2,224,"[132, 224]",S7DR.tsv
awful,1,432,"[224, 432]",S7DR.tsv
well i don't,3,638,"[224, 635, 638]",S7DR.tsv
thank you,2,226,"[130, 226, 466]",S7DR.tsv
rather,1,233,"[123, 233, 712]",S7DR.tsv
designer,1,237,"[233, 237]",S7DR.tsv
name,1,740,"[233, 633, 740]",S7DR.tsv
yeah yeah,2,368,"[236, 297, 368, 377, 438, 443, 620, 801, 908]",S7DR.tsv
little,1,241,"[114, 241, 382, 473, 483, 493, 678, 759, 1005]",S7DR.tsv
handbag,1,243,"[237, 243]",S7DR.tsv
i get perfume,3,364,"[246, 364]",S7DR.tsv
we agree,2,251,"[250, 251]",S7DR.tsv
he buy me,3,256,"[250, 256, 325]",S7DR.tsv
perfume and i,3,395,"[250, 395]",S7DR.tsv
so he,2,250,"[83, 250, 743, 931, 983]",S7DR.tsv
mind,1,263,"[103, 104, 263]",S7DR.tsv
down and,2,267,"[4, 161, 267, 815, 1030]",S7DR.tsv
down and then,3,267,"[161, 267]",S7DR.tsv
yeah i know,3,297,"[7, 297, 343, 547, 780]",S7DR.tsv
oh yeah yeah yeah,4,368,"[297, 368]",S7DR.tsv
yeah yeah i,3,443,"[297, 443]",S7DR.tsv
the ones,2,525,"[297, 525]",S7DR.tsv
oh no,2,307,"[62, 307, 611, 775, 867, 905]",S7DR.tsv
me and,2,307,"[114, 307]",S7DR.tsv
on cos,2,307,"[132, 307]",S7DR.tsv
ten pound,2,307,"[237, 307, 586]",S7DR.tsv
cos we,2,385,"[307, 385, 392]",S7DR.tsv
me and say,3,394,"[307, 394]",S7DR.tsv
our holiday,2,546,"[307, 546]",S7DR.tsv
birthday so,2,946,"[307, 946]",S7DR.tsv
do and,2,313,"[7, 313, 635]",S7DR.tsv
could,1,313,"[97, 237, 313, 370, 596, 763, 983, 986, 998, 1022]",S7DR.tsv
half,1,313,"[50, 95, 97, 313, 406, 502]",S7DR.tsv
quid,1,342,"[313, 342, 523, 592]",S7DR.tsv
could i,2,370,"[313, 370]",S7DR.tsv
didn't know,2,397,"[313, 397, 702]",S7DR.tsv
reason,1,846,"[313, 754, 846]",S7DR.tsv
and the,2,888,"[313, 774, 888, 896, 906]",S7DR.tsv
there be,2,690,"[313, 686, 690, 696, 701, 708, 712, 750, 752, 955]",S7DR.tsv
though,1,317,"[10, 317, 492, 583, 667, 696, 763, 788, 789, 828, 836, 889, 917]",S7DR.tsv
though isn't,2,763,"[317, 696, 763]",S7DR.tsv
it wasn't,2,320,"[163, 320, 653]",S7DR.tsv
i've give,2,525,"[320, 525]",S7DR.tsv
me a,2,325,"[261, 325]",S7DR.tsv
millions,1,338,"[325, 338, 345]",S7DR.tsv
yeah i like,3,443,"[327, 443]",S7DR.tsv
paco rabanne,2,342,"[329, 342, 345]",S7DR.tsv
i want,2,345,"[60, 64, 345, 374, 395, 399, 472]",S7DR.tsv
either,1,837,"[345, 837, 1010]",S7DR.tsv
and i think,3,347,"[4, 347, 422, 673, 874, 977]",S7DR.tsv
cheaper,1,347,"[212, 347]",S7DR.tsv
the wrong,2,347,"[232, 347, 915]",S7DR.tsv
i know it's,3,351,"[77, 351, 769]",S7DR.tsv
yeah yeah yeah,3,377,"[368, 377]",S7DR.tsv
be it good,3,596,"[377, 596]",S7DR.tsv
oh so,2,743,"[389, 400, 423, 743]",S7DR.tsv
get a refund,3,421,"[420, 421]",S7DR.tsv
i say coffee,3,433,"[52, 433]",S7DR.tsv
you think,2,459,"[114, 459]",S7DR.tsv
think of,2,460,"[459, 460, 871]",S7DR.tsv
and then i,3,471,"[161, 303, 471]",S7DR.tsv
i think i,3,471,"[142, 162, 471, 828, 874, 906]",S7DR.tsv
pay,1,473,"[97, 392, 473, 483]",S7DR.tsv
a little,2,473,"[114, 382, 473, 483, 678, 1005]",S7DR.tsv
bite more,2,473,"[161, 473, 678]",S7DR.tsv
suppose,1,473,"[237, 473]",S7DR.tsv
which be,2,473,"[92, 261, 473, 1002, 1039]",S7DR.tsv
a little bite,3,473,"[382, 473, 483, 678]",S7DR.tsv
but it's very,3,473,"[439, 473]",S7DR.tsv
to go to,3,473,"[472, 473]",S7DR.tsv
to go,2,472,"[470, 472, 473, 481, 482, 752]",S7DR.tsv
to be,2,473,"[147, 473, 506, 955, 972]",S7DR.tsv
i'm think,2,616,"[477, 616, 725]",S7DR.tsv
i'll have,2,481,"[19, 21, 22, 481, 804]",S7DR.tsv
want to go to,4,481,"[472, 481]",S7DR.tsv
i've always want to go,5,482,"[481, 482]",S7DR.tsv
do that,2,569,"[481, 569, 960]",S7DR.tsv
yes we,2,493,"[251, 493]",S7DR.tsv
still have,2,493,"[492, 493]",S7DR.tsv
do she,2,432,"[240, 432, 512, 694, 781]",S7DR.tsv
of what,2,559,"[460, 559]",S7DR.tsv
yes cos,2,582,"[261, 582, 915]",S7DR.tsv
a job,2,833,"[501, 584, 825, 833]",S7DR.tsv
up and,2,590,"[141, 590]",S7DR.tsv
i've just get,3,590,"[232, 590]",S7DR.tsv
about a,2,598,"[237, 502, 598, 972]",S7DR.tsv
you be,2,598,"[167, 598, 852, 856, 994, 997]",S7DR.tsv
talk,1,999,"[598, 623, 866, 999, 1004]",S7DR.tsv
couple of,2,600,"[80, 600]",S7DR.tsv
might have,2,600,"[84, 91, 600]",S7DR.tsv
another,1,502,"[67, 502, 600]",S7DR.tsv
he be,2,623,"[83, 84, 85, 88, 90, 141, 623, 743, 939, 966, 1020, 1030, 1032, 1039]",S7DR.tsv
talk to,2,1004,"[623, 866, 1004]",S7DR.tsv
's party,2,627,"[626, 627, 628, 629]",S7DR.tsv
party,1,627,"[619, 626, 627, 628, 629, 694, 752]",S7DR.tsv
stun,1,638,"[629, 630, 638, 640]",S7DR.tsv
have this,2,630,"[298, 630]",S7DR.tsv
she be,2,630,"[619, 630, 633, 635, 640, 655, 664, 666, 667, 670, 675, 714, 733, 750, 752, 754, 756, 758, 763, 830]",S7DR.tsv
she have,2,694,"[630, 640, 694, 1018]",S7DR.tsv
shoe,1,633,"[4, 633]",S7DR.tsv
oh and,2,633,"[449, 633]",S7DR.tsv
remember her,2,638,"[633, 638]",S7DR.tsv
of like,2,635,"[382, 635]",S7DR.tsv
well i like,3,635,"[455, 635]",S7DR.tsv
she be a,3,667,"[635, 667]",S7DR.tsv
i'm not say,3,640,"[506, 640]",S7DR.tsv
notice,1,652,"[642, 652, 910, 917]",S7DR.tsv
a few,2,817,"[678, 817]",S7DR.tsv
she go,2,686,"[476, 527, 528, 686]",S7DR.tsv
to 's,2,960,"[686, 756, 960]",S7DR.tsv
have the,2,692,"[58, 692]",S7DR.tsv
out of,2,692,"[432, 521, 692]",S7DR.tsv
think he,2,699,"[88, 90, 699]",S7DR.tsv
i think he's,3,704,"[506, 704]",S7DR.tsv
he's a,2,704,"[506, 704, 743, 745, 1032]",S7DR.tsv
he's a bite,3,743,"[704, 743, 745]",S7DR.tsv
he do,2,706,"[7, 9, 706, 963, 1011, 1020]",S7DR.tsv
yeah he,2,706,"[84, 706, 729]",S7DR.tsv
yeah he do,3,963,"[706, 963]",S7DR.tsv
i think he,3,712,"[88, 90, 712]",S7DR.tsv
but i think,3,712,"[506, 712]",S7DR.tsv
and he he say,4,714,"[336, 714, 774]",S7DR.tsv
that's it,2,714,"[462, 714]",S7DR.tsv
he he,2,729,"[714, 729, 774]",S7DR.tsv
give her,2,716,"[525, 716]",S7DR.tsv
jealous,1,718,"[94, 718]",S7DR.tsv
get all,2,725,"[718, 725, 740]",S7DR.tsv
's dad,2,723,"[720, 723, 724, 728]",S7DR.tsv
's brother,2,724,"[702, 721, 724, 725, 726]",S7DR.tsv
be 's,2,946,"[724, 739, 946]",S7DR.tsv
erm she,2,733,"[394, 513, 733]",S7DR.tsv
and that be,3,739,"[737, 739]",S7DR.tsv
and that,2,843,"[739, 843]",S7DR.tsv
i know he,3,748,"[7, 748]",S7DR.tsv
be at,2,748,"[90, 91, 619, 748, 750, 906]",S7DR.tsv
know how,2,750,"[397, 750]",S7DR.tsv
when she,2,750,"[476, 511, 750]",S7DR.tsv
else and,2,754,"[395, 754]",S7DR.tsv
she get,2,754,"[421, 427, 428, 432, 754, 1020]",S7DR.tsv
stay,1,756,"[2, 422, 756, 965, 1039]",S7DR.tsv
there i,2,758,"[17, 758]",S7DR.tsv
very very,2,767,"[9, 767]",S7DR.tsv
but the,2,774,"[49, 774, 977]",S7DR.tsv
me that,2,774,"[432, 774]",S7DR.tsv
can you,2,788,"[774, 788, 843]",S7DR.tsv
say it,2,778,"[35, 778, 813, 837, 998, 1036, 1037, 1039, 1041]",S7DR.tsv
think so,2,933,"[787, 933]",S7DR.tsv
i think that,3,789,"[199, 789, 982]",S7DR.tsv
them though,2,789,"[788, 789]",S7DR.tsv
know that,2,795,"[191, 642, 795, 977]",S7DR.tsv
say about,2,1040,"[795, 1040]",S7DR.tsv
sorry i'm,2,813,"[740, 813]",S7DR.tsv
be just,2,237,"[85, 237, 402, 820, 906]",S7DR.tsv
he'll,1,827,"[114, 827]",S7DR.tsv
ago,1,830,"[80, 830, 866]",S7DR.tsv
i i think,3,832,"[127, 832]",S7DR.tsv
i i,2,515,"[127, 353, 397, 515, 682, 832]",S7DR.tsv
just get,2,836,"[232, 836]",S7DR.tsv
say have,2,849,"[27, 849]",S7DR.tsv
i'd say,2,849,"[35, 849]",S7DR.tsv
know about,2,849,"[702, 849]",S7DR.tsv
go for,2,849,"[833, 849]",S7DR.tsv
holiday book,2,849,"[833, 849]",S7DR.tsv
be go,2,167,"[78, 167, 856]",S7DR.tsv
i didn't realise,3,856,"[84, 856]",S7DR.tsv
go for a,3,856,"[833, 856]",S7DR.tsv
a fortnight,2,856,"[833, 856]",S7DR.tsv
for a fortnight,3,856,"[853, 856]",S7DR.tsv
i think you be,4,994,"[856, 994, 997]",S7DR.tsv
here for,2,860,"[114, 123, 860]",S7DR.tsv
how long be,3,860,"[817, 860]",S7DR.tsv
long,1,923,"[860, 923]",S7DR.tsv
blame,1,763,"[755, 763, 773, 788, 866]",S7DR.tsv
can't blame,2,866,"[788, 866]",S7DR.tsv
that and,2,866,"[843, 866, 960]",S7DR.tsv
about the,2,999,"[866, 999, 1040]",S7DR.tsv
no i think,3,870,"[88, 870]",S7DR.tsv
forget,1,870,"[169, 370, 869, 870]",S7DR.tsv
think they,2,870,"[634, 870]",S7DR.tsv
cos they,2,870,"[644, 870]",S7DR.tsv
very funny,2,881,"[880, 881]",S7DR.tsv
cos it,2,896,"[17, 896]",S7DR.tsv
with a,2,896,"[237, 447, 655, 896]",S7DR.tsv
thing and,2,896,"[432, 896]",S7DR.tsv
and we'll,2,896,"[502, 896]",S7DR.tsv
it be very,3,896,"[881, 896]",S7DR.tsv
and watch,2,965,"[900, 965]",S7DR.tsv
cos it's,2,915,"[118, 915]",S7DR.tsv
be all,2,915,"[634, 648, 683, 915, 955]",S7DR.tsv
panto,1,929,"[925, 929]",S7DR.tsv
where do,2,943,"[694, 943]",S7DR.tsv
it's just that,3,984,"[97, 984, 1020]",S7DR.tsv
wrong,1,984,"[232, 984]",S7DR.tsv
that i,2,984,"[334, 702, 984]",S7DR.tsv
could have,2,986,"[97, 986, 998]",S7DR.tsv
up and when,3,986,"[141, 986]",S7DR.tsv
just get the,3,986,"[232, 986]",S7DR.tsv
up to,2,989,"[955, 989, 1007]",S7DR.tsv
not the,2,989,"[977, 979, 989]",S7DR.tsv
see him i,3,1005,"[933, 1005]",S7DR.tsv
and he's,2,1010,"[4, 1010]",S7DR.tsv
have a big row,4,1015,"[1012, 1015]",S7DR.tsv
have it,2,1018,"[141, 1018]",S7DR.tsv
it but,2,1018,"[399, 1018]",S7DR.tsv
that it's,2,1020,"[977, 1020]",S7DR.tsv
go to the,3,1022,"[925, 1022]",S7DR.tsv
i would have,3,1024,"[207, 353, 828, 1024]",S7DR.tsv
down to,2,1026,"[139, 142, 162, 1026]",S7DR.tsv
be quite,2,199,"[147, 199, 279, 664, 666, 972, 1026]",S7DR.tsv
call,1,1026,"[460, 613, 1026]",S7DR.tsv
be quite nice,3,1026,"[664, 666, 1026]",S7DR.tsv
would have,2,1026,"[207, 353, 828, 1026]",S7DR.tsv
quite nice,2,937,"[666, 937, 1026]",S7DR.tsv
please,1,1028,"[19, 21, 54, 1028]",S7DR.tsv
i turn,2,1030,"[139, 142, 159, 161, 162, 1030]",S7DR.tsv
turn,1,1030,"[141, 161, 1030]",S7DR.tsv
be right,2,1030,"[644, 1030]",S7DR.tsv
don't you,2,1034,"[114, 515, 1034]",S7DR.tsv
say get,2,1034,"[394, 1034]",S7DR.tsv
out of my,3,1034,"[432, 521, 1034]",S7DR.tsv
knife,1,1040,"[1034, 1040]",S7DR.tsv
didn't say it,3,1037,"[1036, 1037, 1039]",S7DR.tsv
it but i,3,1039,"[399, 1039, 1041]",S7DR.tsv
at him,2,1039,"[492, 1039]",S7DR.tsv
do say,2,1040,"[1039, 1040]",S7DR.tsv
yeah i be,3,1041,"[169, 1041]",S7DR.tsv
to him,2,1043,"[1004, 1043]",S7DR.tsv
the moment,2,528,"[23, 131, 133, 135, 528]",S7DR.tsv
but i've,2,922,"[23, 922]",S7DR.tsv
one i,2,651,"[28, 415, 651]",S7DR.tsv
that's all,2,85,"[30, 85, 248, 329]",S7DR.tsv
have you,2,901,"[37, 196, 200, 901]",S7DR.tsv
hate,1,40,"[39, 40]",S7DR.tsv
and do,2,252,"[39, 252]",S7DR.tsv
to have,2,515,"[39, 515]",S7DR.tsv
visit,1,862,"[39, 862]",S7DR.tsv
hate it i,3,41,"[40, 41]",S7DR.tsv
no i don't,3,639,"[41, 45, 639, 642, 782]",S7DR.tsv
hate it,2,45,"[40, 45]",S7DR.tsv
true,1,77,"[45, 77]",S7DR.tsv
i have,2,275,"[45, 275, 508, 515]",S7DR.tsv
feel,1,355,"[45, 131, 355]",S7DR.tsv
a good night's sleep,4,48,"[47, 48]",S7DR.tsv
sleep,1,458,"[48, 458]",S7DR.tsv
white wine,2,51,"[47, 51]",S7DR.tsv
cos he,2,83,"[59, 83, 92, 827, 1028]",S7DR.tsv
it's all,2,914,"[59, 914]",S7DR.tsv
instant,1,100,"[99, 100]",S7DR.tsv
this be,2,107,"[101, 107, 993]",S7DR.tsv
no this be,3,358,"[101, 358]",S7DR.tsv
no i'm,2,904,"[105, 640, 904]",S7DR.tsv
buy one,2,385,"[108, 313, 315, 385, 450, 452]",S7DR.tsv
it through,2,543,"[110, 543]",S7DR.tsv
well it,2,122,"[50, 122, 508, 946]",S7DR.tsv
obviously,1,131,"[92, 131, 135, 142, 162]",S7DR.tsv
but obviously,2,142,"[131, 142, 162]",S7DR.tsv
er the,2,901,"[131, 901]",S7DR.tsv
point,1,681,"[135, 681, 682]",S7DR.tsv
never get there,3,152,"[151, 152]",S7DR.tsv
where be,2,470,"[196, 470]",S7DR.tsv
it have,2,508,"[196, 508]",S7DR.tsv
this year,2,245,"[204, 245, 519]",S7DR.tsv
a hundred and ten,4,223,"[213, 223, 237]",S7DR.tsv
and i've,2,353,"[213, 353, 510]",S7DR.tsv
hundred and,2,519,"[213, 237, 519, 537]",S7DR.tsv
ten,1,528,"[213, 237, 307, 528, 586]",S7DR.tsv
get her,2,285,"[215, 222, 285, 1020]",S7DR.tsv
of the,2,218,"[95, 218, 347, 465, 623, 758]",S7DR.tsv
ever,1,218,"[207, 218, 522, 752, 870, 1014]",S7DR.tsv
don't i,2,639,"[218, 639]",S7DR.tsv
have give,2,220,"[207, 220]",S7DR.tsv
get for,2,245,"[220, 245]",S7DR.tsv
so erm,2,277,"[220, 277]",S7DR.tsv
i'll get,2,285,"[220, 285]",S7DR.tsv
mine,1,402,"[220, 402]",S7DR.tsv
on the phone,3,285,"[222, 285, 303]",S7DR.tsv
that she,2,422,"[222, 422, 1020]",S7DR.tsv
speak to her,3,508,"[222, 508]",S7DR.tsv
no that's,2,616,"[228, 616, 867]",S7DR.tsv
well no she,3,513,"[230, 513]",S7DR.tsv
no she,2,670,"[230, 670]",S7DR.tsv
on her,2,519,"[241, 519, 678]",S7DR.tsv
and do he spend,4,253,"[252, 253]",S7DR.tsv
what do you get,4,255,"[245, 255, 363]",S7DR.tsv
the the,2,402,"[267, 402]",S7DR.tsv
then they,2,682,"[267, 682, 905, 960]",S7DR.tsv
