Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
modern,1,59,"[59, 63]","[23, 58, 137]",S2LC.tsv,S0421,S0423
a book,2,141,[59],[141],S2LC.tsv,S0421,S0423
load,1,228,"[59, 63]",[228],S2LC.tsv,S0421,S0423
but the,2,395,"[59, 302, 668, 688]",[395],S2LC.tsv,S0421,S0423
i dunno,2,544,"[59, 832]",[544],S2LC.tsv,S0421,S0423
the thing,2,546,"[59, 91, 370]",[546],S2LC.tsv,S0421,S0423
thing be,2,583,"[59, 370]",[583],S2LC.tsv,S0421,S0423
yeah they'll,2,612,[59],[612],S2LC.tsv,S0421,S0423
as well,2,61,"[61, 126, 318, 320, 372, 388, 402, 408, 412, 424, 441, 700, 730, 832]","[44, 632, 765]",S2LC.tsv,S0421,S0423
they probably teach,3,61,[61],[60],S2LC.tsv,S0421,S0423
yeah they,2,66,"[61, 801, 832, 838]","[66, 245]",S2LC.tsv,S0421,S0423
do you,2,94,"[61, 81, 99, 105, 382, 454, 625, 640, 656, 734, 738, 832]","[94, 319, 321, 333, 347, 351, 416, 482, 490, 597, 614, 800, 817, 237, 369, 620]",S2LC.tsv,S0421,S0423
they they're,2,115,[61],[115],S2LC.tsv,S0421,S0423
even,1,137,"[61, 69, 95, 148, 298, 366, 408, 573, 586, 588, 598]","[137, 745, 649]",S2LC.tsv,S0421,S0423
the time,2,185,"[61, 680]","[185, 193]",S2LC.tsv,S0421,S0423
do you know,3,237,"[61, 382]","[237, 369]",S2LC.tsv,S0421,S0423
yeah they probably,3,245,[61],[245],S2LC.tsv,S0421,S0423
all the time,3,305,"[61, 680]",[305],S2LC.tsv,S0421,S0423
history,1,315,[61],[315],S2LC.tsv,S0421,S0423
interest in,2,317,"[61, 402]",[317],S2LC.tsv,S0421,S0423
sit,1,319,"[61, 426]","[319, 323]",S2LC.tsv,S0421,S0423
they're,1,436,"[61, 75, 124, 126, 146, 148, 320, 392, 394, 396, 469, 481, 543, 688, 700, 718, 726, 848]","[436, 459, 482, 649, 685, 618]",S2LC.tsv,S0421,S0423
just like,2,492,"[61, 128, 366, 530, 844]",[492],S2LC.tsv,S0421,S0423
they're not,2,618,"[61, 146, 469]",[618],S2LC.tsv,S0421,S0423
well do you,3,620,[61],[620],S2LC.tsv,S0421,S0423
they probably,2,649,[61],[649],S2LC.tsv,S0421,S0423
even be,2,649,[61],[649],S2LC.tsv,S0421,S0423
ones,1,137,"[63, 130, 146, 154]",[137],S2LC.tsv,S0421,S0423
all the,2,305,"[63, 485, 666, 670, 809]",[305],S2LC.tsv,S0421,S0423
it would be,3,65,[65],"[15, 496]",S2LC.tsv,S0421,S0423
think it would be,4,65,[65],[23],S2LC.tsv,S0421,S0423
would be,2,65,"[65, 130, 344, 366, 507]","[62, 181, 502, 496]",S2LC.tsv,S0421,S0423
time i,2,185,[65],[185],S2LC.tsv,S0421,S0423
people,1,222,"[65, 67, 69, 126, 128, 146, 252, 269, 286, 296, 300, 366, 372, 417, 466, 477, 507, 539, 668, 672, 674, 678, 688, 690, 700, 722, 724, 728]","[222, 353, 468, 490, 510, 529, 533, 542, 546, 558, 572, 689, 709, 735, 847, 317, 467]",S2LC.tsv,S0421,S0423
think it would,3,232,[65],[232],S2LC.tsv,S0421,S0423
many people,2,317,"[65, 466, 477]","[317, 467]",S2LC.tsv,S0421,S0423
it would,2,343,"[65, 238]","[343, 550, 496]",S2LC.tsv,S0421,S0423
rare,1,470,[65],"[470, 480]",S2LC.tsv,S0421,S0423
live,1,533,"[65, 832]",[533],S2LC.tsv,S0421,S0423
many,1,533,"[65, 477]","[533, 639]",S2LC.tsv,S0421,S0423
i don't think it,4,550,[65],[550],S2LC.tsv,S0421,S0423
job,1,67,"[67, 69]",[62],S2LC.tsv,S0421,S0423
recognise,1,90,[67],[90],S2LC.tsv,S0421,S0423
a bite,2,94,"[67, 75, 89, 95, 128, 172, 350]","[94, 125, 179, 183, 419, 583, 776, 778]",S2LC.tsv,S0421,S0423
yeah but,2,104,"[67, 466, 686, 716, 842, 848]","[104, 305, 339, 367, 395, 576, 606, 397]",S2LC.tsv,S0421,S0423
bite more,2,212,"[67, 89, 95]",[212],S2LC.tsv,S0421,S0423
yeah so,2,311,"[67, 273, 410, 485]","[311, 361]",S2LC.tsv,S0421,S0423
yeah but i,3,397,[67],[397],S2LC.tsv,S0421,S0423
more than,2,537,[67],"[537, 779]",S2LC.tsv,S0421,S0423
but i think,3,768,[67],[768],S2LC.tsv,S0421,S0423
bite,1,772,"[67, 89, 95, 128, 172]",[772],S2LC.tsv,S0421,S0423
a lot of,3,69,"[69, 126, 269, 298, 302, 722, 724]","[38, 305, 512, 721]",S2LC.tsv,S0421,S0423
be like,2,125,"[69, 77, 87, 91, 126, 146, 150, 252, 277, 334, 338, 380, 384, 426, 452, 530, 577, 579, 581, 668, 690, 718, 724, 832, 835, 836, 844]","[125, 585, 731, 752, 765, 806, 772]",S2LC.tsv,S0421,S0423
one a,2,143,[69],[143],S2LC.tsv,S0421,S0423
gonna be,2,193,[69],[193],S2LC.tsv,S0421,S0423
gonna,1,202,"[69, 466, 848]","[202, 397, 399, 403, 727, 731, 747, 761]",S2LC.tsv,S0421,S0423
use,1,264,"[69, 286, 310, 328, 332, 344, 402, 412]","[264, 282, 313, 323, 411, 431, 517, 523, 550, 761]",S2LC.tsv,S0421,S0423
a lot,2,266,"[69, 126, 269, 298, 302, 722, 724]","[266, 282, 766]",S2LC.tsv,S0421,S0423
if they,2,397,"[69, 511]",[397],S2LC.tsv,S0421,S0423
people do,2,468,"[69, 466, 477]","[468, 533]",S2LC.tsv,S0421,S0423
people do it,3,533,[69],[533],S2LC.tsv,S0421,S0423
they want,2,568,"[69, 286, 376]",[568],S2LC.tsv,S0421,S0423
it if,2,587,"[69, 126, 728]","[587, 685]",S2LC.tsv,S0421,S0423
be like a,3,772,[69],[772],S2LC.tsv,S0421,S0423
but i'm,2,843,"[71, 344]",[843],S2LC.tsv,S0421,S0423
philosophical,1,90,"[75, 81]","[90, 100]",S2LC.tsv,S0421,S0423
i've read,2,96,"[75, 122, 146]",[96],S2LC.tsv,S0421,S0423
novels,1,98,[75],[98],S2LC.tsv,S0421,S0423
i don't understand,3,375,[75],[375],S2LC.tsv,S0421,S0423
be kind of,3,731,"[75, 302]",[731],S2LC.tsv,S0421,S0423
bite of,2,772,"[75, 350]",[772],S2LC.tsv,S0421,S0423
a bite of a,4,776,[75],[776],S2LC.tsv,S0421,S0423
a bite of,3,778,"[75, 350]",[778],S2LC.tsv,S0421,S0423
it and,2,77,"[77, 87, 89, 607, 836, 844]","[49, 533, 723]",S2LC.tsv,S0421,S0423
he be,2,90,"[77, 89, 95, 294, 577]","[90, 293, 599, 603]",S2LC.tsv,S0421,S0423
theories,1,117,"[77, 89, 91]",[117],S2LC.tsv,S0421,S0423
know anything,2,125,[77],[125],S2LC.tsv,S0421,S0423
read it,2,141,"[77, 87, 89, 95, 148]",[141],S2LC.tsv,S0421,S0423
this be,2,155,"[77, 304, 382, 388]","[155, 261, 731, 765]",S2LC.tsv,S0421,S0423
i'm just,2,159,"[77, 128, 366, 844]","[159, 179]",S2LC.tsv,S0421,S0423
weird,1,224,"[77, 213, 424, 441, 452, 656, 694, 698, 786]","[224, 431]",S2LC.tsv,S0421,S0423
realise,1,305,"[77, 382]",[305],S2LC.tsv,S0421,S0423
get like,2,311,"[77, 130]",[311],S2LC.tsv,S0421,S0423
don't understand,2,375,"[77, 150]",[375],S2LC.tsv,S0421,S0423
just don't,2,525,"[77, 346, 526]","[525, 527]",S2LC.tsv,S0421,S0423
that he be,3,599,"[77, 89]",[599],S2LC.tsv,S0421,S0423
i be like,3,752,"[77, 87, 334, 338, 384, 581, 832, 836, 844]",[752],S2LC.tsv,S0421,S0423
and i'm,2,764,"[77, 128, 466, 485, 844]",[764],S2LC.tsv,S0421,S0423
and i be,3,778,"[77, 87, 384, 530, 832, 836]",[778],S2LC.tsv,S0421,S0423
they've get,2,797,"[77, 809, 832]",[797],S2LC.tsv,S0421,S0423
them and,2,823,"[77, 380, 466]",[823],S2LC.tsv,S0421,S0423
you not,2,587,[81],[587],S2LC.tsv,S0421,S0423
yeah well he,3,757,[81],[757],S2LC.tsv,S0421,S0423
not yeah,2,791,[81],[791],S2LC.tsv,S0421,S0423
he's,1,100,"[83, 85, 93]","[100, 556, 755]",S2LC.tsv,S0421,S0423
i don't know if,4,193,"[83, 338]",[193],S2LC.tsv,S0421,S0423
yeah erm,2,622,[83],[622],S2LC.tsv,S0421,S0423
know if,2,649,"[83, 338]",[649],S2LC.tsv,S0421,S0423
read er,2,96,[85],[96],S2LC.tsv,S0421,S0423
er the,2,159,[85],[159],S2LC.tsv,S0421,S0423
stranger,1,373,[85],[373],S2LC.tsv,S0421,S0423
it depend,2,492,[85],[492],S2LC.tsv,S0421,S0423
or the,2,655,"[85, 848]",[655],S2LC.tsv,S0421,S0423
it in,2,87,"[87, 128, 132, 148, 273, 328, 384, 388, 402, 489]","[15, 649, 731]",S2LC.tsv,S0421,S0423
it be,2,113,"[87, 89, 148, 242, 262, 263, 267, 328, 350, 358, 426, 724]","[113, 163, 282, 305, 367, 500, 504, 603, 731, 772]",S2LC.tsv,S0421,S0423
try to,2,159,"[87, 89, 511]","[159, 179, 228]",S2LC.tsv,S0421,S0423
be go,2,193,[87],[193],S2LC.tsv,S0421,S0423
in english,2,264,[87],"[264, 367, 397]",S2LC.tsv,S0421,S0423
or anything,2,361,"[87, 284]",[361],S2LC.tsv,S0421,S0423
show,1,385,"[87, 818]","[385, 490, 821]",S2LC.tsv,S0421,S0423
in french,2,427,"[87, 426, 437]",[427],S2LC.tsv,S0421,S0423
try,1,542,"[87, 89, 511]","[542, 657, 729, 800]",S2LC.tsv,S0421,S0423
remember,1,729,"[87, 95, 481, 625]",[729],S2LC.tsv,S0421,S0423
and i i,3,768,"[87, 89]",[768],S2LC.tsv,S0421,S0423
though just,2,774,[87],[774],S2LC.tsv,S0421,S0423
it be just,3,113,[89],[113],S2LC.tsv,S0421,S0423
better,1,141,"[89, 738]","[141, 197, 323, 337, 739, 745, 768]",S2LC.tsv,S0421,S0423
it up a bite,4,183,[89],[183],S2LC.tsv,S0421,S0423
i think i'd,3,197,"[89, 95]",[197],S2LC.tsv,S0421,S0423
be really,2,218,"[89, 318]",[218],S2LC.tsv,S0421,S0423
it up,2,339,[89],[339],S2LC.tsv,S0421,S0423
and it,2,343,"[89, 328, 408, 452, 577, 588]","[343, 533, 731, 772]",S2LC.tsv,S0421,S0423
strange,1,436,"[89, 217]",[436],S2LC.tsv,S0421,S0423
be just,2,496,"[89, 388, 530]","[496, 765]",S2LC.tsv,S0421,S0423
i i didn't,3,731,[89],[731],S2LC.tsv,S0421,S0423
it again,2,731,"[89, 95]",[731],S2LC.tsv,S0421,S0423
know and,2,759,[89],[759],S2LC.tsv,S0421,S0423
up a,2,766,[89],[766],S2LC.tsv,S0421,S0423
well the,2,770,"[89, 370]",[770],S2LC.tsv,S0421,S0423
and it be,3,772,"[89, 328]",[772],S2LC.tsv,S0421,S0423
i think it's,3,165,[91],"[165, 206, 208]",S2LC.tsv,S0421,S0423
with the,2,195,"[91, 288, 607]","[195, 506, 608, 745]",S2LC.tsv,S0421,S0423
no i think it's,4,210,[91],[210],S2LC.tsv,S0421,S0423
because there be,3,533,[91],[533],S2LC.tsv,S0421,S0423
think it's,2,731,[91],[731],S2LC.tsv,S0421,S0423
into the,2,768,[91],[768],S2LC.tsv,S0421,S0423
like what,2,93,"[93, 678]",[42],S2LC.tsv,S0421,S0423
and he's,2,100,[93],"[100, 755]",S2LC.tsv,S0421,S0423
do we,2,157,[93],[157],S2LC.tsv,S0421,S0423
why do we,3,299,[93],[299],S2LC.tsv,S0421,S0423
why do,2,327,[93],"[327, 562]",S2LC.tsv,S0421,S0423
well you,2,343,"[93, 832]","[343, 482, 819]",S2LC.tsv,S0421,S0423
be and,2,492,"[93, 728]",[492],S2LC.tsv,S0421,S0423
it's erm,2,531,"[93, 430]",[531],S2LC.tsv,S0421,S0423
back to,2,95,[95],"[27, 247]",S2LC.tsv,S0421,S0423
have to,2,95,"[95, 328]","[66, 94, 121, 193, 299, 317, 416, 616, 713, 761, 778]",S2LC.tsv,S0421,S0423
back,1,104,"[95, 304]","[104, 337, 762, 768, 247]",S2LC.tsv,S0421,S0423
be do,2,111,[95],[111],S2LC.tsv,S0421,S0423
know that,2,113,"[95, 728]","[113, 237, 319]",S2LC.tsv,S0421,S0423
to read,2,135,"[95, 130]","[135, 141]",S2LC.tsv,S0421,S0423
that well,2,155,[95],[155],S2LC.tsv,S0421,S0423
it's i,2,157,[95],[157],S2LC.tsv,S0421,S0423
to the,2,163,"[95, 621, 652]","[163, 230, 416, 711, 802]",S2LC.tsv,S0421,S0423
about the,2,173,"[95, 450]","[173, 562]",S2LC.tsv,S0421,S0423
i'm still,2,212,[95],[212],S2LC.tsv,S0421,S0423
still,1,313,"[95, 148, 298, 520, 840]","[313, 743]",S2LC.tsv,S0421,S0423
can't,1,374,"[95, 458, 547, 594, 672, 682]","[374, 476, 484, 683, 729]",S2LC.tsv,S0421,S0423
i mean i,3,419,"[95, 577]","[419, 542]",S2LC.tsv,S0421,S0423
but it's,2,500,"[95, 275, 424]","[500, 649]",S2LC.tsv,S0421,S0423
kind of think,3,562,[95],[562],S2LC.tsv,S0421,S0423
now but,2,562,[95],[562],S2LC.tsv,S0421,S0423
i can't,2,729,"[95, 594]",[729],S2LC.tsv,S0421,S0423
do some,2,745,[95],[745],S2LC.tsv,S0421,S0423
not quite sure,3,843,[95],[843],S2LC.tsv,S0421,S0423
yeah no,2,177,"[110, 514]",[177],S2LC.tsv,S0421,S0423
no i,2,210,"[110, 728, 816]",[210],S2LC.tsv,S0421,S0423
good that,2,120,[120],[62],S2LC.tsv,S0421,S0423
it's quite,2,447,"[120, 215, 402, 408]","[447, 480]",S2LC.tsv,S0421,S0423
certain,1,568,[122],[568],S2LC.tsv,S0421,S0423
yeah i've,2,657,[122],[657],S2LC.tsv,S0421,S0423
i think it,3,126,"[126, 358, 417]",[23],S2LC.tsv,S0421,S0423
and then,2,183,"[126, 128, 146, 180, 254, 360, 627, 635, 702, 718, 720, 836]","[183, 189, 634, 761, 762, 774, 778]",S2LC.tsv,S0421,S0423
no i think,3,210,"[126, 170]",[210],S2LC.tsv,S0421,S0423
and it's,2,224,"[126, 346, 384, 424, 483, 656, 700, 726, 832]","[224, 230, 490, 781]",S2LC.tsv,S0421,S0423
think it,2,232,"[126, 358, 417]","[232, 550]",S2LC.tsv,S0421,S0423
no this,2,261,[126],[261],S2LC.tsv,S0421,S0423
other people,2,353,"[126, 128]",[353],S2LC.tsv,S0421,S0423
a lot of them be,5,512,[126],[512],S2LC.tsv,S0421,S0423
a lot of them,4,512,[126],[512],S2LC.tsv,S0421,S0423
if they're,2,649,[126],[649],S2LC.tsv,S0421,S0423
over the,2,721,"[126, 248, 308]",[721],S2LC.tsv,S0421,S0423
if it,2,768,[126],[768],S2LC.tsv,S0421,S0423
look,1,128,"[128, 146, 304, 342, 384, 398, 406, 485, 559, 577, 579, 586, 588, 809]","[3, 305, 319, 339, 583, 766]",S2LC.tsv,S0421,S0423
so i,2,128,"[128, 384, 410, 485, 586, 594]","[109, 157, 193, 230, 305, 731, 745, 774]",S2LC.tsv,S0421,S0423
say that,2,128,[128],"[125, 317, 442]",S2LC.tsv,S0421,S0423
i've not,2,171,"[128, 328]",[171],S2LC.tsv,S0421,S0423
the whole,2,171,"[128, 605]","[171, 195, 582, 583]",S2LC.tsv,S0421,S0423
see that,2,175,[128],[175],S2LC.tsv,S0421,S0423
see,1,175,"[128, 485, 569, 698, 700]","[175, 185, 220, 282, 305, 484, 492, 580, 616, 649, 795]",S2LC.tsv,S0421,S0423
be a bite,3,179,[128],[179],S2LC.tsv,S0421,S0423
i'll,1,212,[128],"[212, 766]",S2LC.tsv,S0421,S0423
see it,2,220,[128],"[220, 282, 484]",S2LC.tsv,S0421,S0423
that in,2,228,"[128, 668]","[228, 533]",S2LC.tsv,S0421,S0423
person,1,375,"[128, 378, 559, 586]","[375, 423]",S2LC.tsv,S0421,S0423
or whatever,2,542,[128],"[542, 695]",S2LC.tsv,S0421,S0423
need to,2,564,"[128, 410]",[564],S2LC.tsv,S0421,S0423
there be a,3,599,"[128, 269, 481, 575, 577, 619]","[599, 778]",S2LC.tsv,S0421,S0423
to see,2,616,[128],[616],S2LC.tsv,S0421,S0423
there be a bite,4,778,[128],[778],S2LC.tsv,S0421,S0423
okay,1,151,"[130, 150, 344, 579]","[151, 259, 778]",S2LC.tsv,S0421,S0423
of the,2,173,"[130, 322, 579, 594]","[173, 181, 183, 230, 765, 774]",S2LC.tsv,S0421,S0423
like you,2,492,"[130, 134, 146, 150, 342, 360, 559, 666, 833, 836]","[492, 649]",S2LC.tsv,S0421,S0423
think like,2,504,[130],[504],S2LC.tsv,S0421,S0423
can get,2,542,"[130, 370, 388, 396]",[542],S2LC.tsv,S0421,S0423
be okay,2,778,[130],[778],S2LC.tsv,S0421,S0423
way,1,134,"[134, 528]","[104, 181, 230, 745]",S2LC.tsv,S0421,S0423
or something,2,137,"[136, 242, 290, 358, 380, 437, 450, 656, 730]","[137, 185, 189, 587, 649]",S2LC.tsv,S0421,S0423
could be,2,140,"[140, 644, 676]","[139, 651, 653]",S2LC.tsv,S0421,S0423
be yeah,2,789,[140],[789],S2LC.tsv,S0421,S0423
never read,2,144,[144],[143],S2LC.tsv,S0421,S0423
i've never,2,537,[144],[537],S2LC.tsv,S0421,S0423
never,1,747,"[144, 366, 473, 485, 569]",[747],S2LC.tsv,S0421,S0423
academic,1,146,"[146, 148]",[125],S2LC.tsv,S0421,S0423
cos i've,2,171,[146],"[171, 731]",S2LC.tsv,S0421,S0423
either,1,208,[146],[208],S2LC.tsv,S0421,S0423
look at,2,305,"[146, 406, 559, 579, 586, 588]","[305, 319, 583, 766]",S2LC.tsv,S0421,S0423
people like,2,353,[146],[353],S2LC.tsv,S0421,S0423
about it,2,546,"[146, 700]","[546, 723]",S2LC.tsv,S0421,S0423
though the,2,582,"[146, 148]",[582],S2LC.tsv,S0421,S0423
to be like,3,731,[146],"[731, 806]",S2LC.tsv,S0421,S0423
to understand,2,148,[148],"[94, 519]",S2LC.tsv,S0421,S0423
talk,1,407,[148],"[407, 761]",S2LC.tsv,S0421,S0423
they be,2,457,"[148, 835]","[457, 533]",S2LC.tsv,S0421,S0423
be they,2,618,"[148, 507, 511, 818, 826]",[618],S2LC.tsv,S0421,S0423
next,1,202,"[150, 627, 635, 642]","[202, 589, 622, 637, 745, 762]",S2LC.tsv,S0421,S0423
to me,2,331,[150],[331],S2LC.tsv,S0421,S0423
need the,2,397,[150],[397],S2LC.tsv,S0421,S0423
whatever,1,542,"[150, 209, 242, 271]","[542, 695]",S2LC.tsv,S0421,S0423
be you hungry,3,152,[152],[151],S2LC.tsv,S0421,S0423
hungry,1,152,"[152, 437]","[151, 157, 185, 440, 455]",S2LC.tsv,S0421,S0423
be you,2,152,"[152, 370, 466, 581, 836]","[151, 335, 397, 405, 423, 504, 727]",S2LC.tsv,S0421,S0423
not that,2,618,[152],[618],S2LC.tsv,S0421,S0423
go to,2,373,"[154, 384, 621, 652, 728]","[373, 399, 416, 766, 689]",S2LC.tsv,S0421,S0423
we can,2,542,"[154, 543]","[542, 715]",S2LC.tsv,S0421,S0423
go to those,3,689,[154],[689],S2LC.tsv,S0421,S0423
can go,2,772,[154],[772],S2LC.tsv,S0421,S0423
service,1,160,[160],"[153, 155, 589, 616, 731, 778, 781, 785, 802, 804]",S2LC.tsv,S0421,S0423
area,1,160,[160],"[155, 222, 230]",S2LC.tsv,S0421,S0423
tiverton,1,161,"[160, 176, 178]",[161],S2LC.tsv,S0421,S0423
twenty,1,162,[162],[153],S2LC.tsv,S0421,S0423
last,1,173,"[170, 619, 738]","[173, 721, 768, 595]",S2LC.tsv,S0421,S0423
think you,2,341,"[170, 364, 366, 388]","[341, 595, 831, 845]",S2LC.tsv,S0421,S0423
last time,2,595,[170],[595],S2LC.tsv,S0421,S0423
i think you,3,845,"[170, 364, 366]",[845],S2LC.tsv,S0421,S0423
further down,2,172,[172],[155],S2LC.tsv,S0421,S0423
down the,2,305,[172],[305],S2LC.tsv,S0421,S0423
miles,1,174,[174],"[153, 163, 171, 173, 591, 779]",S2LC.tsv,S0421,S0423
two hundred and,3,174,[174],[163],S2LC.tsv,S0421,S0423
two hundred,2,174,"[174, 176]","[171, 173]",S2LC.tsv,S0421,S0423
forty,1,185,[174],[185],S2LC.tsv,S0421,S0423
two hundred and thirty one,5,176,[176],[163],S2LC.tsv,S0421,S0423
must,1,178,"[178, 571, 716]","[56, 731, 778]",S2LC.tsv,S0421,S0423
must be,2,178,"[178, 571, 716]","[155, 811]",S2LC.tsv,S0421,S0423
eat,1,191,"[180, 441, 621, 631, 672, 676, 678, 682, 692, 700, 702, 718, 724, 726, 728, 816, 830, 832, 835, 836, 844, 848]","[191, 193, 440, 444, 614, 675, 715, 727, 823]",S2LC.tsv,S0421,S0423
always,1,239,"[180, 344, 809]","[239, 574, 753]",S2LC.tsv,S0421,S0423
sandwich,1,815,"[180, 631, 801]",[815],S2LC.tsv,S0421,S0423
eat them,2,823,"[180, 816, 830]",[823],S2LC.tsv,S0421,S0423
probably not,2,194,[194],"[185, 463, 482]",S2LC.tsv,S0421,S0423
worcestershire,1,206,"[203, 205]","[206, 210]",S2LC.tsv,S0421,S0423
sauce,1,210,"[203, 205]",[210],S2LC.tsv,S0421,S0423
or be,2,205,[205],"[90, 151]",S2LC.tsv,S0421,S0423
be it,2,205,"[205, 233, 621]","[163, 191, 268, 367, 411, 500, 504, 550, 578]",S2LC.tsv,S0421,S0423
isn't it,2,205,"[205, 213, 441, 452, 539]","[173, 189, 419, 431, 447, 480, 645, 663, 719, 808, 827]",S2LC.tsv,S0421,S0423
worcester,1,205,"[205, 213]","[202, 210]",S2LC.tsv,S0421,S0423
worcester sauce,2,210,[205],[210],S2LC.tsv,S0421,S0423
isn't it it's,3,213,[213],[189],S2LC.tsv,S0421,S0423
spell,1,220,"[213, 284, 286, 288, 298, 304, 694, 786]","[220, 224, 230]",S2LC.tsv,S0421,S0423
it's weird,2,224,"[213, 424]",[224],S2LC.tsv,S0421,S0423
what it's,2,236,[213],[236],S2LC.tsv,S0421,S0423
isn't it it's like,4,480,[213],[480],S2LC.tsv,S0421,S0423
a few,2,220,[217],"[220, 230]",S2LC.tsv,S0421,S0423
seem,1,239,"[238, 410]","[239, 574, 731]",S2LC.tsv,S0421,S0423
seem like,2,731,"[238, 410]",[731],S2LC.tsv,S0421,S0423
like it,2,783,"[238, 716]",[783],S2LC.tsv,S0421,S0423
i don't know it,4,793,[238],[793],S2LC.tsv,S0421,S0423
come,1,242,"[242, 298, 318, 382, 452, 716, 738]","[56, 90, 173, 202, 228, 343, 374, 731, 762, 766, 768, 776, 778, 419, 449, 651]",S2LC.tsv,S0421,S0423
it's probably,2,242,"[242, 483]","[125, 183, 500, 504, 719]",S2LC.tsv,S0421,S0423
come from,2,419,"[242, 452, 716]","[419, 449, 651]",S2LC.tsv,S0421,S0423
sound like,2,783,[242],[783],S2LC.tsv,S0421,S0423
yeah that,2,431,"[244, 545]",[431],S2LC.tsv,S0421,S0423
that sound like it,4,783,[244],[783],S2LC.tsv,S0421,S0423
place,1,248,"[248, 621, 706, 716]","[195, 216, 220, 228]",S2LC.tsv,S0421,S0423
letter,1,248,"[248, 344, 346, 366]",[241],S2LC.tsv,S0421,S0423
er english,2,282,[248],[282],S2LC.tsv,S0421,S0423
but er,2,367,[248],[367],S2LC.tsv,S0421,S0423
because they,2,517,"[250, 836]",[517],S2LC.tsv,S0421,S0423
have them,2,817,"[250, 252, 424]",[817],S2LC.tsv,S0421,S0423
we'll,1,252,[252],"[185, 515, 616, 636]",S2LC.tsv,S0421,S0423
put,1,319,"[252, 273, 314, 342, 360, 366]","[319, 323, 502, 731]",S2LC.tsv,S0421,S0423
we have,2,254,"[254, 460]","[189, 193, 299, 713]",S2LC.tsv,S0421,S0423
word,1,254,"[254, 277, 308, 314, 318, 320, 322, 328, 344, 346, 366, 412]","[241, 317, 327, 369, 381]",S2LC.tsv,S0421,S0423
in some,2,531,"[254, 277]",[531],S2LC.tsv,S0421,S0423
it it,2,550,"[262, 384, 563, 716]","[550, 659]",S2LC.tsv,S0421,S0423
no it,2,689,[262],[689],S2LC.tsv,S0421,S0423
yeah it,2,263,"[263, 386, 592]","[15, 574]",S2LC.tsv,S0421,S0423
be the,2,263,"[263, 267, 294]","[90, 155, 293, 595, 748]",S2LC.tsv,S0421,S0423
the there,2,269,[269],[155],S2LC.tsv,S0421,S0423
be a lot,3,269,[269],"[266, 282]",S2LC.tsv,S0421,S0423
be a lot of,4,305,[269],[305],S2LC.tsv,S0421,S0423
the the,2,599,"[269, 417, 688, 690, 848]",[599],S2LC.tsv,S0421,S0423
print,1,271,[271],"[171, 272]",S2LC.tsv,S0421,S0423
so they,2,550,"[273, 836]",[550],S2LC.tsv,S0421,S0423
put it in,3,731,[273],[731],S2LC.tsv,S0421,S0423
everything,1,275,"[275, 286, 485, 668, 672, 726]",[58],S2LC.tsv,S0421,S0423
not be,2,587,[275],[587],S2LC.tsv,S0421,S0423
in there,2,277,"[277, 346]","[5, 655]",S2LC.tsv,S0421,S0423
oh yeah,2,277,"[277, 812, 820, 824]",[230],S2LC.tsv,S0421,S0423
well they,2,283,"[283, 376, 718]","[60, 115, 523]",S2LC.tsv,S0421,S0423
standardise,1,293,"[284, 288]",[293],S2LC.tsv,S0421,S0423
use to,2,286,"[286, 328, 332, 344]","[282, 517]",S2LC.tsv,S0421,S0423
people just,2,558,[286],[558],S2LC.tsv,S0421,S0423
become,1,288,"[288, 302]",[35],S2LC.tsv,S0421,S0423
five,1,288,[288],[185],S2LC.tsv,S0421,S0423
dictionary,1,288,"[288, 294, 296, 304, 308, 318, 320, 322, 326, 382, 384, 386, 388, 402, 408, 412, 417]","[261, 305, 413, 293]",S2LC.tsv,S0421,S0423
johnson's dictionary,2,293,[288],[293],S2LC.tsv,S0421,S0423
fifty,1,639,[288],[639],S2LC.tsv,S0421,S0423
take,1,290,"[290, 302, 380, 547]","[159, 181, 337, 603, 649, 778]",S2LC.tsv,S0421,S0423
years,1,721,"[290, 308, 310]",[721],S2LC.tsv,S0421,S0423
he be the,3,294,[294],[293],S2LC.tsv,S0421,S0423
well he,2,757,[294],[757],S2LC.tsv,S0421,S0423
so that's,2,296,[296],"[171, 173, 236, 750]",S2LC.tsv,S0421,S0423
people would,2,317,[296],[317],S2LC.tsv,S0421,S0423
it wasn't,2,298,[298],"[282, 659, 768]",S2LC.tsv,S0421,S0423
and you know,3,651,"[298, 300]","[651, 723]",S2LC.tsv,S0421,S0423
come out,2,766,[298],[766],S2LC.tsv,S0421,S0423
people who,2,300,"[300, 724]","[222, 546]",S2LC.tsv,S0421,S0423
like local,2,300,[300],"[228, 806]",S2LC.tsv,S0421,S0423
local,1,612,[300],[612],S2LC.tsv,S0421,S0423
it to,2,302,[302],"[15, 141, 711]",S2LC.tsv,S0421,S0423
that be,2,302,"[302, 366, 507, 631, 718]","[111, 305, 311, 374, 431, 626]",S2LC.tsv,S0421,S0423
of that,2,302,"[302, 344]",[125],S2LC.tsv,S0421,S0423
like things,2,311,[302],[311],S2LC.tsv,S0421,S0423
things like,2,513,[302],[513],S2LC.tsv,S0421,S0423
a while,2,599,"[302, 350]",[599],S2LC.tsv,S0421,S0423
like that so,3,731,[302],[731],S2LC.tsv,S0421,S0423
