Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
to have,2,303,"[272, 458]",[303],SKJQ.tsv,S0198,S0229
get to,2,351,"[272, 408]",[351],SKJQ.tsv,S0198,S0229
you get,2,276,[276],"[13, 305, 351, 385, 393]",SKJQ.tsv,S0198,S0229
say to,2,276,[276],[65],SKJQ.tsv,S0198,S0229
i say,2,276,[276],"[65, 187, 351]",SKJQ.tsv,S0198,S0229
that i,2,276,"[276, 432]","[131, 229]",SKJQ.tsv,S0198,S0229
that it's,2,276,[276],"[223, 437]",SKJQ.tsv,S0198,S0229
to me,2,283,[276],[283],SKJQ.tsv,S0198,S0229
keep,1,278,[278],"[127, 217, 385]",SKJQ.tsv,S0198,S0229
rubbish,1,280,[280],"[21, 279, 283]",SKJQ.tsv,S0198,S0229
load,1,280,"[280, 388]","[63, 71]",SKJQ.tsv,S0198,S0229
load of,2,280,"[280, 388]","[155, 453, 279]",SKJQ.tsv,S0198,S0229
load of game,3,280,[280],[279],SKJQ.tsv,S0198,S0229
game,1,281,"[280, 350]","[281, 285]",SKJQ.tsv,S0198,S0229
yeah i mean,3,301,"[280, 440]",[301],SKJQ.tsv,S0198,S0229
mm yeah,2,311,[280],[311],SKJQ.tsv,S0198,S0229
if you want,3,284,[284],[239],SKJQ.tsv,S0198,S0229
anything on,2,288,[288],[3],SKJQ.tsv,S0198,S0229
at the,2,288,"[288, 412, 426, 444]","[123, 155, 189, 199]",SKJQ.tsv,S0198,S0229
unless there's,2,288,[288],[287],SKJQ.tsv,S0198,S0229
unless you,2,294,[294],[119],SKJQ.tsv,S0198,S0229
unless you wanna,3,294,[294],[203],SKJQ.tsv,S0198,S0229
the day,2,296,[296],"[35, 123]",SKJQ.tsv,S0198,S0229
there for,2,296,"[296, 398]",[169],SKJQ.tsv,S0198,S0229
she's work,2,298,[298],[95],SKJQ.tsv,S0198,S0229
be alright,2,298,[298],[235],SKJQ.tsv,S0198,S0229
if she's work,3,298,[298],[297],SKJQ.tsv,S0198,S0229
we go,2,300,"[300, 414]",[217],SKJQ.tsv,S0198,S0229
we do,2,304,[304],"[31, 415]",SKJQ.tsv,S0198,S0229
heavy,1,308,[308],[59],SKJQ.tsv,S0198,S0229
in it,2,310,"[310, 332, 392, 416]",[5],SKJQ.tsv,S0198,S0229
how much do,3,411,"[316, 336]",[411],SKJQ.tsv,S0198,S0229
blue,1,318,[318],[187],SKJQ.tsv,S0198,S0229
blue one,2,318,[318],[315],SKJQ.tsv,S0198,S0229
about that,2,320,[320],"[53, 107, 437]",SKJQ.tsv,S0198,S0229
on it,2,326,"[326, 330]","[3, 9]",SKJQ.tsv,S0198,S0229
get the,2,330,[330],"[69, 187, 343, 347]",SKJQ.tsv,S0198,S0229
oh it's,2,393,[332],[393],SKJQ.tsv,S0198,S0229
local,1,334,"[334, 412]",[329],SKJQ.tsv,S0198,S0229
boot fair,2,338,[338],"[7, 155, 159, 167, 339]",SKJQ.tsv,S0198,S0229
in a,2,340,"[340, 442]","[21, 23, 175]",SKJQ.tsv,S0198,S0229
them at,2,342,[342],[155],SKJQ.tsv,S0198,S0229
all the,2,346,[346],"[5, 49, 53, 131, 207, 283]",SKJQ.tsv,S0198,S0229
they come,2,346,[346],"[249, 279]",SKJQ.tsv,S0198,S0229
couple of,2,352,"[352, 398]","[223, 357]",SKJQ.tsv,S0198,S0229
couple,1,352,"[352, 398]",[279],SKJQ.tsv,S0198,S0229
yeah i be,3,352,[352],[301],SKJQ.tsv,S0198,S0229
lottery,1,355,"[354, 356]","[355, 475]",SKJQ.tsv,S0198,S0229
you want,2,356,[356],[239],SKJQ.tsv,S0198,S0229
do your,2,381,[356],[381],SKJQ.tsv,S0198,S0229
dip,1,358,"[358, 360]","[21, 23, 357]",SKJQ.tsv,S0198,S0229
two,1,358,"[358, 360, 366, 400]","[271, 365, 469]",SKJQ.tsv,S0198,S0229
you just,2,467,[358],[467],SKJQ.tsv,S0198,S0229
i just,2,415,[360],[415],SKJQ.tsv,S0198,S0229
don't worry,2,364,[364],[107],SKJQ.tsv,S0198,S0229
worry,1,364,[364],"[137, 437]",SKJQ.tsv,S0198,S0229
pound each,2,365,[364],[365],SKJQ.tsv,S0198,S0229
a pound,2,383,"[364, 384]",[383],SKJQ.tsv,S0198,S0229
two pound,2,366,[366],[365],SKJQ.tsv,S0198,S0229
i think you,3,372,[372],[351],SKJQ.tsv,S0198,S0229
change,1,372,"[372, 424]",[369],SKJQ.tsv,S0198,S0229
better,1,376,"[376, 442]","[51, 383, 415]",SKJQ.tsv,S0198,S0229
stamp,1,377,[376],"[377, 381]",SKJQ.tsv,S0198,S0229
buy a book,3,381,[376],[381],SKJQ.tsv,S0198,S0229
people,1,378,"[378, 448, 460]",[205],SKJQ.tsv,S0198,S0229
a couple,2,378,[378],"[223, 279, 357]",SKJQ.tsv,S0198,S0229
think you,2,380,"[380, 446]",[351],SKJQ.tsv,S0198,S0229
yeah no,2,382,[382],[171],SKJQ.tsv,S0198,S0229
winter,1,386,[386],[385],SKJQ.tsv,S0198,S0229
bloody,1,388,[388],"[1, 323]",SKJQ.tsv,S0198,S0229
it'll,1,388,"[388, 404]",[285],SKJQ.tsv,S0198,S0229
help out,2,388,[388],[387],SKJQ.tsv,S0198,S0229
load of shop,3,453,[388],[453],SKJQ.tsv,S0198,S0229
it can't,2,392,[392],[231],SKJQ.tsv,S0198,S0229
can't be,2,403,[392],[403],SKJQ.tsv,S0198,S0229
buy anything,2,394,[394],[207],SKJQ.tsv,S0198,S0229
we'll,1,396,"[396, 424]","[63, 97, 115, 141, 145, 295, 299]",SKJQ.tsv,S0198,S0229
we get,2,396,[396],[71],SKJQ.tsv,S0198,S0229
when we,2,396,[396],[217],SKJQ.tsv,S0198,S0229
when we get,3,425,[396],[425],SKJQ.tsv,S0198,S0229
days,1,398,[398],[185],SKJQ.tsv,S0198,S0229
couple of days,3,398,[398],[223],SKJQ.tsv,S0198,S0229
you're gonna,2,400,"[400, 452]","[117, 139]",SKJQ.tsv,S0198,S0229
something i,2,404,[404],[43],SKJQ.tsv,S0198,S0229
get that,2,408,[408],[125],SKJQ.tsv,S0198,S0229
van back,2,408,[408],[141],SKJQ.tsv,S0198,S0229
thirty,1,408,[408],[317],SKJQ.tsv,S0198,S0229
i don't know,3,412,[412],"[1, 93, 145, 213]",SKJQ.tsv,S0198,S0229
it be,2,412,[412],"[9, 31, 181, 275, 285]",SKJQ.tsv,S0198,S0229
in and,2,412,[412],"[33, 425, 467]",SKJQ.tsv,S0198,S0229
look at,2,412,"[412, 420, 426]",[33],SKJQ.tsv,S0198,S0229
forty,1,412,[412],[33],SKJQ.tsv,S0198,S0229
gonna cost,2,412,[412],[117],SKJQ.tsv,S0198,S0229
cost,1,412,[412],[411],SKJQ.tsv,S0198,S0229
be the,2,416,[416],"[123, 185]",SKJQ.tsv,S0198,S0229
short,1,416,"[416, 436]","[415, 425]",SKJQ.tsv,S0198,S0229
we have to,3,424,[424],"[185, 187]",SKJQ.tsv,S0198,S0229
if we,2,424,[424],[415],SKJQ.tsv,S0198,S0229
that be,2,426,[426],"[9, 31]",SKJQ.tsv,S0198,S0229
a van,2,426,"[426, 442]","[117, 141]",SKJQ.tsv,S0198,S0229
ones,1,426,[426],[279],SKJQ.tsv,S0198,S0229
space,1,426,"[426, 432]",[425],SKJQ.tsv,S0198,S0229
the wash machine,3,428,[428],[123],SKJQ.tsv,S0198,S0229
and the,2,428,[428],"[189, 315]",SKJQ.tsv,S0198,S0229
the wash,2,429,[428],[429],SKJQ.tsv,S0198,S0229
in the car,3,432,[432],"[9, 231]",SKJQ.tsv,S0198,S0229
but you,2,432,[432],[59],SKJQ.tsv,S0198,S0229
the car,2,432,[432],"[65, 85, 283]",SKJQ.tsv,S0198,S0229
that i mean,3,432,[432],[131],SKJQ.tsv,S0198,S0229
clothe,1,432,[432],[145],SKJQ.tsv,S0198,S0229
park,1,438,"[438, 456, 458, 460, 462, 466]","[187, 203, 415, 439, 449, 459]",SKJQ.tsv,S0198,S0229
i have,2,440,[440],[303],SKJQ.tsv,S0198,S0229
road,1,463,[442],[463],SKJQ.tsv,S0198,S0229
sign,1,444,[444],[77],SKJQ.tsv,S0198,S0229
cos we,2,444,[444],[187],SKJQ.tsv,S0198,S0229
time to,2,444,[444],[239],SKJQ.tsv,S0198,S0229
outside,1,446,"[446, 462]",[203],SKJQ.tsv,S0198,S0229
you could,2,446,[446],[351],SKJQ.tsv,S0198,S0229
outside the house,3,451,[446],[451],SKJQ.tsv,S0198,S0229
to work,2,448,[448],[67],SKJQ.tsv,S0198,S0229
i need to,3,452,[452],[279],SKJQ.tsv,S0198,S0229
park in,2,456,[456],[449],SKJQ.tsv,S0198,S0229
can park,2,458,[458],[449],SKJQ.tsv,S0198,S0229
when they,2,460,[460],[249],SKJQ.tsv,S0198,S0229
outside the,2,462,[462],[451],SKJQ.tsv,S0198,S0229
haven't get a,3,466,[466],[41],SKJQ.tsv,S0198,S0229
a car,2,466,[466],[425],SKJQ.tsv,S0198,S0229
ten,1,472,[472],"[39, 169]",SKJQ.tsv,S0198,S0229
ten o'clock,2,472,[472],"[77, 165, 253]",SKJQ.tsv,S0198,S0229
o'clock,1,472,[472],"[169, 255, 259, 271]",SKJQ.tsv,S0198,S0229
quickly,1,474,[474],[251],SKJQ.tsv,S0198,S0229
up the shop,3,474,[474],"[351, 473]",SKJQ.tsv,S0198,S0229
