Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
thousand pound,2,203,"[200, 202, 203, 205, 712, 718, 725, 735]",SCPR.tsv
forty,1,203,"[99, 203, 205, 312, 318, 739]",SCPR.tsv
pound,1,418,"[200, 202, 203, 318, 359, 418, 420, 657, 712, 718, 725, 730, 735, 760, 762]",SCPR.tsv
thousand,1,720,"[203, 205, 326, 720, 725, 735, 737, 741, 745, 751]",SCPR.tsv
what would,2,784,"[211, 784]",SCPR.tsv
do with,2,784,"[211, 258, 616, 784]",SCPR.tsv
you two,2,566,"[214, 566]",SCPR.tsv
two,1,657,"[214, 491, 657, 677, 679, 856, 901, 957]",SCPR.tsv
a house,2,216,"[215, 216, 217, 218, 677]",SCPR.tsv
buy,1,216,"[215, 216, 217, 749, 776]",SCPR.tsv
want,1,216,"[45, 216, 217, 218, 350, 361, 373, 396, 432, 451, 452, 497, 499, 703, 752, 765, 770, 786, 793, 799, 963]",SCPR.tsv
want you,2,786,"[216, 786]",SCPR.tsv
twenty four,2,220,"[35, 220, 928]",SCPR.tsv
mother,1,220,"[53, 208, 220, 304, 333, 361, 625, 966]",SCPR.tsv
twenty,1,546,"[35, 220, 408, 546, 718, 720, 735, 737, 741, 751, 854, 926, 928]",SCPR.tsv
speak,1,687,"[223, 374, 398, 640, 687]",SCPR.tsv
that what,2,232,"[227, 232, 593]",SCPR.tsv
sorry,1,445,"[227, 361, 367, 445, 588, 622, 905]",SCPR.tsv
problem,1,230,"[180, 208, 230, 233]",SCPR.tsv
i say,2,235,"[233, 235, 261, 373, 422, 446, 512, 622, 681]",SCPR.tsv
what a,2,880,"[236, 699, 879, 880]",SCPR.tsv
know she's,2,238,"[154, 238]",SCPR.tsv
well i,2,238,"[231, 235, 238, 381, 455, 470, 530, 536, 663, 691, 726, 771, 811, 813]",SCPR.tsv
i know,2,238,"[226, 238, 249, 491, 512, 518, 524, 530, 568, 580, 724, 835, 866, 923, 934]",SCPR.tsv
oh it's,2,663,"[241, 451, 663]",SCPR.tsv
what do,2,244,"[58, 232, 244, 260, 871]",SCPR.tsv
what do you,3,244,"[232, 244]",SCPR.tsv
you do with,3,784,"[244, 376, 784]",SCPR.tsv
go in there,3,251,"[246, 251]",SCPR.tsv
what i,2,681,"[246, 279, 681, 749, 880, 888, 919]",SCPR.tsv
go in,2,251,"[242, 246, 251, 257, 866]",SCPR.tsv
flush,1,251,"[248, 251]",SCPR.tsv
need,1,270,"[248, 270, 281, 373, 697, 727, 741, 747, 786, 824]",SCPR.tsv
to learn,2,961,"[248, 961]",SCPR.tsv
just eat,2,447,"[253, 348, 447]",SCPR.tsv
leave it,2,712,"[256, 257, 712, 799]",SCPR.tsv
else,1,257,"[256, 257, 616, 739, 741, 947, 949, 965]",SCPR.tsv
no one,2,864,"[256, 257, 864, 865]",SCPR.tsv
oh i,2,411,"[258, 411, 488, 491, 580, 916, 920, 923, 938, 940]",SCPR.tsv
i go to,3,458,"[258, 350, 458]",SCPR.tsv
do she,2,260,"[168, 170, 260, 534]",SCPR.tsv
whole,1,310,"[260, 310, 616]",SCPR.tsv
for the whole,3,312,"[260, 312]",SCPR.tsv
the whole,2,317,"[260, 317, 616, 673, 741]",SCPR.tsv
do what,2,837,"[260, 298, 837]",SCPR.tsv
ha,1,673,"[261, 271, 468, 673]",SCPR.tsv
could,1,208,"[160, 208, 265, 346, 352, 354, 441, 734, 747, 799, 935]",SCPR.tsv
it in,2,377,"[265, 377, 579, 705]",SCPR.tsv
i could,2,441,"[265, 346, 441, 734, 747]",SCPR.tsv
i have,2,285,"[273, 274, 285, 296, 592, 675, 734, 752, 753, 771, 963]",SCPR.tsv
that's what,2,279,"[33, 279, 675, 677, 905]",SCPR.tsv
mean,1,279,"[58, 189, 279, 436, 583, 638, 698, 784, 888, 902, 919, 938]",SCPR.tsv
i mean,2,279,"[189, 279, 583, 784, 888, 902, 919]",SCPR.tsv
i forget,2,399,"[279, 399, 401, 488]",SCPR.tsv
forget,1,403,"[279, 402, 403, 488, 514, 740]",SCPR.tsv
that's what i,3,681,"[279, 681, 880, 919]",SCPR.tsv
yeah i,2,279,"[102, 226, 279, 429, 450, 646, 724]",SCPR.tsv
phone,1,730,"[279, 575, 730, 810, 812, 816, 824, 826]",SCPR.tsv
tomorrow,1,281,"[117, 185, 281, 284, 298, 377]",SCPR.tsv
bright,1,342,"[281, 342, 343]",SCPR.tsv
on sunday,2,453,"[283, 451, 453, 478]",SCPR.tsv
of course,2,803,"[297, 425, 803]",SCPR.tsv
you would,2,884,"[297, 884]",SCPR.tsv
no i'm,2,298,"[14, 298, 318, 383, 460]",SCPR.tsv
say that,2,300,"[257, 285, 300, 611, 630, 881]",SCPR.tsv
what have,2,302,"[20, 302]",SCPR.tsv
top,1,509,"[301, 302, 509, 844]",SCPR.tsv
wear,1,342,"[304, 342, 343]",SCPR.tsv
i've get a,3,307,"[222, 307]",SCPR.tsv
a whole family,3,310,"[307, 310]",SCPR.tsv
room,1,310,"[307, 309, 310, 312, 317, 318]",SCPR.tsv
i've get,2,409,"[222, 307, 409, 475, 536, 649, 967, 972]",SCPR.tsv
for a,2,460,"[307, 460, 461, 497, 587, 677, 697, 921]",SCPR.tsv
whole family room,3,310,"[309, 310]",SCPR.tsv
i just,2,309,"[67, 231, 257, 309, 344, 521, 663, 756, 768, 785, 963]",SCPR.tsv
have this,2,771,"[309, 771, 801]",SCPR.tsv
it be,2,313,"[180, 204, 255, 293, 313, 339, 380, 500, 502, 528, 602, 604, 611, 616, 651, 657, 679, 706, 734, 756, 903, 953]",SCPR.tsv
seventy,1,741,"[313, 741, 745, 747, 760, 762, 772]",SCPR.tsv
cheapest,1,677,"[316, 677]",SCPR.tsv
forty quid,2,318,"[312, 318]",SCPR.tsv
pay,1,318,"[312, 318, 669, 677, 752, 756]",SCPR.tsv
be gonna,2,318,"[243, 318, 377]",SCPR.tsv
hundred,1,657,"[318, 418, 420, 657, 677]",SCPR.tsv
and the,2,675,"[318, 616, 675, 685, 714, 747, 899, 905]",SCPR.tsv
a hundred and,3,720,"[318, 720, 741]",SCPR.tsv
where do,2,322,"[170, 321, 322, 828]",SCPR.tsv
what where,2,753,"[322, 753]",SCPR.tsv
do the,2,498,"[322, 498, 961]",SCPR.tsv
no idea,2,753,"[324, 753]",SCPR.tsv
idea,1,839,"[324, 592, 839]",SCPR.tsv
happen,1,516,"[326, 327, 516, 521, 574, 947]",SCPR.tsv
fifty,1,643,"[326, 543, 545, 555, 620, 622, 643, 741, 793]",SCPR.tsv
follow,1,884,"[326, 884, 885]",SCPR.tsv
the other,2,326,"[115, 326, 899, 905]",SCPR.tsv
walk,1,326,"[243, 326, 332, 346, 901, 905, 921]",SCPR.tsv
to get,2,330,"[101, 330, 844, 934]",SCPR.tsv
get to,2,330,"[185, 235, 330, 342, 409, 475, 477, 536, 555, 844, 933, 934, 941, 969, 972]",SCPR.tsv
half an hour,3,330,"[329, 330, 858]",SCPR.tsv
to get to,3,933,"[330, 933]",SCPR.tsv
a a,2,333,"[222, 333, 380, 460, 609, 712]",SCPR.tsv
someone,1,373,"[333, 373, 444, 446, 673, 965]",SCPR.tsv
be on,2,339,"[180, 339]",SCPR.tsv
three hours,2,344,"[101, 344]",SCPR.tsv
how long,2,344,"[206, 212, 344]",SCPR.tsv
long,1,213,"[206, 212, 213, 344, 708, 844]",SCPR.tsv
complete,1,880,"[344, 880]",SCPR.tsv
miles,1,346,"[287, 346]",SCPR.tsv
it's not,2,605,"[346, 605, 612, 706, 709, 967]",SCPR.tsv
more than,2,747,"[346, 747]",SCPR.tsv
go and,2,475,"[348, 466, 475, 569, 683]",SCPR.tsv
keep,1,921,"[348, 491, 770, 772, 921, 949]",SCPR.tsv
plan,1,350,"[284, 286, 350]",SCPR.tsv
for you,2,350,"[319, 350, 633]",SCPR.tsv
go on,2,350,"[164, 350, 367, 436, 437, 451, 455, 719, 799, 961]",SCPR.tsv
have a look,3,562,"[350, 562]",SCPR.tsv
look at,2,569,"[350, 431, 569]",SCPR.tsv
no actually,2,677,"[350, 677]",SCPR.tsv
go through,2,693,"[350, 693]",SCPR.tsv
somewhere,1,739,"[350, 355, 739, 741, 939]",SCPR.tsv
we want,2,793,"[350, 793]",SCPR.tsv
want to,2,793,"[350, 451, 452, 497, 499, 752, 770, 793]",SCPR.tsv
if i,2,350,"[274, 350, 441, 756, 858, 934]",SCPR.tsv
and go,2,520,"[355, 520, 949, 963]",SCPR.tsv
france,1,655,"[352, 357, 655, 666, 673, 681]",SCPR.tsv
and it,2,657,"[359, 629, 657]",SCPR.tsv
hotel,1,679,"[359, 679]",SCPR.tsv
nine,1,359,"[110, 139, 359, 511, 512, 543, 545, 555, 620, 622, 712, 737, 793]",SCPR.tsv
pound for the,3,730,"[359, 730]",SCPR.tsv
get round,2,361,"[101, 361]",SCPR.tsv
never get round to it,5,372,"[361, 372]",SCPR.tsv
round to,2,453,"[361, 453]",SCPR.tsv
round,1,102,"[101, 102, 276, 361, 372, 657, 752]",SCPR.tsv
we want to,3,793,"[361, 793]",SCPR.tsv
and you,2,367,"[251, 367, 625, 752, 756, 934, 943]",SCPR.tsv
i'm the only,3,870,"[367, 870]",SCPR.tsv
would you do,3,784,"[370, 784]",SCPR.tsv
yeah but,2,710,"[374, 710, 756, 824]",SCPR.tsv
what be,2,376,"[53, 138, 156, 158, 376, 431, 451, 469, 521, 624, 779]",SCPR.tsv
with the,2,380,"[180, 208, 380, 474, 716, 771]",SCPR.tsv
be it,2,380,"[210, 242, 380, 624, 657, 742, 767, 779, 798, 852, 869, 967]",SCPR.tsv
it be it be,4,657,"[380, 657]",SCPR.tsv
it be a,3,734,"[380, 604, 616, 734]",SCPR.tsv
fry chicken,2,966,"[380, 391, 966]",SCPR.tsv
fry,1,966,"[380, 391, 966]",SCPR.tsv
on the,2,391,"[242, 354, 391, 393, 436, 437, 455, 555, 558, 799]",SCPR.tsv
have you,2,397,"[20, 141, 301, 397, 640, 799, 970]",SCPR.tsv
no i,2,397,"[36, 397, 399, 403, 475, 808, 941, 963]",SCPR.tsv
yeah no,2,769,"[397, 769, 840]",SCPR.tsv
be erm,2,850,"[397, 850]",SCPR.tsv
to this,2,398,"[130, 398]",SCPR.tsv
a birthday,2,411,"[398, 411]",SCPR.tsv
birthday,1,411,"[398, 411, 415, 416, 417, 420, 451, 468, 578]",SCPR.tsv
send,1,398,"[373, 398, 555, 663]",SCPR.tsv
text message,2,805,"[398, 805]",SCPR.tsv
no it's,2,903,"[398, 903]",SCPR.tsv
message,1,805,"[402, 805]",SCPR.tsv
seventeen,1,406,"[202, 406, 737]",SCPR.tsv
year,1,406,"[366, 373, 406, 410, 547, 609, 617, 619, 673, 685, 706]",SCPR.tsv
take her,2,410,"[198, 200, 410]",SCPR.tsv
family,1,410,"[310, 410, 461, 466]",SCPR.tsv
last year,2,673,"[410, 673, 685]",SCPR.tsv
worse,1,579,"[412, 579]",SCPR.tsv
remember,1,413,"[403, 409, 413, 519, 521]",SCPR.tsv
birthday card,2,417,"[411, 416, 417, 419]",SCPR.tsv
money,1,417,"[215, 417, 419, 500, 698, 702, 703, 707, 716, 747, 752, 756, 757, 770, 881, 961]",SCPR.tsv
money in,2,716,"[417, 419, 716]",SCPR.tsv
i didn't,2,419,"[160, 232, 403, 419, 592, 643, 646, 673, 846]",SCPR.tsv
i didn't get,3,643,"[419, 643]",SCPR.tsv
get any,2,913,"[419, 500, 913]",SCPR.tsv
er a,2,673,"[423, 673, 963]",SCPR.tsv
but be,2,743,"[423, 743]",SCPR.tsv
up the,2,675,"[427, 675]",SCPR.tsv
she doesn't,2,427,"[113, 427, 572, 697]",SCPR.tsv
it's cos,2,726,"[427, 572, 726, 903]",SCPR.tsv
as well,2,429,"[264, 289, 429, 461, 899, 941]",SCPR.tsv
i can,2,500,"[428, 429, 436, 468, 483, 491, 497, 500, 941, 947]",SCPR.tsv
look,1,350,"[306, 350, 431, 526, 529, 530, 538, 562, 569, 596, 604, 648]",SCPR.tsv
to be,2,706,"[431, 459, 533, 555, 706, 774]",SCPR.tsv
sure,1,745,"[431, 745, 894, 895]",SCPR.tsv
one's,1,433,"[382, 433]",SCPR.tsv
i'll,1,435,"[213, 215, 242, 435, 469, 475, 478, 493, 556, 756]",SCPR.tsv
of it,2,436,"[388, 436, 611]",SCPR.tsv
go on the,3,455,"[436, 455, 799]",SCPR.tsv
can go,2,436,"[375, 436, 461, 464, 937, 941]",SCPR.tsv
about the,2,576,"[436, 509, 576, 827]",SCPR.tsv
nothing,1,438,"[89, 438, 616, 755, 759, 874, 947]",SCPR.tsv
say erm,2,603,"[446, 603, 752]",SCPR.tsv
erm we,2,446,"[102, 446, 801]",SCPR.tsv
to i,2,446,"[362, 446, 854]",SCPR.tsv
a bike,2,453,"[451, 453]",SCPR.tsv
bike ride,2,455,"[451, 455]",SCPR.tsv
sixty,1,609,"[451, 555, 609, 620, 621, 622, 625]",SCPR.tsv
yeah and i,3,675,"[451, 675, 756]",SCPR.tsv
you do,2,244,"[18, 124, 168, 244, 370, 376, 424, 451, 694, 784, 818, 845, 867]",SCPR.tsv
yeah and,2,862,"[451, 547, 555, 612, 756, 862]",SCPR.tsv
go on a,3,961,"[451, 961]",SCPR.tsv
do he,2,961,"[452, 658, 961]",SCPR.tsv
on monday,2,455,"[454, 455, 458]",SCPR.tsv
know how,2,741,"[459, 741, 934]",SCPR.tsv
know how to,3,933,"[459, 933]",SCPR.tsv
how to,2,961,"[459, 934, 961]",SCPR.tsv
oh i'm,2,461,"[47, 461, 895]",SCPR.tsv
i'm here,2,461,"[460, 461]",SCPR.tsv
for we can go,4,464,"[461, 464]",SCPR.tsv
lunch,1,461,"[106, 108, 461, 464, 952]",SCPR.tsv
wanna go,2,683,"[461, 683]",SCPR.tsv
yeah we'll go out,4,464,"[463, 464]",SCPR.tsv
yeah we'll go,3,466,"[464, 466]",SCPR.tsv
and then i,3,468,"[102, 468, 850]",SCPR.tsv
she's get,2,708,"[472, 708, 712, 716, 719, 720, 722, 725, 735, 737]",SCPR.tsv
get an,2,823,"[472, 823]",SCPR.tsv
we can,2,474,"[375, 464, 474]",SCPR.tsv
five,1,478,"[99, 352, 478, 547, 555, 657, 720, 722, 725, 727, 735, 741, 745, 747, 751]",SCPR.tsv
back,1,478,"[102, 354, 475, 478, 844, 846, 916]",SCPR.tsv
i leave,2,478,"[99, 245, 478, 854, 858]",SCPR.tsv
o'clock,1,974,"[478, 974]",SCPR.tsv
well yeah,2,710,"[480, 710]",SCPR.tsv
right,1,481,"[7, 75, 156, 234, 257, 325, 439, 481, 485, 490, 643, 683, 825, 964, 972]",SCPR.tsv
probably,1,483,"[9, 35, 182, 387, 483, 582, 602, 753, 755, 759, 770, 772, 781, 807, 894, 941, 957]",SCPR.tsv
can probably,2,957,"[483, 941, 957]",SCPR.tsv
er er,2,487,"[101, 487, 870, 905, 921]",SCPR.tsv
to er,2,737,"[487, 737, 957]",SCPR.tsv
it doesn't,2,921,"[487, 921]",SCPR.tsv
hours,1,106,"[101, 106, 110, 344, 491]",SCPR.tsv
after the,2,491,"[180, 486, 491]",SCPR.tsv
fact,1,702,"[491, 702, 870]",SCPR.tsv
oh i know,3,923,"[491, 580, 923]",SCPR.tsv
thirteen miles,2,493,"[287, 493]",SCPR.tsv
it for,2,497,"[317, 377, 497]",SCPR.tsv
that i,2,497,"[257, 285, 497, 708, 756, 876]",SCPR.tsv
although,1,866,"[497, 866]",SCPR.tsv
to do the,3,499,"[498, 499, 961]",SCPR.tsv
he have,2,921,"[505, 646, 921]",SCPR.tsv
no he,2,507,"[504, 507, 561, 915]",SCPR.tsv
drive,1,509,"[180, 509, 845, 856, 860]",SCPR.tsv
on her,2,509,"[208, 509, 596, 903]",SCPR.tsv
bridge,1,697,"[509, 697, 934]",SCPR.tsv
top of,2,844,"[509, 844]",SCPR.tsv
lose,1,909,"[509, 756, 909]",SCPR.tsv
you see,2,921,"[509, 921]",SCPR.tsv
off the,2,957,"[509, 943, 957]",SCPR.tsv
i be at,3,793,"[517, 793]",SCPR.tsv
remember that,2,519,"[409, 519]",SCPR.tsv
understand,1,129,"[16, 129, 232, 521, 559, 602]",SCPR.tsv
turn,1,521,"[29, 387, 521, 525, 653, 752, 934, 963]",SCPR.tsv
be happen,2,947,"[521, 947]",SCPR.tsv
ten,1,751,"[523, 525, 751]",SCPR.tsv
i'd,1,525,"[403, 525, 801]",SCPR.tsv
isn't it,2,527,"[33, 317, 430, 439, 527, 691, 963]",SCPR.tsv
well that's,2,527,"[208, 527, 605, 616, 741, 814, 833]",SCPR.tsv
oh well,2,527,"[71, 527, 649, 972]",SCPR.tsv
have it,2,531,"[377, 531, 742, 743]",SCPR.tsv
have to,2,531,"[164, 332, 387, 475, 498, 531, 533, 559, 602, 734, 752, 833, 846, 921, 963]",SCPR.tsv
to have,2,536,"[164, 531, 536, 801, 833]",SCPR.tsv
have to have,3,531,"[164, 531, 833]",SCPR.tsv
of your,2,539,"[192, 539]",SCPR.tsv
worse than,2,579,"[539, 579]",SCPR.tsv
do you know,3,543,"[255, 543, 693]",SCPR.tsv
why be you,3,545,"[286, 545]",SCPR.tsv
thirty,1,547,"[200, 547, 555, 809]",SCPR.tsv
google,1,645,"[547, 549, 559, 575, 592, 645, 785]",SCPR.tsv
eighty,1,548,"[547, 548, 557, 561, 565, 730]",SCPR.tsv
be thirty,2,737,"[547, 555, 737]",SCPR.tsv
be i,2,547,"[524, 547, 594, 602, 801]",SCPR.tsv
no no,2,551,"[187, 290, 291, 372, 551, 766, 865, 903, 917]",SCPR.tsv
have an,2,576,"[555, 576]",SCPR.tsv
be or,2,741,"[555, 741]",SCPR.tsv
he's get,2,907,"[555, 907]",SCPR.tsv
you have,2,559,"[332, 387, 453, 559, 677, 756, 799, 803, 952]",SCPR.tsv
to like,2,559,"[458, 559]",SCPR.tsv
oh she's,2,572,"[442, 572]",SCPR.tsv
of a,2,577,"[180, 576, 577, 602, 844]",SCPR.tsv
the birth of a fictitious character be,7,577,"[576, 577]",SCPR.tsv
that be so,3,905,"[580, 905]",SCPR.tsv
he say,2,582,"[69, 255, 582, 603]",SCPR.tsv
what he,2,870,"[582, 870]",SCPR.tsv
you say,2,588,"[232, 588, 867, 916]",SCPR.tsv
i won't,2,590,"[455, 590]",SCPR.tsv
don't i,2,905,"[590, 905]",SCPR.tsv
at all,2,592,"[175, 592, 870]",SCPR.tsv
i have no idea,4,753,"[592, 753]",SCPR.tsv
i think that be i,5,801,"[594, 801]",SCPR.tsv
i think that be,4,801,"[594, 801]",SCPR.tsv
see on,2,596,"[453, 596]",SCPR.tsv
so hot,2,603,"[598, 603]",SCPR.tsv
probably a bite,3,602,"[182, 602]",SCPR.tsv
dick,1,602,"[579, 602]",SCPR.tsv
well not,2,687,"[602, 687]",SCPR.tsv
think it be a,4,734,"[602, 734]",SCPR.tsv
she have,2,602,"[534, 602, 742, 743]",SCPR.tsv
a bite of a,4,844,"[602, 844]",SCPR.tsv
oh you,2,604,"[26, 604]",SCPR.tsv
it should,2,604,"[189, 604, 662]",SCPR.tsv
there be a,3,604,"[293, 604, 659, 673]",SCPR.tsv
or something,2,604,"[469, 603, 604, 633, 673, 696, 756, 771]",SCPR.tsv
his daughter,2,604,"[603, 604]",SCPR.tsv
hot or,2,604,"[603, 604]",SCPR.tsv
say it,2,714,"[604, 714]",SCPR.tsv
and he,2,604,"[243, 414, 604, 933, 963]",SCPR.tsv
chrissie hynde,2,608,"[605, 607, 608]",SCPR.tsv
fault,1,612,"[611, 612, 967]",SCPR.tsv
cos you,2,616,"[24, 616, 941]",SCPR.tsv
no it,2,616,"[175, 616, 651]",SCPR.tsv
don't think,2,616,"[178, 616, 648, 963]",SCPR.tsv
there and,2,251,"[243, 251, 616]",SCPR.tsv
because the,2,616,"[460, 616, 629]",SCPR.tsv
you get,2,616,"[83, 301, 342, 482, 616, 941]",SCPR.tsv
not well,2,616,"[605, 616, 687]",SCPR.tsv
get rap,2,616,"[611, 616]",SCPR.tsv
drink,1,616,"[611, 616, 657]",SCPR.tsv
it be like,3,657,"[616, 657, 756]",SCPR.tsv
and it be,3,657,"[616, 657]",SCPR.tsv
well it be,3,706,"[616, 706]",SCPR.tsv
sit there,2,862,"[616, 862]",SCPR.tsv
and there be,3,616,"[249, 616, 937]",SCPR.tsv
it should be,3,629,"[189, 629]",SCPR.tsv
oh okay,2,695,"[642, 695, 912, 967]",SCPR.tsv
email,1,648,"[373, 643, 648, 653]",SCPR.tsv
didn't even,2,658,"[403, 658]",SCPR.tsv
have stop,2,658,"[653, 658, 702]",SCPR.tsv
expense,1,658,"[653, 658, 666]",SCPR.tsv
or do,2,784,"[658, 784]",SCPR.tsv
he didn't even,3,868,"[658, 868]",SCPR.tsv
he didn't,2,876,"[658, 876, 933]",SCPR.tsv
that but,2,884,"[658, 884]",SCPR.tsv
he obviously,2,921,"[658, 921]",SCPR.tsv
must,1,666,"[659, 666]",SCPR.tsv
go to france,3,673,"[666, 673]",SCPR.tsv
fair enough,2,670,"[368, 441, 670, 847]",SCPR.tsv
enough,1,368,"[366, 368, 373, 441, 670, 847, 896, 959]",SCPR.tsv
ago,1,700,"[674, 700]",SCPR.tsv
how's,1,686,"[235, 465, 467, 686, 910]",SCPR.tsv
they get,2,690,"[202, 690, 791, 821]",SCPR.tsv
yeah you,2,694,"[270, 587, 694, 867, 935]",SCPR.tsv
's house,2,694,"[693, 694]",SCPR.tsv
they be rent,3,697,"[696, 697]",SCPR.tsv
rent,1,957,"[696, 957]",SCPR.tsv
the money,2,698,"[215, 500, 698, 702, 747]",SCPR.tsv
but no,2,774,"[699, 774]",SCPR.tsv
you ask,2,703,"[53, 703]",SCPR.tsv
ask,1,703,"[55, 441, 703, 818]",SCPR.tsv
money and,2,703,"[215, 703, 747, 752]",SCPR.tsv
you want,2,703,"[217, 396, 432, 703, 752, 765, 786, 799]",SCPR.tsv
put it in,3,705,"[377, 705]",SCPR.tsv
so you,2,705,"[124, 332, 377, 705, 752, 772, 799, 809, 943]",SCPR.tsv
save,1,705,"[702, 705, 721]",SCPR.tsv
bond,1,706,"[705, 706, 707, 718]",SCPR.tsv
put it,2,422,"[377, 422, 705, 749]",SCPR.tsv
out of,2,707,"[192, 257, 306, 707, 771, 921, 941, 946]",SCPR.tsv
how much do,3,707,"[312, 707]",SCPR.tsv
how much,2,707,"[312, 707, 741]",SCPR.tsv
of this,2,741,"[707, 741]",SCPR.tsv
money be,2,757,"[707, 757]",SCPR.tsv
lot,1,741,"[709, 719, 741, 820, 881]",SCPR.tsv
bill,1,723,"[722, 723, 725, 729, 730, 756, 771]",SCPR.tsv
might,1,727,"[71, 178, 198, 362, 727, 729, 838]",SCPR.tsv
eat,1,733,"[447, 733]",SCPR.tsv
there's,1,738,"[240, 251, 393, 712, 714, 738, 739, 779, 809, 870]",SCPR.tsv
in her,2,738,"[708, 722, 725, 738]",SCPR.tsv
six,1,738,"[735, 738, 756, 854, 968]",SCPR.tsv
current,1,771,"[738, 771]",SCPR.tsv
she have it all in one place,7,743,"[742, 743]",SCPR.tsv
place,1,742,"[69, 306, 742, 743, 921]",SCPR.tsv
oh yeah,2,746,"[29, 44, 132, 409, 746]",SCPR.tsv
you know if,3,752,"[202, 752]",SCPR.tsv
use,1,752,"[447, 752, 756]",SCPR.tsv
well you,2,752,"[71, 550, 677, 752, 941]",SCPR.tsv
okay well,2,752,"[695, 752]",SCPR.tsv
i have to,3,752,"[734, 752]",SCPR.tsv
invest,1,753,"[752, 753, 756]",SCPR.tsv
invest in,2,757,"[752, 756, 757]",SCPR.tsv
if you,2,752,"[327, 548, 554, 752, 765, 799, 818, 946]",SCPR.tsv
so i have,3,771,"[752, 771, 963]",SCPR.tsv
you don't,2,752,"[242, 327, 752, 786, 824, 889, 951]",SCPR.tsv
you know if you,4,799,"[752, 799]",SCPR.tsv
don't have,2,752,"[475, 752, 816, 834, 835]",SCPR.tsv
account,1,754,"[722, 725, 754, 755, 768, 771]",SCPR.tsv
dunno,1,137,"[134, 137, 202, 434, 559, 593, 651, 659, 726, 756, 757]",SCPR.tsv
that's the,2,756,"[208, 317, 741, 756, 889, 959]",SCPR.tsv
be just,2,601,"[416, 524, 601, 756]",SCPR.tsv
euros,1,756,"[677, 756]",SCPR.tsv
point,1,756,"[712, 714, 756, 839]",SCPR.tsv
grand,1,756,"[722, 756]",SCPR.tsv
it into,2,756,"[749, 756]",SCPR.tsv
have no,2,756,"[753, 756]",SCPR.tsv
that i be,3,876,"[756, 876]",SCPR.tsv
university,1,915,"[756, 915, 919]",SCPR.tsv
yes but,2,919,"[756, 919]",SCPR.tsv
get it,2,791,"[758, 791]",SCPR.tsv
notice i,2,771,"[762, 771]",SCPR.tsv
notice,1,771,"[762, 771, 779]",SCPR.tsv
well it's,2,766,"[154, 212, 528, 605, 766]",SCPR.tsv
no no it's,3,903,"[766, 903]",SCPR.tsv
quid,1,772,"[312, 772]",SCPR.tsv
so you can,3,772,"[377, 772]",SCPR.tsv
what be it,3,779,"[624, 779]",SCPR.tsv
in the garage,3,829,"[779, 829, 831]",SCPR.tsv
time,1,794,"[99, 327, 442, 657, 726, 747, 749, 794, 967]",SCPR.tsv
do they,2,796,"[31, 154, 796]",SCPR.tsv
at work,2,796,"[793, 796]",SCPR.tsv
deliver,1,796,"[793, 796, 801]",SCPR.tsv
it here,2,798,"[712, 798]",SCPR.tsv
most people,2,807,"[806, 807]",SCPR.tsv
access,1,835,"[812, 824, 826, 835]",SCPR.tsv
i i,2,818,"[106, 403, 669, 673, 818, 866, 905]",SCPR.tsv
office,1,819,"[818, 819, 820, 911, 932, 933, 934, 957, 963]",SCPR.tsv
do a,2,842,"[818, 842, 844, 963]",SCPR.tsv
no that's,2,820,"[769, 820, 919]",SCPR.tsv
office be,2,820,"[819, 820]",SCPR.tsv
you just,2,824,"[447, 824]",SCPR.tsv
erm a,2,824,"[609, 824]",SCPR.tsv
that can,2,824,"[663, 824]",SCPR.tsv
an iphone,2,824,"[803, 823, 824]",SCPR.tsv
drop,1,828,"[749, 828]",SCPR.tsv
they have,2,838,"[651, 653, 838]",SCPR.tsv
if they,2,838,"[198, 743, 838]",SCPR.tsv
a double spin,3,843,"[842, 843]",SCPR.tsv
you're not,2,849,"[477, 726, 849]",SCPR.tsv
not i'm,2,861,"[14, 198, 453, 861]",SCPR.tsv
in an,2,861,"[716, 755, 861]",SCPR.tsv
either,1,865,"[803, 865]",SCPR.tsv
not good,2,870,"[869, 870]",SCPR.tsv
what do you say,4,871,"[232, 871]",SCPR.tsv
of money,2,881,"[716, 881]",SCPR.tsv
chief executive,2,885,"[866, 885]",SCPR.tsv
chief,1,885,"[884, 885]",SCPR.tsv
trench,1,885,"[884, 885]",SCPR.tsv
away,1,889,"[783, 889]",SCPR.tsv
no not,2,889,"[878, 889]",SCPR.tsv
he wouldn't,2,961,"[889, 961]",SCPR.tsv
he'd,1,961,"[889, 961]",SCPR.tsv
alright,1,894,"[189, 369, 388, 769, 894, 897]",SCPR.tsv
it's probably,2,894,"[753, 755, 894]",SCPR.tsv
i'm sure,2,895,"[894, 895]",SCPR.tsv
go back,2,916,"[846, 916]",SCPR.tsv
i see,2,920,"[35, 920, 940]",SCPR.tsv
the office,2,957,"[932, 957]",SCPR.tsv
that when,2,934,"[611, 934]",SCPR.tsv
in that,2,934,"[708, 934]",SCPR.tsv
your office,2,934,"[819, 934]",SCPR.tsv
know how to get to,5,934,"[933, 934]",SCPR.tsv
another way,2,935,"[934, 935, 937, 941]",SCPR.tsv
road,1,938,"[931, 937, 938]",SCPR.tsv
you come,2,941,"[26, 941, 943, 946]",SCPR.tsv
and you go,3,941,"[251, 941]",SCPR.tsv
