Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
have to pay,3,1038,"[111, 118, 1038, 1046, 2319]",SP62.tsv
it's not,2,205,"[121, 125, 205, 265, 474, 489, 608, 676, 687, 773, 903, 1134, 1135, 1353, 1856, 1869, 2310]",SP62.tsv
only a,2,905,"[121, 905]",SP62.tsv
on the,2,915,"[121, 151, 227, 270, 271, 293, 328, 545, 634, 915, 960, 969, 1124, 1191, 1679, 1684, 1813, 1814, 2114, 2163, 2169, 2194, 2201, 2379, 2428]",SP62.tsv
so it,2,286,"[126, 127, 286, 454, 455]",SP62.tsv
work,1,335,"[126, 127, 249, 335, 373, 388, 402, 406, 415, 601, 602, 603, 610, 612, 638, 882, 989, 990, 1137, 1450, 1509, 1527, 1557, 1572, 1623, 1626, 1824, 1832, 1833, 1867, 2047, 2350, 2369]",SP62.tsv
take it,2,979,"[127, 270, 979, 980, 2212, 2214]",SP62.tsv
little,1,598,"[130, 229, 267, 311, 315, 504, 598, 666, 690, 797, 818, 1229, 1306, 1311, 1312, 1391, 1482, 1504, 1505, 1679, 1707, 1729, 1815, 1838, 1945, 2412]",SP62.tsv
could come to a lot,5,138,"[137, 138]",SP62.tsv
come,1,379,"[137, 138, 168, 173, 229, 249, 267, 278, 361, 379, 380, 382, 388, 442, 452, 564, 572, 573, 578, 585, 623, 707, 750, 787, 789, 958, 967, 971, 984, 1029, 1170, 1176, 1185, 1234, 1242, 1243, 1305, 1306, 1316, 1506, 1651, 1729, 1732, 1735, 1737, 1739, 1838, 1840, 1843, 1844, 2098, 2124, 2170, 2210, 2369]",SP62.tsv
a lot,2,607,"[137, 138, 607, 809, 1137, 1185, 1299, 1346, 1502, 2068, 2140, 2180]",SP62.tsv
to have,2,892,"[138, 245, 892, 962, 1313, 1578, 1582, 1605, 1627, 2335]",SP62.tsv
lot,1,138,"[9, 137, 138, 275, 607, 809, 1034, 1102, 1103, 1119, 1137, 1139, 1185, 1299, 1346, 1502, 1756, 2068, 2140, 2180]",SP62.tsv
come to,2,137,"[117, 137, 138, 267, 361, 573, 578, 1739]",SP62.tsv
ask,1,147,"[146, 147, 265, 332, 336, 363, 472, 958, 1627, 1766]",SP62.tsv
say,1,167,"[151, 167, 216, 226, 252, 255, 259, 265, 267, 270, 276, 278, 280, 283, 340, 369, 373, 375, 388, 450, 470, 494, 536, 545, 591, 595, 612, 623, 645, 646, 660, 787, 807, 820, 822, 824, 858, 872, 985, 1174, 1185, 1230, 1261, 1302, 1306, 1307, 1316, 1319, 1322, 1356, 1364, 1366, 1370, 1417, 1434, 1557, 1627, 1705, 1771, 1798, 1799, 1838, 1870, 1917, 1922, 1949, 1996, 2103]",SP62.tsv
say when,2,787,"[151, 787]",SP62.tsv
problem,1,927,"[151, 927, 1120, 1436, 2128]",SP62.tsv
i have,2,985,"[151, 183, 985]",SP62.tsv
her if,2,1122,"[151, 1122, 1341]",SP62.tsv
say it,2,2103,"[151, 1434, 2103]",SP62.tsv
thank you,2,156,"[81, 156, 283]",SP62.tsv
i don't know,3,623,"[156, 237, 623, 664, 783, 1322, 1354, 1703, 1718, 1847, 2183, 2317]",SP62.tsv
not gonna,2,789,"[159, 300, 782, 789]",SP62.tsv
all in,2,807,"[159, 807, 1557]",SP62.tsv
keep,1,897,"[159, 897, 1077, 1305, 1558, 1559, 1620, 1685, 1686, 1802, 1856, 2154]",SP62.tsv
put it,2,1013,"[159, 270, 1013, 1158, 2187, 2208]",SP62.tsv
this time,2,1114,"[159, 1114, 1767]",SP62.tsv
ginger nut,2,164,"[162, 164]",SP62.tsv
they're,1,456,"[164, 300, 311, 318, 332, 338, 406, 456, 458, 462, 464, 483, 501, 562, 664, 666, 738, 848, 870, 877, 880, 882, 941, 945, 1242, 1250, 1269, 1332, 1391, 1397, 1430, 1471, 1472, 1563, 1582, 1654, 1773, 1874, 1910, 2088, 2090, 2132, 2294]",SP62.tsv
look,1,166,"[157, 166, 167, 259, 339, 344, 443, 536, 578, 579, 580, 687, 692, 1471, 1546, 1617, 1659, 1671, 1685, 1686, 1707, 1719, 1756, 1874, 1936, 2274]",SP62.tsv
look at,2,1471,"[166, 167, 1471, 1546, 1617, 1719, 1936, 2274]",SP62.tsv
and they,2,173,"[49, 173, 329, 450, 678, 691, 814, 825, 842, 880, 882, 958, 971, 1034, 1049, 1055, 1391, 1585, 1627, 1838, 1867, 1870, 1879, 1913, 1954, 2319]",SP62.tsv
play,1,178,"[177, 178, 180, 182, 183, 1665]",SP62.tsv
and we,2,971,"[177, 249, 270, 707, 971, 1306, 1627, 1802, 1838, 1900, 1936]",SP62.tsv
that be,2,179,"[32, 167, 171, 178, 179, 270, 507, 633, 686, 705, 769, 836, 849, 850, 854, 862, 1004, 1012, 1026, 1077, 1093, 1095, 1297, 1305, 1366, 1432, 1455, 1496, 1530, 1559, 1575, 1626, 1674, 1765, 1797, 1843, 1871, 1960, 2018, 2201, 2319, 2367]",SP62.tsv
so that,2,727,"[179, 261, 419, 727, 872, 1623, 1691, 1750, 1936, 2201]",SP62.tsv
thing,1,181,"[25, 61, 181, 278, 645, 773, 868, 1095, 1338, 1339, 2132, 2317]",SP62.tsv
the thing,2,773,"[181, 773]",SP62.tsv
the other day,3,448,"[183, 448, 791, 836, 1962]",SP62.tsv
the other,2,393,"[183, 249, 359, 382, 393, 448, 515, 791, 836, 1038, 1124, 1338, 1339, 1602, 1799, 1911, 1962, 2203, 2367]",SP62.tsv
isn't it,2,391,"[184, 391, 424, 427, 526, 844, 859, 863, 1378, 1558, 1645, 1647]",SP62.tsv
even,1,452,"[184, 452, 654, 662, 682, 1443, 1705, 2024, 2409, 2412]",SP62.tsv
if you,2,213,"[184, 213, 280, 388, 707, 979, 1341, 1353, 1354, 1450, 1471, 1489, 1617, 1784, 1961, 1969, 2114, 2295, 2296, 2338, 2350, 2405]",SP62.tsv
you can't,2,184,"[182, 184, 270, 271, 280, 545, 909, 1405, 1575, 2066, 2122, 2135, 2291]",SP62.tsv
leg,1,187,"[186, 187, 188, 189, 192]",SP62.tsv
way,1,425,"[185, 191, 192, 357, 425, 960, 969, 1112, 1170, 1230, 1360, 1366, 1368, 1372, 1384, 1578, 1594, 1601, 1969, 2163]",SP62.tsv
back,1,750,"[192, 339, 750, 753, 760, 780, 787, 789, 973, 975, 1054, 1077, 1114, 1176, 1178, 1182, 1234, 1307, 1323, 1456, 1458, 1467, 1471, 1482, 1550, 1589, 1625, 1773, 1793, 1836, 1838, 1840, 1936, 1938, 2053, 2300, 2302, 2316, 2317]",SP62.tsv
the back of,3,1936,"[192, 1936]",SP62.tsv
the back,2,1482,"[192, 1307, 1456, 1458, 1467, 1471, 1482, 1840, 1936, 2053]",SP62.tsv
back of,2,1938,"[192, 1938]",SP62.tsv
week,1,585,"[198, 406, 515, 585, 615, 623, 632, 638, 744, 748, 751, 1098, 1629, 2367]",SP62.tsv
cos it's,2,1092,"[200, 1092, 1243, 2183, 2194]",SP62.tsv
just be,2,1936,"[200, 1936]",SP62.tsv
hm,1,203,"[63, 131, 203, 321, 338, 392, 507, 527, 1136, 1386, 1581, 1834, 2056, 2363]",SP62.tsv
want to do,3,1113,"[209, 1113]",SP62.tsv
either,1,1956,"[209, 1956, 2317]",SP62.tsv
yeah yeah,2,305,"[215, 305, 316, 434, 484, 511, 607, 615, 649, 713, 739, 806, 817, 839, 851, 880, 1134, 1448, 1492, 1531, 1551, 1563, 1606, 1616, 1621, 1735, 1752, 1764, 1780, 2017, 2035, 2072]",SP62.tsv
yeah mm,2,416,"[215, 416, 914, 980, 1059, 2031]",SP62.tsv
on it,2,1922,"[217, 1527, 1922, 2124, 2201, 2266]",SP62.tsv
tomorrow,1,744,"[227, 744]",SP62.tsv
start,1,1022,"[227, 1022, 1029, 1429, 1516, 1602, 1913, 1958, 2004, 2040, 2149, 2296]",SP62.tsv
at the,2,264,"[227, 264, 398, 415, 598, 664, 666, 973, 977, 1230, 1334, 1471, 1482, 1629, 1659, 1815, 1862, 1952, 2163, 2181]",SP62.tsv
she have,2,229,"[61, 229, 632, 705, 726, 727, 761, 827, 998, 1067]",SP62.tsv
she's get,2,234,"[229, 234, 705, 744, 1324]",SP62.tsv
have be,2,1035,"[229, 536, 1035]",SP62.tsv
yeah she,2,764,"[235, 586, 764, 899]",SP62.tsv
mean,1,241,"[111, 241, 270, 687, 690, 692, 694, 696, 711, 827, 866, 891, 896, 899, 979, 998, 1013, 1020, 1060, 1064, 1081, 1225, 1229, 1341, 1345, 1372, 1410, 1429, 1455, 1479, 1496, 1578, 1623, 1705, 1771, 2109, 2294, 2295, 2310, 2311, 2350]",SP62.tsv
away,1,746,"[241, 746, 813, 1621, 1698, 2237]",SP62.tsv
seven,1,797,"[241, 242, 797, 1710, 1715]",SP62.tsv
i mean,2,687,"[241, 687, 690, 692, 694, 696, 866, 891, 896, 899, 979, 998, 1020, 1060, 1064, 1081, 1225, 1229, 1341, 1345, 1372, 1410, 1429, 1455, 1496, 1705, 1771, 2109, 2294, 2295, 2310, 2350]",SP62.tsv
there be,2,531,"[245, 259, 293, 340, 361, 442, 483, 531, 536, 666, 909, 970, 1036, 1164, 1191, 1194, 1213, 1286, 1306, 1455, 1480, 1508, 1536, 1627, 1640, 1643, 2424]",SP62.tsv
have a,2,791,"[245, 276, 287, 306, 311, 369, 371, 377, 632, 791, 799, 825, 1009, 1010, 1306, 1313, 1316, 1364, 1602, 1655, 1738, 1838, 1881, 1929, 2180, 2274]",SP62.tsv
computer,1,1127,"[245, 1127, 1130, 1901, 2016, 2022, 2060, 2114, 2258, 2295, 2362, 2364, 2369]",SP62.tsv
and the,2,249,"[111, 213, 249, 349, 357, 1042, 1124, 1197, 1208, 1213, 1262, 1387, 1455, 1504, 1548, 1612, 1851, 1911, 2266, 2279, 2350]",SP62.tsv
and and,2,452,"[249, 332, 452, 1137, 1213, 1305, 1341, 1387, 1443, 1455, 1506, 1527, 1626, 1870, 2332, 2424]",SP62.tsv
and she,2,744,"[249, 265, 267, 283, 291, 591, 595, 618, 638, 709, 722, 744, 834, 1189, 1356, 1798, 1800]",SP62.tsv
she come,2,585,"[249, 585, 787]",SP62.tsv
of the,2,249,"[9, 249, 271, 318, 369, 406, 617, 618, 718, 1018, 1034, 1046, 1112, 1243, 1360, 1370, 1417, 1423, 1429, 1458, 1591, 1602, 1607, 1609, 1623, 1718, 1773, 1798, 1938, 1952, 2181, 2217, 2393]",SP62.tsv
ten,1,1089,"[249, 636, 1089, 1098, 1178, 1306]",SP62.tsv
and the other,3,1124,"[249, 1124]",SP62.tsv
we be,2,960,"[249, 960, 1429, 1627, 1629, 1779, 1780, 1795, 1867, 1907, 2000]",SP62.tsv
one of,2,723,"[249, 280, 322, 617, 618, 710, 723, 1034, 1036, 1387, 1773, 1941, 1942, 1943, 1949, 2005, 2217, 2393]",SP62.tsv
show her,2,1965,"[252, 1965, 1966]",SP62.tsv
there's a,2,838,"[255, 267, 270, 375, 396, 420, 838, 1299, 1634, 1647, 1648, 1679, 1811, 1813, 1996, 2379]",SP62.tsv
i didn't,2,1661,"[255, 1661]",SP62.tsv
it's a,2,516,"[257, 516, 594, 836, 900, 901, 904, 1225, 1700, 1927, 2022, 2310]",SP62.tsv
see,1,461,"[259, 271, 349, 361, 442, 461, 464, 500, 517, 521, 524, 591, 649, 672, 792, 906, 909, 936, 939, 981, 1018, 1271, 1319, 1322, 1344, 1346, 1376, 1397, 1496, 1534, 1745, 1755, 1771, 1879, 1940, 1988, 2099, 2124, 2212, 2229, 2293, 2346, 2369]",SP62.tsv
suppose,1,531,"[259, 262, 356, 531, 870, 882, 1316, 1879]",SP62.tsv
she er,2,791,"[259, 791, 1176]",SP62.tsv
to be,2,897,"[259, 278, 340, 356, 582, 586, 882, 897, 971, 1221, 1284, 1353, 1429, 1521, 1582, 1625, 1716, 1903, 2217, 2294, 2300, 2335]",SP62.tsv
manager,1,987,"[259, 987, 1000]",SP62.tsv
funny,1,1308,"[259, 515, 1308]",SP62.tsv
anything,1,347,"[259, 347, 375, 379, 393, 396, 445, 545, 651, 906, 1189, 1191, 1202, 1445, 1768, 1936, 2066, 2213, 2338]",SP62.tsv
be funny,2,1797,"[259, 515, 1797]",SP62.tsv
mark,1,1913,"[259, 1913, 1917]",SP62.tsv
know where,2,1703,"[261, 494, 1479, 1703, 1718, 1897, 2348]",SP62.tsv
you know where,3,1897,"[261, 494, 1897]",SP62.tsv
the edge,2,264,"[261, 264, 1913, 1914]",SP62.tsv
bad,1,265,"[188, 265, 872, 896, 1543]",SP62.tsv
we haven't,2,521,"[265, 521, 1745]",SP62.tsv
might,1,265,"[216, 265, 373, 419, 744, 750, 1035, 1242, 1932, 2028, 2029, 2035, 2047]",SP62.tsv
she go,2,615,"[265, 267, 280, 283, 615, 753, 948, 1306, 1313, 1798, 1800]",SP62.tsv
that and,2,1047,"[265, 359, 591, 618, 662, 1047, 1049, 1124, 1626, 1936]",SP62.tsv
it might,2,2035,"[265, 373, 2028, 2035, 2047]",SP62.tsv
okay,1,267,"[90, 267, 270, 286, 357, 369, 375, 496, 573, 1014, 1322, 1482, 1798, 1799, 2434]",SP62.tsv
today,1,464,"[267, 464, 601, 766, 767, 1679, 2379]",SP62.tsv
she say,2,787,"[267, 276, 494, 545, 591, 595, 787, 807, 822]",SP62.tsv
do you,2,267,"[155, 267, 268, 283, 338, 349, 469, 487, 494, 536, 665, 696, 704, 793, 868, 1607, 1734, 1785, 1838, 1919, 1947, 2103, 2170, 2192, 2245, 2311, 2320]",SP62.tsv
things,1,443,"[267, 280, 318, 380, 382, 442, 443, 595, 710, 807, 815, 1352, 1447, 1532, 1586, 1715, 1745, 1749, 1907, 2393]",SP62.tsv
need to,2,892,"[267, 276, 280, 322, 340, 349, 359, 892, 1222, 1245, 1356, 1582, 1716, 2011, 2016, 2300, 2335]",SP62.tsv
be like,2,299,"[267, 286, 299, 322, 344, 897, 1176, 1274, 1907]",SP62.tsv
year,1,564,"[267, 295, 306, 342, 344, 349, 369, 536, 564, 995, 1060]",SP62.tsv
no er,2,1007,"[267, 1007]",SP62.tsv
we do,2,1770,"[267, 1546, 1770]",SP62.tsv
be here,2,1784,"[267, 270, 382, 1784]",SP62.tsv
no no,2,267,"[92, 165, 267, 283, 642, 1342, 1396, 1936]",SP62.tsv
but we,2,1958,"[267, 1958]",SP62.tsv
it there,2,764,"[270, 764, 834]",SP62.tsv
so we,2,967,"[270, 271, 287, 967, 1578, 1586, 1838, 1902, 1907, 1940, 2122, 2126]",SP62.tsv
there you,2,530,"[270, 530, 777, 1001, 2247, 2401]",SP62.tsv
so we take,3,1907,"[270, 1907]",SP62.tsv
he say,2,623,"[270, 369, 375, 623, 1917, 1922, 1949]",SP62.tsv
we put,2,1934,"[270, 1934, 2310]",SP62.tsv
so you,2,1117,"[271, 326, 388, 545, 1117, 1230, 1301, 1316, 1969, 2316, 2321, 2359]",SP62.tsv
every time,2,2103,"[271, 2103]",SP62.tsv
all the,2,276,"[111, 276, 382, 536, 771, 799, 806, 807, 936, 973, 1046, 1130, 1208, 1225, 1478, 1525, 2110, 2114, 2120, 2124, 2298]",SP62.tsv
long,1,425,"[276, 425, 633, 1020, 1225, 1625, 1700]",SP62.tsv
and then,2,464,"[276, 332, 357, 388, 404, 420, 464, 483, 620, 787, 935, 1038, 1077, 1176, 1185, 1202, 1264, 1271, 1276, 1290, 1362, 1513, 1516, 1523, 1586, 1715, 1793, 1802, 1811, 1840, 1954, 2046, 2124, 2149, 2192, 2208, 2210, 2272, 2313, 2323, 2377, 2386]",SP62.tsv
show,1,1965,"[276, 1965, 1966]",SP62.tsv
what do,2,469,"[276, 338, 469, 587, 973, 1016, 2103, 2270, 2311]",SP62.tsv
but er,2,789,"[278, 380, 789, 940, 1085, 1781, 2163]",SP62.tsv
well i,2,783,"[280, 373, 783, 1149, 1182, 1364, 1502, 2011]",SP62.tsv
first,1,771,"[280, 283, 338, 771, 954, 995, 1022, 1034, 1804, 2295]",SP62.tsv
train,1,909,"[280, 909, 1929, 1930, 1968]",SP62.tsv
of your,2,1973,"[280, 1973, 2317]",SP62.tsv
i think that's,3,1983,"[280, 1983]",SP62.tsv
be go,2,645,"[283, 645, 746, 1242, 1716, 1755, 1779, 1780, 1843, 2018, 2108]",SP62.tsv
and er and,3,283,"[213, 283, 807, 1197, 1260, 1307, 1450, 1798]",SP62.tsv
er and,2,1238,"[283, 807, 1197, 1238, 1260, 1307, 1450, 1540, 1741, 1798]",SP62.tsv
go as,2,1940,"[283, 1940]",SP62.tsv
well that's,2,418,"[283, 418, 631, 971, 977, 1150, 1314, 1406, 1463, 1478, 1563, 1631, 1878, 2000]",SP62.tsv
it be like,3,897,"[286, 897, 1176, 1907]",SP62.tsv
fun,1,288,"[287, 288, 1874]",SP62.tsv
we have a,3,1929,"[287, 1306, 1929, 2274]",SP62.tsv
yeah i,2,711,"[289, 472, 711, 866, 1354, 1478, 1479, 1621, 1814, 1838, 2014, 2169, 2171]",SP62.tsv
i i,2,1913,"[289, 369, 1319, 1354, 1621, 1720, 1913]",SP62.tsv
she get the job,4,291,"[290, 291]",SP62.tsv
she get,2,291,"[290, 291, 605, 606, 608, 725, 896, 911, 1318]",SP62.tsv
job,1,887,"[290, 291, 302, 340, 352, 396, 420, 726, 887, 998, 1077, 1089, 1623]",SP62.tsv
yeah and,2,291,"[213, 291, 988, 1230, 1260, 1262, 1810, 1867, 1900, 2279, 2332]",SP62.tsv
actually,1,521,"[293, 412, 413, 521, 872, 954, 1341, 1360, 1410, 1942, 2035, 2217, 2393]",SP62.tsv
people,1,629,"[293, 315, 332, 344, 629, 723, 958, 1387, 1439, 1455, 1462, 1478, 1480, 1482, 1504, 1554, 1557, 1558, 1559, 1578, 1594, 1605, 1607, 1652, 1655, 1667]",SP62.tsv
she's do,2,1109,"[302, 1109, 1326]",SP62.tsv
oo,1,306,"[115, 174, 306, 338, 495, 524, 792, 1723, 2248]",SP62.tsv
can you,2,208,"[182, 208, 306, 361, 369, 371, 375, 2122, 2135, 2187, 2245, 2289]",SP62.tsv
let's,1,1013,"[306, 354, 1013]",SP62.tsv
don't think so,3,1159,"[307, 1145, 1147, 1159, 1343, 2067, 2292]",SP62.tsv
they be,2,459,"[311, 459, 649, 680, 682, 691, 693, 811, 842, 899, 1008, 1034, 1051, 1060, 1081, 1236, 1242, 1360, 1398, 1429, 1455, 1478, 1480, 1482, 1506, 1511, 1627, 1629, 1744, 1766, 1771, 1843, 1844, 1851, 1852, 1854, 1861, 1867, 1870, 1879, 1913, 2170, 2391]",SP62.tsv
huh have,2,508,"[311, 508]",SP62.tsv
and they're,2,882,"[311, 338, 882, 1269, 1654]",SP62.tsv
happen,1,927,"[313, 318, 359, 373, 782, 927, 2183, 2185]",SP62.tsv
there's some,2,1739,"[313, 1673, 1739]",SP62.tsv
change,1,1782,"[313, 315, 318, 375, 1499, 1501, 1525, 1782, 1783, 1785]",SP62.tsv
know what,2,711,"[315, 318, 359, 373, 711, 825, 983, 1199, 1326, 1341, 1455]",SP62.tsv
lovely,1,318,"[30, 318, 391, 744, 863, 900, 901, 1017, 1739, 1741, 1756, 1774]",SP62.tsv
they've,1,459,"[318, 332, 334, 459, 460, 462, 551, 771, 1243, 1269, 1275, 1391, 1550, 1872, 1907]",SP62.tsv
we know,2,866,"[318, 866]",SP62.tsv
move,1,1034,"[318, 1034, 1054, 1187, 1387, 1391, 1417, 1478, 1502, 1626, 1824]",SP62.tsv
tell,1,793,"[322, 328, 334, 793, 794, 836, 1356, 1360, 2412]",SP62.tsv
a a,2,809,"[322, 352, 709, 809, 1311, 1779, 2310]",SP62.tsv
if you're,2,1665,"[322, 328, 1445, 1665]",SP62.tsv
it it's,2,866,"[324, 474, 866, 2310]",SP62.tsv
to a,2,328,"[137, 138, 328, 1746, 1779, 1785, 1870]",SP62.tsv
phone,1,448,"[328, 448, 545, 1907, 2284, 2285, 2348, 2350, 2361, 2369, 2371, 2390, 2391, 2406, 2407]",SP62.tsv
parent,1,974,"[328, 974, 1054]",SP62.tsv
they think,2,1861,"[332, 338, 339, 1861, 1862]",SP62.tsv
sort,1,334,"[25, 204, 334, 345, 354, 361, 369, 803, 868, 1261, 1969, 2014, 2149, 2154]",SP62.tsv
them all,2,936,"[334, 936, 1548, 1557, 1739, 1750, 2135]",SP62.tsv
but if,2,2296,"[334, 2296]",SP62.tsv
go and,2,461,"[338, 354, 361, 369, 375, 461, 1176, 1530, 1838, 1879, 2431]",SP62.tsv
gotta,1,461,"[338, 461, 597, 598, 599, 930, 1243, 1583, 1585, 1589, 2171, 2370]",SP62.tsv
do this,2,1126,"[338, 1126, 1536, 1586]",SP62.tsv
you think,2,432,"[338, 349, 373, 432, 1374, 1489, 1734, 1756, 1767, 1969, 2101, 2106, 2295, 2378]",SP62.tsv
what do you,3,469,"[338, 469, 2103, 2311]",SP62.tsv
er that,2,521,"[339, 521, 1429, 1674]",SP62.tsv
go on,2,915,"[339, 915, 916, 917, 1124, 1299, 1572, 1684, 2412]",SP62.tsv
as a,2,1958,"[339, 1958, 2226]",SP62.tsv
the job,2,340,"[290, 340]",SP62.tsv
be really,2,459,"[340, 357, 459, 719, 849, 1480, 1496, 2128]",SP62.tsv
house,1,979,"[340, 369, 666, 682, 979, 1011, 1307, 1391, 1412, 1443, 1455, 1456, 1458, 1467, 1471, 1478, 1480, 1482, 1489, 1502, 1550, 1562, 1563, 1564, 1565, 1652, 1655, 1659, 1666, 1671, 1673]",SP62.tsv
good,1,443,"[340, 443, 583, 631, 639, 712, 749, 850, 854, 872, 884, 885, 915, 951, 1139, 1155, 1295, 1575, 1602, 1618, 1634, 1637, 1754, 1765, 1777, 1878, 1932, 2201, 2237, 2266, 2435]",SP62.tsv
you do,2,409,"[340, 375, 409, 696, 702, 732, 977, 1355, 1606, 1707, 2103, 2161, 2342]",SP62.tsv
get two,2,936,"[344, 492, 936]",SP62.tsv
each other,2,967,"[346, 967]",SP62.tsv
they don't,2,1225,"[346, 1225, 1391, 1445, 1654, 1910]",SP62.tsv
of you,2,366,"[349, 366]",SP62.tsv
go and see,3,461,"[349, 461, 1879]",SP62.tsv
about that,2,535,"[349, 535, 670, 672, 1295]",SP62.tsv
him about,2,793,"[349, 793, 794]",SP62.tsv
to see,2,464,"[349, 361, 464, 500, 792, 909, 936, 939, 1018, 1534]",SP62.tsv
see him,2,981,"[349, 981, 1319, 1322]",SP62.tsv
you be,2,349,"[189, 288, 349, 373, 579, 645, 1001, 1338, 1340, 1784, 2348, 2350]",SP62.tsv
and the one,3,1911,"[349, 1911]",SP62.tsv
the one,2,1952,"[349, 1911, 1952, 1975, 1986, 2274]",SP62.tsv
be what,2,1020,"[352, 354, 1020, 1107, 1113, 1380, 1484, 2350]",SP62.tsv
i know,2,359,"[163, 359, 368, 373, 436, 438, 440, 672, 711, 1479, 1720, 1814, 2014]",SP62.tsv
place,1,517,"[359, 517, 518, 536, 899, 904, 1002, 1017, 1022, 1262, 1263, 1266, 1291, 1293, 1305, 1489, 1506, 1534, 1660, 2127]",SP62.tsv
be all,2,807,"[359, 612, 807, 1484, 1506, 1870, 2369]",SP62.tsv
mm tut,2,1001,"[359, 1001]",SP62.tsv
think mm,2,1767,"[359, 1767]",SP62.tsv
and stuff like that,4,1932,"[359, 618, 660, 678, 1513, 1550, 1932, 2425]",SP62.tsv
and he,2,623,"[361, 369, 623, 799, 988, 1917]",SP62.tsv
thursday,1,1851,"[361, 1773, 1844, 1851, 1889]",SP62.tsv
be you,2,579,"[363, 375, 579, 581, 649, 1322, 1793, 2187]",SP62.tsv
you have,2,369,"[111, 118, 138, 204, 278, 369, 371, 1602, 1707, 1738, 2037, 2164, 2217, 2315, 2319, 2320]",SP62.tsv
about the,2,393,"[369, 371, 393, 641, 793, 794, 836, 1456, 1842, 2114, 2170]",SP62.tsv
the house,2,1412,"[369, 666, 1307, 1412, 1443, 1652]",SP62.tsv
weeks i,2,748,"[373, 748]",SP62.tsv
five,1,756,"[373, 406, 756, 758, 759, 1060, 1098, 1664, 1667, 1702]",SP62.tsv
but it,2,866,"[373, 504, 695, 728, 866, 1202, 1664, 1907, 2109]",SP62.tsv
it might not,3,2047,"[373, 2047]",SP62.tsv
of money,2,375,"[9, 137, 375, 1139, 1627]",SP62.tsv
money,1,725,"[137, 375, 402, 725, 757, 866, 1108, 1139, 1572, 1582, 1586, 1627, 2257]",SP62.tsv
well there,2,1001,"[375, 1001, 2247]",SP62.tsv
you want,2,1666,"[375, 1607, 1666, 1785, 1838, 2057, 2192, 2331, 2338]",SP62.tsv
do anything,2,1768,"[375, 1768]",SP62.tsv
well there's a,3,1299,"[375, 1299, 1996]",SP62.tsv
come up,2,958,"[379, 380, 442, 958, 967, 1243, 1306, 2124]",SP62.tsv
of things,2,1907,"[380, 442, 1447, 1907]",SP62.tsv
along the,2,432,"[382, 432, 521, 1202, 2300, 2412]",SP62.tsv
and all the,3,799,"[382, 799, 807, 1225]",SP62.tsv
he be,2,954,"[382, 954, 955, 1121, 2369, 2371]",SP62.tsv
on me,2,1725,"[382, 1725]",SP62.tsv
come out,2,1506,"[382, 1506, 1729, 1732, 1735, 1737]",SP62.tsv
discussion,1,1929,"[382, 1929]",SP62.tsv
it will,2,2103,"[382, 1737, 2103]",SP62.tsv
bits,1,2239,"[382, 1999, 2239, 2296]",SP62.tsv
staff,1,799,"[388, 799, 806, 842, 858]",SP62.tsv
we'll,1,1158,"[388, 442, 1158, 1458, 1460, 1586, 1736, 1739, 1771, 1838, 1956]",SP62.tsv
nice,1,391,"[171, 390, 391, 418, 467, 507, 531, 532, 533, 534, 585, 595, 597, 609, 611, 836, 862, 865, 887, 888, 974, 1314, 1477, 1496, 1659, 1660, 1673, 1677, 1681, 1775, 1856, 1885]",SP62.tsv
this be,2,963,"[390, 963, 1020, 1107, 1113, 1366, 1380, 1397, 1484, 1589, 2350, 2369]",SP62.tsv
be nice,2,390,"[171, 390, 467, 507, 532, 533, 534, 597, 1677, 1775]",SP62.tsv
alright,1,581,"[402, 581, 714, 941, 1173, 1391, 1540]",SP62.tsv
of that,2,641,"[402, 641, 740, 752, 1225, 1405, 1719]",SP62.tsv
prepare,1,807,"[406, 807]",SP62.tsv
do that,2,410,"[25, 111, 409, 410, 599, 866, 1073, 1250, 2103]",SP62.tsv
so and,2,882,"[410, 882, 1954]",SP62.tsv
that might be a,4,1932,"[419, 1932]",SP62.tsv
to get,2,430,"[204, 430, 691, 753, 780, 909, 1049, 1217, 1225, 1739, 2016]",SP62.tsv
suffolk,1,433,"[432, 433, 435]",SP62.tsv
down to,2,936,"[433, 936, 939, 1018, 1230, 1651]",SP62.tsv
have they,2,446,"[41, 446, 508]",SP62.tsv
right,1,465,"[8, 21, 134, 230, 232, 240, 264, 269, 304, 314, 325, 372, 385, 417, 443, 465, 510, 537, 590, 669, 681, 696, 795, 958, 1006, 1014, 1032, 1087, 1131, 1135, 1183, 1193, 1270, 1340, 1357, 1367, 1406, 1463, 1471, 1492, 1539, 1602, 1605, 1624, 1627, 1630, 1744, 1798, 1799, 1802, 1803, 1894, 1906, 1935, 1953, 1980, 1992, 2152, 2159, 2195, 2218, 2223, 2231, 2320, 2356, 2370, 2389, 2431, 2436]",SP62.tsv
just a,2,535,"[470, 535, 1229, 1445]",SP62.tsv
nothing,1,1095,"[470, 536, 1095, 1191, 1389, 1442, 2258]",SP62.tsv
car,1,472,"[459, 460, 472, 1189, 1208, 1213, 1482, 1585, 2253, 2255]",SP62.tsv
kind of,2,1929,"[472, 1929]",SP62.tsv
interest,1,1101,"[474, 1101, 1387, 1910, 1929]",SP62.tsv
they take,2,1907,"[481, 1489, 1907]",SP62.tsv
