Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
ask,1,180,"[179, 180, 182, 372, 381, 458, 459, 538, 542, 543, 615, 784, 786, 822, 826, 948, 1014, 1132, 1156]",SQPN.tsv
put,1,184,"[135, 180, 184, 358, 454, 614, 618, 648, 931, 1201]",SQPN.tsv
tell,1,186,"[13, 186, 216, 266, 291, 323, 394, 551, 554, 557, 618, 648, 742, 760, 935, 936, 944, 948, 950, 953]",SQPN.tsv
do you,2,186,"[55, 186, 456, 466, 542, 675, 679, 787, 855, 947, 962, 965, 1168]",SQPN.tsv
oh my god,3,323,"[186, 323]",SQPN.tsv
go home,2,828,"[186, 828]",SQPN.tsv
mum,1,190,"[97, 127, 190, 198, 901, 905, 907, 953, 1060]",SQPN.tsv
hear,1,192,"[150, 192, 292, 295, 297, 918]",SQPN.tsv
say if,2,283,"[192, 283]",SQPN.tsv
like this,2,287,"[192, 287, 874, 986]",SQPN.tsv
but i be,3,308,"[192, 308]",SQPN.tsv
out the,2,311,"[192, 311, 367, 1204]",SQPN.tsv
carry,1,566,"[192, 566]",SQPN.tsv
rush,1,619,"[192, 619]",SQPN.tsv
the first,2,694,"[192, 694]",SQPN.tsv
first,1,697,"[192, 694, 697, 728, 1107, 1162]",SQPN.tsv
be do,2,192,"[172, 192, 708, 1008, 1182]",SQPN.tsv
lounge,1,791,"[192, 791]",SQPN.tsv
say if you,3,994,"[192, 994]",SQPN.tsv
thing i,2,1073,"[192, 500, 1073]",SQPN.tsv
thing,1,1073,"[192, 216, 393, 453, 500, 709, 720, 734, 889, 1073, 1131]",SQPN.tsv
do the,2,1184,"[192, 439, 1147, 1151, 1184]",SQPN.tsv
and she's,2,195,"[135, 195, 216, 554, 597, 835, 866, 868]",SQPN.tsv
through the,2,424,"[195, 424, 1070, 1191]",SQPN.tsv
out of,2,242,"[197, 242, 554, 560, 909, 911, 960, 972]",SQPN.tsv
take,1,244,"[197, 214, 244, 266, 274, 346, 356, 358, 359, 382, 572, 593, 597, 599, 680, 888, 1016, 1054, 1064, 1137]",SQPN.tsv
me out,2,311,"[197, 311, 956, 958]",SQPN.tsv
but i say,3,198,"[92, 101, 161, 198, 778]",SQPN.tsv
i say,2,198,"[92, 101, 144, 159, 161, 198, 202, 204, 213, 216, 220, 231, 233, 237, 240, 280, 458, 741, 763, 778, 784, 809, 828, 889, 983, 988, 994, 1014, 1030]",SQPN.tsv
sort of,2,198,"[109, 187, 198, 389, 394, 429, 468, 599, 889, 905, 913, 931, 980, 1046, 1101, 1105, 1107, 1158]",SQPN.tsv
mum say,2,198,"[127, 198]",SQPN.tsv
be really,2,198,"[129, 144, 198, 283, 509, 781]",SQPN.tsv
i say to,3,198,"[144, 159, 161, 198, 231, 233, 280, 778, 889, 1030]",SQPN.tsv
she be really,3,198,"[144, 198]",SQPN.tsv
say to her,3,198,"[188, 198, 845, 1030]",SQPN.tsv
well she,2,379,"[198, 379]",SQPN.tsv
it be she,3,571,"[198, 571]",SQPN.tsv
well i know,3,672,"[198, 237, 464, 672]",SQPN.tsv
say well,2,828,"[198, 237, 372, 381, 453, 722, 782, 828, 988]",SQPN.tsv
i know i,3,1073,"[198, 870, 1073]",SQPN.tsv
and that,2,311,"[199, 311, 800, 838]",SQPN.tsv
that be,2,487,"[199, 257, 438, 487, 833, 895]",SQPN.tsv
life,1,1114,"[199, 551, 650, 660, 906, 957, 1114, 1122]",SQPN.tsv
twenty,1,200,"[117, 118, 200, 233, 449]",SQPN.tsv
get that,2,300,"[200, 215, 300, 306]",SQPN.tsv
hours,1,626,"[200, 626, 1149, 1150]",SQPN.tsv
not get,2,202,"[73, 137, 202, 960, 972]",SQPN.tsv
she's not get,3,202,"[137, 202]",SQPN.tsv
i don't know,3,230,"[202, 230, 367, 373, 454, 530, 571, 728, 784, 874, 1116, 1154]",SQPN.tsv
don't know,2,586,"[202, 373, 454, 551, 571, 585, 586, 728, 784, 874, 929, 1116, 1154, 1162]",SQPN.tsv
i say well,3,828,"[202, 204, 213, 784, 809, 828, 988]",SQPN.tsv
to wear,2,559,"[213, 559]",SQPN.tsv
up the,2,962,"[213, 962, 1016]",SQPN.tsv
and i say well,4,988,"[213, 988]",SQPN.tsv
take her,2,244,"[214, 244, 572, 593]",SQPN.tsv
that it's,2,215,"[139, 215, 275]",SQPN.tsv
i think i,3,215,"[144, 215]",SQPN.tsv
no i,2,215,"[68, 71, 215, 245, 273, 415, 423, 528, 543, 551, 997]",SQPN.tsv
no no,2,293,"[215, 218, 293, 428, 838, 1056, 1202]",SQPN.tsv
in her,2,617,"[215, 617]",SQPN.tsv
like i,2,366,"[215, 366, 367, 500, 775, 1204]",SQPN.tsv
tell you,2,216,"[13, 216, 551]",SQPN.tsv
force her,2,217,"[216, 217]",SQPN.tsv
get to,2,300,"[216, 300, 666, 845, 1156, 1160]",SQPN.tsv
she go,2,331,"[216, 237, 331, 367, 706, 817, 1151]",SQPN.tsv
have one,2,344,"[216, 344, 694, 699, 1023, 1198]",SQPN.tsv
be that,2,337,"[216, 337, 412, 541, 784, 833, 889, 1121]",SQPN.tsv
you be,2,216,"[9, 187, 193, 216, 414, 582, 623, 649]",SQPN.tsv
and i say,3,988,"[216, 237, 889, 988]",SQPN.tsv
go i,2,994,"[216, 741, 994]",SQPN.tsv
sorry,1,1012,"[216, 646, 1012]",SQPN.tsv
but the,2,392,"[216, 392, 1073]",SQPN.tsv
we'll,1,300,"[218, 300, 601, 724]",SQPN.tsv
wanna,1,219,"[13, 219, 220, 244, 260, 830, 871, 919, 985, 1055]",SQPN.tsv
say he,2,220,"[127, 220, 449, 453, 983]",SQPN.tsv
have her,2,220,"[111, 220, 244, 254, 264]",SQPN.tsv
he wouldn't,2,615,"[220, 615]",SQPN.tsv
would,1,244,"[229, 241, 244, 257, 260, 480, 601, 717, 728, 830, 837]",SQPN.tsv
yeah yeah,2,319,"[229, 260, 319, 361, 363, 421, 432, 510, 561, 616, 684, 851, 860, 862, 957, 984, 1048]",SQPN.tsv
that's what,2,247,"[231, 247, 280, 322, 838, 931]",SQPN.tsv
what i,2,325,"[231, 233, 280, 322, 325, 648, 791, 931, 962]",SQPN.tsv
that's what i,3,791,"[231, 280, 322, 791, 931]",SQPN.tsv
well you,2,988,"[231, 453, 988]",SQPN.tsv
care,1,254,"[233, 254, 913, 1023]",SQPN.tsv
don't they,2,495,"[233, 359, 495, 505, 1144]",SQPN.tsv
they just,2,233,"[230, 233, 234, 360, 1152]",SQPN.tsv
at least,2,1192,"[233, 1192]",SQPN.tsv
think they be,3,237,"[92, 237]",SQPN.tsv
he say,2,237,"[165, 237, 394, 396, 438, 449, 453, 458, 619, 782, 889, 1047, 1127, 1184, 1190]",SQPN.tsv
to a,2,242,"[237, 238, 240, 242, 423, 651]",SQPN.tsv
think they,2,250,"[92, 237, 250, 1067, 1144, 1152]",SQPN.tsv
say oh,2,323,"[237, 323, 389, 394, 766, 1014]",SQPN.tsv
yeah and,2,329,"[237, 266, 329, 334, 479, 526, 697, 1108]",SQPN.tsv
they're that,2,424,"[237, 424]",SQPN.tsv
oh i,2,440,"[237, 341, 373, 440, 453, 500, 616, 874, 957, 967, 1179]",SQPN.tsv
yeah and he,3,1108,"[237, 1108]",SQPN.tsv
i think they,3,1144,"[237, 1144]",SQPN.tsv
yeah like,2,1125,"[238, 1125]",SQPN.tsv
talk,1,240,"[29, 240, 394, 438, 548, 1084, 1089]",SQPN.tsv
as well,2,240,"[178, 240, 379, 385, 497, 664]",SQPN.tsv
finish,1,300,"[240, 300, 306, 358]",SQPN.tsv
they go,2,424,"[240, 424]",SQPN.tsv
cheap,1,480,"[240, 477, 480]",SQPN.tsv
to have,2,254,"[241, 254, 344, 355, 358, 671, 672, 1085, 1183]",SQPN.tsv
lot,1,492,"[241, 394, 429, 492, 597, 722, 960, 992, 1085, 1129]",SQPN.tsv
lot of,2,992,"[241, 394, 429, 722, 992, 1129]",SQPN.tsv
oh that's,2,249,"[1, 13, 249]",SQPN.tsv
funny,1,1047,"[249, 914, 1037, 1046, 1047, 1049, 1054]",SQPN.tsv
yeah no,2,362,"[251, 362, 415, 551]",SQPN.tsv
job,1,732,"[8, 257, 572, 700, 732, 774, 911, 1141]",SQPN.tsv
want to,2,257,"[166, 257, 375, 560, 561, 593, 909, 983, 1016, 1204]",SQPN.tsv
people,1,260,"[225, 260, 265, 272, 370, 418, 438, 449, 531, 548, 551, 553, 658, 660, 784, 809]",SQPN.tsv
we have,2,264,"[123, 264, 342, 368, 465, 486, 599, 782, 795, 797]",SQPN.tsv
but we,2,297,"[264, 297, 405, 797, 1014]",SQPN.tsv
at least you,3,1192,"[264, 1192]",SQPN.tsv
someone,1,266,"[107, 266, 841]",SQPN.tsv
you know you,3,279,"[266, 279, 285]",SQPN.tsv
to take,2,346,"[266, 346, 358, 593]",SQPN.tsv
you could,2,672,"[266, 672, 674, 803]",SQPN.tsv
could,1,560,"[266, 456, 560, 561, 672, 674, 728, 732, 739, 802, 803, 806, 826]",SQPN.tsv
if you,2,994,"[266, 980, 994]",SQPN.tsv
if it be,3,268,"[109, 268, 530]",SQPN.tsv
you and,2,285,"[268, 285]",SQPN.tsv
her be,2,845,"[268, 845]",SQPN.tsv
us,1,279,"[272, 279, 280, 394, 511, 513, 527, 601, 905, 950, 972]",SQPN.tsv
want something,2,274,"[55, 274]",SQPN.tsv
when she,2,274,"[133, 274, 764, 766, 817, 827, 957]",SQPN.tsv
i say to be,4,280,"[144, 280, 889]",SQPN.tsv
what do,2,280,"[188, 209, 280, 314, 336]",SQPN.tsv
be on,2,841,"[280, 464, 841, 895, 1190]",SQPN.tsv
be on the,3,1190,"[280, 1190]",SQPN.tsv
on her,2,282,"[103, 282, 838, 861]",SQPN.tsv
exactly,1,1117,"[286, 405, 425, 462, 1117]",SQPN.tsv
they be,2,248,"[92, 237, 248, 298, 370, 509, 686, 689, 1009]",SQPN.tsv
inspection,1,342,"[316, 342, 343, 394]",SQPN.tsv
well that's,2,874,"[322, 874]",SQPN.tsv
they get,2,962,"[330, 398, 962]",SQPN.tsv
run,1,336,"[242, 254, 311, 336, 400, 438, 601, 694, 983, 1214]",SQPN.tsv
they do,2,493,"[336, 475, 491, 493, 497, 1089, 1139, 1144]",SQPN.tsv
with this,2,578,"[336, 578]",SQPN.tsv
do they,2,360,"[336, 360, 928, 1090, 1113, 1115, 1142]",SQPN.tsv
there for,2,1186,"[343, 1186]",SQPN.tsv
all the,2,359,"[265, 289, 358, 359, 404, 421, 529, 533, 703, 741, 817, 903, 980, 1016, 1023, 1089, 1191]",SQPN.tsv
have an,2,539,"[368, 539, 690, 955]",SQPN.tsv
up for,2,568,"[368, 568, 964]",SQPN.tsv
even,1,153,"[125, 153, 234, 368, 660, 760, 1011, 1074, 1154]",SQPN.tsv
for something,2,1182,"[368, 1182]",SQPN.tsv
check,1,615,"[369, 421, 615, 929]",SQPN.tsv
today,1,621,"[369, 464, 621, 704, 784, 960]",SQPN.tsv
she say to,3,370,"[188, 370, 870, 1014]",SQPN.tsv
do she,2,370,"[188, 209, 370, 511, 531, 706, 818]",SQPN.tsv
i've ask,2,822,"[372, 822, 826]",SQPN.tsv
say well yeah,3,988,"[372, 381, 988]",SQPN.tsv
oh i don't know,4,874,"[373, 874]",SQPN.tsv
she's go,2,811,"[377, 811, 828]",SQPN.tsv
no but,2,381,"[13, 381, 797]",SQPN.tsv
oh right,2,381,"[45, 47, 381, 908, 936]",SQPN.tsv
you get,2,381,"[144, 178, 381, 489, 613]",SQPN.tsv
she say oh,3,381,"[323, 381, 766]",SQPN.tsv
five so,2,381,"[362, 381]",SQPN.tsv
say that,2,381,"[41, 381, 822, 1036]",SQPN.tsv
new,1,960,"[381, 960, 972, 983]",SQPN.tsv
for age,2,999,"[381, 999]",SQPN.tsv
it's the,2,385,"[379, 385, 589, 591]",SQPN.tsv
of it,2,670,"[385, 404, 664, 670, 722, 954, 1023]",SQPN.tsv
isn't it,2,625,"[387, 481, 625, 735, 838, 1166]",SQPN.tsv
oh well,2,389,"[83, 389]",SQPN.tsv
of that,2,909,"[389, 637, 909, 911, 960]",SQPN.tsv
when i be,3,571,"[393, 571]",SQPN.tsv
at this,2,621,"[393, 621, 958]",SQPN.tsv
we've,1,394,"[65, 300, 394, 458, 599, 651, 793, 1175]",SQPN.tsv
at that,2,394,"[79, 394, 602]",SQPN.tsv
there's,1,394,"[81, 143, 394, 431, 438, 456, 510, 593, 619, 641, 703, 778, 782, 923]",SQPN.tsv
he be,2,394,"[127, 129, 394, 438, 444, 448, 458, 690, 821, 972, 983, 1054, 1095, 1107, 1109, 1110, 1182, 1186]",SQPN.tsv
be say,2,245,"[140, 181, 245, 246, 265, 394, 649, 697, 722, 764, 1018, 1129]",SQPN.tsv
place,1,246,"[217, 242, 246, 394, 809, 905]",SQPN.tsv
of place,2,394,"[242, 394]",SQPN.tsv
we're,1,394,"[277, 394, 458, 651, 660, 747, 762, 811]",SQPN.tsv
we've get,2,394,"[300, 394, 458, 651, 793]",SQPN.tsv
kitchen,1,394,"[337, 338, 347, 358, 392, 394, 417]",SQPN.tsv
expect,1,394,"[309, 394, 420]",SQPN.tsv
it's quite,2,470,"[394, 470, 478, 665]",SQPN.tsv
we've get a,3,793,"[394, 458, 793]",SQPN.tsv
tell us,2,950,"[394, 950]",SQPN.tsv
of them,2,997,"[394, 427, 429, 438, 722, 900, 980, 997, 1014]",SQPN.tsv
we've gotta do,3,1175,"[394, 1175]",SQPN.tsv
must,1,396,"[242, 396, 536, 539, 616, 625, 844, 852, 972, 1054, 1073]",SQPN.tsv
you have to,3,396,"[339, 344, 355, 358, 396, 744, 766, 773, 980, 1155]",SQPN.tsv
surprise,1,1005,"[398, 1004, 1005]",SQPN.tsv
volunteer,1,420,"[400, 420]",SQPN.tsv
know it's,2,672,"[400, 438, 672, 1073]",SQPN.tsv
it's all,2,735,"[400, 735, 739]",SQPN.tsv
the top,2,507,"[404, 507]",SQPN.tsv
clean,1,405,"[171, 405, 672, 809]",SQPN.tsv
of the,2,407,"[97, 171, 323, 364, 367, 407, 421, 539, 703, 757, 817]",SQPN.tsv
nail varnish,2,412,"[409, 412, 413]",SQPN.tsv
what's,1,411,"[116, 410, 411, 640, 666, 876, 1081, 1093]",SQPN.tsv
need,1,279,"[224, 279, 285, 304, 415, 559, 931, 960]",SQPN.tsv
i need,2,559,"[415, 559, 931, 960]",SQPN.tsv
it's a,2,417,"[350, 354, 417, 529, 809, 972, 979, 1036]",SQPN.tsv
but it's,2,421,"[13, 354, 421, 615, 735, 753, 1036]",SQPN.tsv
all that,2,421,"[304, 421, 429, 438, 734, 1016]",SQPN.tsv
do all,2,493,"[421, 493]",SQPN.tsv
they must,2,423,"[242, 423, 536, 852]",SQPN.tsv
must be,2,539,"[423, 539, 616, 625, 844, 972, 1073]",SQPN.tsv
desperate,1,427,"[424, 427]",SQPN.tsv
they've get,2,429,"[232, 429, 438, 1084, 1088]",SQPN.tsv
game,1,694,"[430, 694]",SQPN.tsv
all just,2,793,"[430, 793]",SQPN.tsv
i think it,3,674,"[432, 487, 674]",SQPN.tsv
yeah i think,3,1146,"[432, 1146]",SQPN.tsv
yeah mm,2,488,"[434, 488, 1167]",SQPN.tsv
it all,2,438,"[88, 438, 753, 980]",SQPN.tsv
he have,2,438,"[127, 438, 448, 694, 895, 911, 994, 1117, 1132]",SQPN.tsv
start,1,438,"[131, 133, 300, 438, 548, 626, 660, 817, 1131, 1155, 1171]",SQPN.tsv
everybody,1,438,"[275, 438, 553, 677, 1054]",SQPN.tsv
fill,1,438,"[289, 438, 964, 980, 1139]",SQPN.tsv
and everything,2,438,"[304, 438]",SQPN.tsv
in the kitchen,3,438,"[337, 338, 347, 438]",SQPN.tsv
they have,2,505,"[438, 505, 683, 1074, 1110, 1113, 1115]",SQPN.tsv
cos he,2,615,"[438, 615, 994, 1014, 1117, 1132, 1184]",SQPN.tsv
there's no,2,619,"[438, 619]",SQPN.tsv
and they,2,672,"[438, 668, 672, 689, 713, 1064]",SQPN.tsv
it up and,3,694,"[438, 694]",SQPN.tsv
up and,2,438,"[334, 438, 458, 605, 694, 784, 787]",SQPN.tsv
it's nothing,2,796,"[438, 796]",SQPN.tsv
cos the,2,838,"[438, 838, 839]",SQPN.tsv
run it,2,983,"[438, 983]",SQPN.tsv
he have to,3,994,"[438, 994]",SQPN.tsv
you know he,3,1047,"[438, 449, 1047]",SQPN.tsv
gotta do,2,1175,"[438, 1175]",SQPN.tsv
nothing,1,1177,"[438, 1177]",SQPN.tsv
cos he say,3,1184,"[438, 1184]",SQPN.tsv
apparently,1,439,"[188, 439, 615]",SQPN.tsv
drink,1,439,"[356, 439, 500, 1195]",SQPN.tsv
he's,1,459,"[439, 448, 456, 459, 888, 889, 905, 975, 977, 979, 1026, 1029, 1047, 1049, 1053, 1075, 1082, 1095, 1097, 1101, 1102, 1105, 1129, 1131, 1135]",SQPN.tsv
he'd,1,695,"[439, 449, 456, 695, 895, 1056, 1058]",SQPN.tsv
gary glitter,2,442,"[441, 442, 444]",SQPN.tsv
serve,1,511,"[449, 511, 513, 527]",SQPN.tsv
mind,1,449,"[179, 184, 449, 559]",SQPN.tsv
he he,2,694,"[449, 694, 1047]",SQPN.tsv
know i,2,929,"[198, 449, 870, 929, 1073]",SQPN.tsv
but erm,2,1117,"[449, 458, 809, 1117]",SQPN.tsv
find,1,492,"[449, 492, 548, 551, 778, 782, 1179, 1192]",SQPN.tsv
i have to,3,775,"[449, 757, 775, 1206]",SQPN.tsv
might,1,453,"[161, 295, 453, 715, 1079, 1154]",SQPN.tsv
think oh,2,453,"[325, 453, 460]",SQPN.tsv
and then,2,453,"[352, 358, 453, 497, 605, 635, 636, 638, 694, 697, 744, 773, 817, 1014]",SQPN.tsv
think it,2,487,"[453, 487, 529, 530, 674]",SQPN.tsv
and then he,3,694,"[453, 694]",SQPN.tsv
do i,2,454,"[367, 454, 588, 648]",SQPN.tsv
that i,2,560,"[454, 560, 697, 722]",SQPN.tsv
i don't know why i,5,874,"[454, 874]",SQPN.tsv
just do,2,456,"[325, 456, 756, 928]",SQPN.tsv
i could,2,732,"[456, 732, 739, 826]",SQPN.tsv
room,1,458,"[300, 306, 311, 458]",SQPN.tsv
go in and,3,458,"[311, 458, 866]",SQPN.tsv
be gonna,2,458,"[403, 458, 820, 982, 1156]",SQPN.tsv
gonna ask,2,459,"[458, 459]",SQPN.tsv
i've i've,2,826,"[458, 656, 671, 826]",SQPN.tsv
do that,2,458,"[172, 194, 452, 458, 579, 658, 754, 874, 958, 1018]",SQPN.tsv
to go,2,463,"[458, 463, 740, 983, 994, 1014, 1156]",SQPN.tsv
feel,1,565,"[458, 565, 809, 1012]",SQPN.tsv
much,1,463,"[460, 463, 533, 542, 548, 611, 728, 768, 888, 960, 1082, 1142]",SQPN.tsv
wear,1,559,"[464, 559]",SQPN.tsv
go in,2,458,"[311, 347, 458, 471, 479, 492, 866]",SQPN.tsv
in there,2,471,"[470, 471, 479, 489, 492, 500, 508, 510, 582, 614, 615, 793, 795, 855]",SQPN.tsv
go and,2,471,"[367, 471, 786, 830]",SQPN.tsv
yeah and i,3,479,"[329, 479]",SQPN.tsv
nice,1,481,"[1, 7, 16, 18, 465, 481, 791, 798, 802, 937]",SQPN.tsv
it's nice,2,481,"[13, 481]",SQPN.tsv
food,1,481,"[352, 481]",SQPN.tsv
yeah it's,2,481,"[478, 481, 482, 490, 1122, 1123]",SQPN.tsv
yeah you,2,489,"[41, 86, 352, 489, 751, 886, 949]",SQPN.tsv
breakfast,1,495,"[491, 495, 866]",SQPN.tsv
coffee,1,501,"[500, 501, 503, 1200]",SQPN.tsv
i like,2,500,"[4, 382, 500, 508, 528, 737, 739, 741, 800]",SQPN.tsv
i don't like,3,874,"[500, 741, 874, 1204]",SQPN.tsv
i don't like i,4,1204,"[500, 1204]",SQPN.tsv
mm yeah,2,504,"[51, 490, 504, 959, 1065]",SQPN.tsv
girl,1,566,"[510, 566, 1189]",SQPN.tsv
drive,1,1056,"[519, 601, 1056, 1058]",SQPN.tsv
back,1,524,"[219, 244, 250, 358, 523, 524, 525, 630, 635, 637, 682, 694, 704, 713, 811, 861, 868, 911, 1206]",SQPN.tsv
time,1,265,"[167, 242, 265, 529, 703, 844, 892, 903, 954, 956, 966, 975, 994, 1016, 1023, 1054, 1075, 1079, 1089, 1101, 1137, 1200]",SQPN.tsv
it i,2,529,"[325, 529, 674, 741, 1075]",SQPN.tsv
the time,2,954,"[265, 529, 703, 903, 954, 1016, 1023, 1075, 1079, 1089]",SQPN.tsv
talk to,2,531,"[29, 531, 548, 1084]",SQPN.tsv
sit down,2,530,"[81, 530, 531, 551]",SQPN.tsv
she do,2,531,"[327, 531, 844, 874, 903, 1014, 1147]",SQPN.tsv
sit,1,554,"[530, 531, 551, 554, 611, 615, 660, 662, 800, 807, 1054]",SQPN.tsv
yeah she do,3,874,"[531, 874]",SQPN.tsv
but then,2,551,"[127, 150, 551, 680]",SQPN.tsv
and tell,2,551,"[323, 551]",SQPN.tsv
probably,1,551,"[161, 431, 551, 564, 617, 664, 909, 1187]",SQPN.tsv
interest,1,710,"[551, 553, 710]",SQPN.tsv
not really,2,813,"[551, 813, 954, 1026]",SQPN.tsv
find it,2,782,"[548, 551, 782, 1192]",SQPN.tsv
one of,2,553,"[176, 323, 539, 553, 563, 980, 985, 994]",SQPN.tsv
one of these,3,563,"[553, 563, 994]",SQPN.tsv
never have,2,699,"[554, 686, 698, 699, 1023, 1029]",SQPN.tsv
everything,1,438,"[304, 339, 358, 438, 557, 720, 768, 775, 778]",SQPN.tsv
meet,1,557,"[159, 161, 557, 660, 683, 1147]",SQPN.tsv
she just,2,558,"[157, 325, 558, 760, 813]",SQPN.tsv
yeah she,2,874,"[561, 874, 1156]",SQPN.tsv
oh my,2,562,"[323, 562]",SQPN.tsv
this be,2,570,"[252, 440, 570, 795, 872]",SQPN.tsv
her car,2,617,"[572, 593, 617]",SQPN.tsv
job in,2,774,"[572, 774]",SQPN.tsv
think if,2,1064,"[572, 1064]",SQPN.tsv
car,1,594,"[572, 593, 594, 599, 601, 616, 617, 620, 700, 1182, 1191]",SQPN.tsv
weird,1,577,"[148, 548, 577, 581]",SQPN.tsv
the herbs,2,592,"[589, 591, 592]",SQPN.tsv
there's a,2,593,"[81, 593]",SQPN.tsv
erm yeah,2,1117,"[593, 1117]",SQPN.tsv
there and,2,597,"[304, 597]",SQPN.tsv
away,1,597,"[236, 333, 566, 597, 654, 905]",SQPN.tsv
it you know,3,597,"[420, 597]",SQPN.tsv
it you,2,670,"[597, 670, 672]",SQPN.tsv
buy,1,601,"[416, 601, 999]",SQPN.tsv
with one,2,601,"[539, 601]",SQPN.tsv
to and,2,983,"[601, 983, 1084]",SQPN.tsv
have to buy,3,994,"[601, 994]",SQPN.tsv
nut,1,1058,"[601, 1058]",SQPN.tsv
be the,2,603,"[334, 440, 603, 809]",SQPN.tsv
open,1,791,"[603, 791]",SQPN.tsv
it and,2,605,"[379, 605, 979]",SQPN.tsv
get up,2,605,"[602, 605]",SQPN.tsv
it and then,3,694,"[605, 694]",SQPN.tsv
why i,2,874,"[605, 739, 874]",SQPN.tsv
must have,2,616,"[242, 616]",SQPN.tsv
that oh,2,822,"[618, 646, 822]",SQPN.tsv
i'll have,2,1198,"[618, 620, 1198]",SQPN.tsv
i'll have a,3,1201,"[618, 620, 1201]",SQPN.tsv
try to,2,620,"[295, 620, 905]",SQPN.tsv
i use,2,620,"[588, 620, 672, 1163]",SQPN.tsv
be you,2,622,"[11, 144, 568, 594, 622, 872, 1168, 1213]",SQPN.tsv
you on,2,622,"[354, 622, 724, 1162]",SQPN.tsv
be it,2,624,"[9, 484, 518, 583, 596, 624, 833, 845, 900, 921, 983]",SQPN.tsv
lovely,1,629,"[329, 629, 685, 690, 1137]",SQPN.tsv
oh how,2,629,"[580, 629]",SQPN.tsv
two weeks,2,631,"[628, 631]",SQPN.tsv
back from butlins,3,635,"[630, 635]",SQPN.tsv
then i,2,637,"[161, 637, 697, 906]",SQPN.tsv
on there,2,670,"[640, 670]",SQPN.tsv
there then,2,708,"[640, 708, 719, 906]",SQPN.tsv
what's go on,3,876,"[640, 876]",SQPN.tsv
don't she,2,644,"[333, 530, 644]",SQPN.tsv
have to get,3,719,"[644, 719]",SQPN.tsv
i tell you,3,648,"[13, 648]",SQPN.tsv
what i do,3,648,"[325, 648]",SQPN.tsv
parent,1,651,"[188, 651]",SQPN.tsv
three,1,653,"[165, 166, 653, 757, 782, 909]",SQPN.tsv
a little bite of,4,656,"[76, 656]",SQPN.tsv
a little,2,656,"[76, 656, 809, 979, 1138, 1212]",SQPN.tsv
little,1,468,"[76, 289, 467, 468, 656, 797, 809, 979, 1138, 1212]",SQPN.tsv
i've have,2,688,"[656, 688]",SQPN.tsv
cos of,2,658,"[97, 658, 828, 1068]",SQPN.tsv
though,1,950,"[658, 792, 950, 1047, 1054, 1101, 1135]",SQPN.tsv
them in,2,660,"[295, 660, 1014]",SQPN.tsv
as soon as,3,660,"[300, 660]",SQPN.tsv
meet them,2,683,"[660, 683]",SQPN.tsv
where i'm sit,3,807,"[662, 807]",SQPN.tsv
bum,1,1201,"[664, 1201]",SQPN.tsv
well i've,2,671,"[667, 671]",SQPN.tsv
it didn't,2,813,"[671, 813]",SQPN.tsv
doesn't seem to,3,960,"[671, 960]",SQPN.tsv
you like,2,675,"[221, 675]",SQPN.tsv
you do,2,751,"[677, 751, 752, 859, 947, 958, 1016, 1018, 1168]",SQPN.tsv
yeah they,2,686,"[424, 686, 1110]",SQPN.tsv
ever have,2,697,"[686, 697]",SQPN.tsv
like a,2,696,"[76, 248, 696, 722, 726, 1032, 1034]",SQPN.tsv
fetch,1,698,"[694, 695, 698]",SQPN.tsv
that fetch,2,698,"[697, 698]",SQPN.tsv
a job in,3,774,"[700, 774]",SQPN.tsv
i'm have,2,703,"[626, 703]",SQPN.tsv
drop,1,703,"[694, 703, 979]",SQPN.tsv
it for,2,836,"[703, 836, 1007]",SQPN.tsv
the day,2,1064,"[703, 1064]",SQPN.tsv
mm mm,2,707,"[51, 300, 707, 932, 973]",SQPN.tsv
can't remember,2,709,"[109, 709]",SQPN.tsv
really want,2,560,"[499, 560, 709, 931]",SQPN.tsv
be have,2,709,"[539, 709]",SQPN.tsv
well she's,2,828,"[709, 828]",SQPN.tsv
her to,2,713,"[242, 713, 760]",SQPN.tsv
they want her,3,713,"[250, 713]",SQPN.tsv
want her,2,713,"[254, 713]",SQPN.tsv
back to,2,713,"[694, 713, 811]",SQPN.tsv
the one,2,715,"[78, 80, 364, 697, 715]",SQPN.tsv
finger cross yeah,3,717,"[716, 717]",SQPN.tsv
seem to,2,960,"[720, 733, 878, 960, 1085]",SQPN.tsv
the thing,2,1073,"[720, 1073]",SQPN.tsv
it's like,2,722,"[342, 360, 722, 1131]",SQPN.tsv
long,1,722,"[521, 722, 728, 892, 893, 906, 1054, 1055, 1137, 1168, 1177, 1213]",SQPN.tsv
a long,2,892,"[722, 892, 1137, 1177]",SQPN.tsv
but they,2,726,"[109, 245, 726, 1089]",SQPN.tsv
be but,2,728,"[92, 728]",SQPN.tsv
months,1,728,"[127, 728, 782]",SQPN.tsv
very much,2,728,"[548, 611, 728]",SQPN.tsv
live,1,728,"[226, 530, 532, 533, 606, 680, 719, 728, 889, 896, 898, 900, 905, 906, 907]",SQPN.tsv
for a while,3,891,"[728, 891]",SQPN.tsv
brother,1,901,"[728, 884, 885, 886, 888, 889, 894, 901, 1089, 1107, 1120]",SQPN.tsv
how long,2,1213,"[728, 906, 1168, 1213]",SQPN.tsv
if it,2,730,"[109, 530, 730]",SQPN.tsv
she'd have to,3,730,"[719, 730, 1139]",SQPN.tsv
