Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
like you know,3,363,[141],[363],SFJ2.tsv,S0276,S0275
i be like,3,363,"[141, 388, 402, 554, 570, 572]",[363],SFJ2.tsv,S0276,S0275
yeah so,2,395,[141],[395],SFJ2.tsv,S0276,S0275
so it be,3,415,[141],[415],SFJ2.tsv,S0276,S0275
it be so,3,442,"[141, 390, 402]",[442],SFJ2.tsv,S0276,S0275
of them,2,549,[141],[549],SFJ2.tsv,S0276,S0275
so it,2,561,[141],[561],SFJ2.tsv,S0276,S0275
skate,1,143,[143],[109],SFJ2.tsv,S0276,S0275
cos she,2,393,"[143, 170, 188]",[393],SFJ2.tsv,S0276,S0275
princesses,1,179,[145],[179],SFJ2.tsv,S0276,S0275
my friend,2,336,"[145, 501]",[336],SFJ2.tsv,S0276,S0275
disney film,2,148,"[147, 149, 153]",[148],SFJ2.tsv,S0276,S0275
disney,1,179,"[147, 149, 153]",[179],SFJ2.tsv,S0276,S0275
physics,1,150,"[149, 153, 157, 170]","[150, 156, 158]",SFJ2.tsv,S0276,S0275
girl,1,391,"[149, 153, 299, 301]",[391],SFJ2.tsv,S0276,S0275
judge,1,151,[151],"[50, 363]",SFJ2.tsv,S0276,S0275
buffy,1,375,"[151, 374, 376, 386]","[375, 385, 395, 377]",SFJ2.tsv,S0276,S0275
watch buffy,2,377,[151],[377],SFJ2.tsv,S0276,S0275
she do physics,3,158,"[153, 157]",[158],SFJ2.tsv,S0276,S0275
she do,2,158,"[153, 157, 170, 184]","[158, 500]",SFJ2.tsv,S0276,S0275
see the,2,155,[155],[81],SFJ2.tsv,S0276,S0275
ice princess,2,175,"[155, 163, 186]",[175],SFJ2.tsv,S0276,S0275
the ice princess,3,191,"[155, 163, 186]",[191],SFJ2.tsv,S0276,S0275
you not,2,518,"[155, 269]",[518],SFJ2.tsv,S0276,S0275
be go to,3,159,[159],"[36, 189, 496, 522]",SFJ2.tsv,S0276,S0275
at uni,2,252,[159],[252],SFJ2.tsv,S0276,S0275
that at,2,363,[159],[363],SFJ2.tsv,S0276,S0275
high,1,421,"[159, 420, 538]","[421, 423, 539]",SFJ2.tsv,S0276,S0275
there's a,2,161,[161],[2],SFJ2.tsv,S0276,S0275
a movie,2,161,[161],[160],SFJ2.tsv,S0276,S0275
movie,1,162,"[161, 163]","[162, 403]",SFJ2.tsv,S0276,S0275
it's call,2,163,"[163, 237]","[156, 309]",SFJ2.tsv,S0276,S0275
a real movie,3,163,[163],[162],SFJ2.tsv,S0276,S0275
a real,2,164,"[163, 398]",[164],SFJ2.tsv,S0276,S0275
call,1,298,"[163, 186, 236, 237]","[298, 309]",SFJ2.tsv,S0276,S0275
real,1,315,"[163, 398]",[315],SFJ2.tsv,S0276,S0275
yeah it's,2,342,"[163, 351]",[342],SFJ2.tsv,S0276,S0275
with you,2,375,"[169, 491]",[375],SFJ2.tsv,S0276,S0275
that be,2,172,"[172, 426, 432, 434, 479, 481]","[7, 193, 389, 423, 435, 444, 478, 488, 500, 543, 571]",SFJ2.tsv,S0276,S0275
no that's not,3,172,[172],[103],SFJ2.tsv,S0276,S0275
that's not,2,172,[172],"[103, 246, 282, 313, 365]",SFJ2.tsv,S0276,S0275
know what,2,205,[172],"[205, 338, 431, 470, 532]",SFJ2.tsv,S0276,S0275
her i don't,3,338,[172],[338],SFJ2.tsv,S0276,S0275
be that,2,174,"[174, 237, 477]","[113, 411]",SFJ2.tsv,S0276,S0275
be i,2,280,"[174, 495]","[280, 526, 528, 530, 567]",SFJ2.tsv,S0276,S0275
wanna be an ice princess,5,176,[176],[175],SFJ2.tsv,S0276,S0275
wanna,1,179,"[176, 178, 198, 570]","[179, 336, 252, 292]",SFJ2.tsv,S0276,S0275
i wanna,2,252,"[176, 178]","[252, 292]",SFJ2.tsv,S0276,S0275
wanna see disney princesses on ice,6,179,[178],[179],SFJ2.tsv,S0276,S0275
legs,1,184,[184],"[183, 185]",SFJ2.tsv,S0276,S0275
it when,2,561,"[184, 362]",[561],SFJ2.tsv,S0276,S0275
oh that's,2,186,"[186, 283]","[124, 246]",SFJ2.tsv,S0276,S0275
oh why be she,4,187,[186],[187],SFJ2.tsv,S0276,S0275
be she,2,189,[186],[189],SFJ2.tsv,S0276,S0275
why be,2,446,[186],"[446, 567]",SFJ2.tsv,S0276,S0275
sweet,1,190,[190],[44],SFJ2.tsv,S0276,S0275
really she's,2,190,[190],[185],SFJ2.tsv,S0276,S0275
be they,2,192,[192],"[54, 60, 446]",SFJ2.tsv,S0276,S0275
wait,1,192,"[192, 556]",[162],SFJ2.tsv,S0276,S0275
you wanna,2,198,[198],[175],SFJ2.tsv,S0276,S0275
place,1,205,"[198, 499, 503]","[205, 240, 500]",SFJ2.tsv,S0276,S0275
inside thing,2,202,[202],[201],SFJ2.tsv,S0276,S0275
inside,1,202,[202],[201],SFJ2.tsv,S0276,S0275
be this,2,302,[207],"[302, 565]",SFJ2.tsv,S0276,S0275
watch the football,3,208,[208],[206],SFJ2.tsv,S0276,S0275
football,1,211,[208],[211],SFJ2.tsv,S0276,S0275
i watch,2,377,"[208, 214]","[377, 442, 454, 458]",SFJ2.tsv,S0276,S0275
watch the,2,441,"[208, 461]","[441, 460]",SFJ2.tsv,S0276,S0275
life,1,211,"[210, 398]","[211, 298, 311]",SFJ2.tsv,S0276,S0275
because i,2,292,[210],[292],SFJ2.tsv,S0276,S0275
don't have tv,3,213,"[212, 214]",[213],SFJ2.tsv,S0276,S0275
and i don't,3,573,"[212, 430]",[573],SFJ2.tsv,S0276,S0275
film,1,214,"[214, 359, 412, 424]",[148],SFJ2.tsv,S0276,S0275
yeah i don't,3,526,[214],"[526, 551]",SFJ2.tsv,S0276,S0275
be it,2,216,"[216, 310]","[16, 93, 109, 162, 164, 171, 274, 298, 577]",SFJ2.tsv,S0276,S0275
oh well,2,437,[220],[437],SFJ2.tsv,S0276,S0275
for you,2,541,[222],[541],SFJ2.tsv,S0276,S0275
give,1,228,"[228, 523]","[185, 265, 573, 268, 270]",SFJ2.tsv,S0276,S0275
give me,2,268,[228],"[268, 270]",SFJ2.tsv,S0276,S0275
but i,2,253,[230],"[253, 315, 494, 530]",SFJ2.tsv,S0276,S0275
go to have to,4,232,[232],[185],SFJ2.tsv,S0276,S0275
to have to,3,363,[232],[363],SFJ2.tsv,S0276,S0275
i know i'm,3,492,[232],[492],SFJ2.tsv,S0276,S0275
one's,1,234,"[234, 552]",[58],SFJ2.tsv,S0276,S0275
what's,1,236,"[236, 531, 556]","[7, 338, 375, 407]",SFJ2.tsv,S0276,S0275
it call,2,298,[236],[298],SFJ2.tsv,S0276,S0275
that what,2,265,[237],[265],SFJ2.tsv,S0276,S0275
at least,2,241,[241],[50],SFJ2.tsv,S0276,S0275
it's on,2,298,"[241, 341]",[298],SFJ2.tsv,S0276,S0275
it on,2,317,[241],[317],SFJ2.tsv,S0276,S0275
instagram,1,526,"[241, 546, 568, 570]","[526, 528]",SFJ2.tsv,S0276,S0275
us,1,278,"[243, 505, 509]",[278],SFJ2.tsv,S0276,S0275
haven't see,2,245,[245],[81],SFJ2.tsv,S0276,S0275
i haven't,2,250,[245],[250],SFJ2.tsv,S0276,S0275
a while,2,553,[245],[553],SFJ2.tsv,S0276,S0275
i don't know,3,247,"[247, 249, 384, 465]","[205, 338, 340, 530, 532, 565]",SFJ2.tsv,S0276,S0275
say,1,249,"[249, 262, 285, 570]","[36, 189, 201, 205, 255, 265, 280, 290, 311, 470, 496, 528, 530, 532]",SFJ2.tsv,S0276,S0275
that's what,2,532,[249],[532],SFJ2.tsv,S0276,S0275
house,1,294,[251],[294],SFJ2.tsv,S0276,S0275
of the,2,468,"[251, 424]","[468, 528]",SFJ2.tsv,S0276,S0275
week,1,256,[256],[203],SFJ2.tsv,S0276,S0275
we have to do a plan,6,257,[256],[257],SFJ2.tsv,S0276,S0275
sleep,1,258,"[258, 293]","[257, 259, 290, 292]",SFJ2.tsv,S0276,S0275
nothing,1,367,"[258, 271]",[367],SFJ2.tsv,S0276,S0275
you be,2,262,"[262, 264]","[36, 496]",SFJ2.tsv,S0276,S0275
be say,2,532,[262],[532],SFJ2.tsv,S0276,S0275
talk about,2,264,"[264, 380]",[205],SFJ2.tsv,S0276,S0275
nephew,1,264,[264],[259],SFJ2.tsv,S0276,S0275
last week,2,266,[266],[203],SFJ2.tsv,S0276,S0275
last,1,266,"[266, 501]",[225],SFJ2.tsv,S0276,S0275
want a,2,470,[269],[470],SFJ2.tsv,S0276,S0275
with that,2,514,[271],[514],SFJ2.tsv,S0276,S0275
uni,1,275,[275],[252],SFJ2.tsv,S0276,S0275
she can't,2,278,[277],[278],SFJ2.tsv,S0276,S0275
oh there,2,466,[277],[466],SFJ2.tsv,S0276,S0275
you say,2,285,"[285, 570]","[201, 205, 311]",SFJ2.tsv,S0276,S0275
eight,1,285,[285],"[259, 276, 282]",SFJ2.tsv,S0276,S0275
he's a,2,464,[287],[464],SFJ2.tsv,S0276,S0275
still,1,289,[289],"[69, 302]",SFJ2.tsv,S0276,S0275
yeah i think,3,295,[295],[294],SFJ2.tsv,S0276,S0275
it's just,2,334,"[295, 436]","[334, 526]",SFJ2.tsv,S0276,S0275
she's so,2,301,[301],[300],SFJ2.tsv,S0276,S0275
oh no,2,303,[303],"[14, 99, 128, 142, 144, 330, 332, 425]",SFJ2.tsv,S0276,S0275
do you watch,3,305,"[305, 440, 451]","[206, 317, 334]",SFJ2.tsv,S0276,S0275
how to get away with murder,6,313,"[305, 312]",[313],SFJ2.tsv,S0276,S0275
how to get,3,313,"[305, 312]",[313],SFJ2.tsv,S0276,S0275
murder,1,313,"[305, 310, 312]",[313],SFJ2.tsv,S0276,S0275
away,1,573,"[305, 312]",[573],SFJ2.tsv,S0276,S0275
you should,2,307,"[307, 312]",[282],SFJ2.tsv,S0276,S0275
it's so good,3,311,[307],[311],SFJ2.tsv,S0276,S0275
fringe,1,310,[310],[309],SFJ2.tsv,S0276,S0275
someone murder someone,3,313,[310],[313],SFJ2.tsv,S0276,S0275
episodes,1,352,"[316, 368]","[352, 365]",SFJ2.tsv,S0276,S0275
illegally,1,319,[318],[319],SFJ2.tsv,S0276,S0275
abc,1,323,[323],[322],SFJ2.tsv,S0276,S0275
american,1,326,[325],[326],SFJ2.tsv,S0276,S0275
i think you,3,329,"[329, 471]",[36],SFJ2.tsv,S0276,S0275
exactly that's,2,329,[329],[282],SFJ2.tsv,S0276,S0275
exactly,1,389,"[329, 368, 574]","[389, 450]",SFJ2.tsv,S0276,S0275
like it,2,494,"[329, 471]",[494],SFJ2.tsv,S0276,S0275
aren't you,2,518,[333],[518],SFJ2.tsv,S0276,S0275
but my friend,3,336,[335],[336],SFJ2.tsv,S0276,S0275
erm i,2,341,[341],[291],SFJ2.tsv,S0276,S0275
to watch,2,341,"[341, 382]","[296, 336, 363, 379, 460]",SFJ2.tsv,S0276,S0275
watch scandal,2,341,[341],[334],SFJ2.tsv,S0276,S0275
season,1,346,"[341, 345, 368]","[346, 367]",SFJ2.tsv,S0276,S0275
many,1,346,[341],"[346, 352, 563]",SFJ2.tsv,S0276,S0275
erm i don't,3,545,[341],[545],SFJ2.tsv,S0276,S0275
i don't want,3,573,[341],[573],SFJ2.tsv,S0276,S0275
sex and the city,4,373,[343],[373],SFJ2.tsv,S0276,S0275
and the,2,423,[343],[423],SFJ2.tsv,S0276,S0275
city,1,516,[343],[516],SFJ2.tsv,S0276,S0275
from the begin,3,345,[345],[344],SFJ2.tsv,S0276,S0275
only six,2,357,[357],"[350, 367]",SFJ2.tsv,S0276,S0275
be you,2,359,"[359, 360, 362, 380, 540, 548, 570]","[217, 261, 276, 284, 350, 354, 482, 484]",SFJ2.tsv,S0276,S0275
you watch,2,362,[362],"[206, 334]",SFJ2.tsv,S0276,S0275
you watch it,3,362,[362],[317],SFJ2.tsv,S0276,S0275
watch it,2,362,[362],[336],SFJ2.tsv,S0276,S0275
it be on,3,362,[362],"[361, 363, 369]",SFJ2.tsv,S0276,S0275
there be,2,366,"[366, 368, 428]","[350, 352, 365]",SFJ2.tsv,S0276,S0275
be yeah,2,435,[366],[435],SFJ2.tsv,S0276,S0275
episodes in,2,368,[368],[352],SFJ2.tsv,S0276,S0275
four and,2,368,[368],[363],SFJ2.tsv,S0276,S0275
be ten,2,370,[370],"[321, 371]",SFJ2.tsv,S0276,S0275
ten,1,370,[370],"[358, 363]",SFJ2.tsv,S0276,S0275
or do you,3,374,[374],[334],SFJ2.tsv,S0276,S0275
buffy be,2,385,"[374, 376, 386]",[385],SFJ2.tsv,S0276,S0275
be amaze,2,376,"[376, 511]",[223],SFJ2.tsv,S0276,S0275
amaze,1,376,"[376, 511]",[223],SFJ2.tsv,S0276,S0275
bewitch,1,380,[380],"[379, 383]",SFJ2.tsv,S0276,S0275
charm,1,381,"[380, 382]","[381, 385]",SFJ2.tsv,S0276,S0275
to watch it,3,382,[382],[336],SFJ2.tsv,S0276,S0275
get into,2,382,[382],[336],SFJ2.tsv,S0276,S0275
i try,2,526,[382],[526],SFJ2.tsv,S0276,S0275
know i,2,384,"[384, 529]",[282],SFJ2.tsv,S0276,S0275
but it be,3,390,[390],[115],SFJ2.tsv,S0276,S0275
do you know,3,396,"[396, 440]","[391, 470]",SFJ2.tsv,S0276,S0275
in scooby doo,3,396,[396],[393],SFJ2.tsv,S0276,S0275
fred,1,403,[396],[403],SFJ2.tsv,S0276,S0275
actually,1,398,[398],"[179, 427, 454, 456, 541]",SFJ2.tsv,S0276,S0275
want like,2,573,[398],[573],SFJ2.tsv,S0276,S0275
louise,1,406,"[406, 410]","[403, 409, 411]",SFJ2.tsv,S0276,S0275
velma,1,408,"[408, 410]","[403, 415]",SFJ2.tsv,S0276,S0275
daphne,1,409,"[408, 416, 434]","[409, 415, 417]",SFJ2.tsv,S0276,S0275
do you do,3,410,"[410, 533]","[77, 334]",SFJ2.tsv,S0276,S0275
you do you,3,410,[410],[77],SFJ2.tsv,S0276,S0275
do you do you,4,410,[410],[334],SFJ2.tsv,S0276,S0275
and louise,2,410,[410],[403],SFJ2.tsv,S0276,S0275
thelma and louise,3,411,[410],[411],SFJ2.tsv,S0276,S0275
you do,2,524,"[410, 533, 535]",[524],SFJ2.tsv,S0276,S0275
that's a,2,541,[412],[541],SFJ2.tsv,S0276,S0275
daphne daphne,2,416,[416],[409],SFJ2.tsv,S0276,S0275
scooby,1,418,[418],[393],SFJ2.tsv,S0276,S0275
a little,2,420,[420],[185],SFJ2.tsv,S0276,S0275
little,1,420,"[420, 459]","[201, 259]",SFJ2.tsv,S0276,S0275
he be a little,4,420,[420],[259],SFJ2.tsv,S0276,S0275
get to,2,567,"[420, 438]",[567],SFJ2.tsv,S0276,S0275
watch like,2,454,[424],[454],SFJ2.tsv,S0276,S0275
the one where,3,456,[424],[456],SFJ2.tsv,S0276,S0275
new,1,464,"[424, 430]",[464],SFJ2.tsv,S0276,S0275
where they,2,563,[424],[563],SFJ2.tsv,S0276,S0275
a whole,2,428,[428],[2],SFJ2.tsv,S0276,S0275
whole,1,428,[428],"[185, 290, 553]",SFJ2.tsv,S0276,S0275
scooby doo,2,428,[428],[393],SFJ2.tsv,S0276,S0275
shaggy,1,428,"[428, 430]","[405, 419]",SFJ2.tsv,S0276,S0275
like shaggy,2,428,[428],[419],SFJ2.tsv,S0276,S0275
way,1,430,"[430, 505]",[399],SFJ2.tsv,S0276,S0275
velma and,2,430,[430],"[403, 415]",SFJ2.tsv,S0276,S0275
mystery,1,430,[430],[423],SFJ2.tsv,S0276,S0275
i don't like,3,490,"[430, 529]",[490],SFJ2.tsv,S0276,S0275
don't like,2,494,"[430, 529]",[494],SFJ2.tsv,S0276,S0275
one like,2,551,[430],[551],SFJ2.tsv,S0276,S0275
that be just like,4,500,[432],[500],SFJ2.tsv,S0276,S0275
that be just,3,500,"[432, 434]",[500],SFJ2.tsv,S0276,S0275
fred and,2,434,[434],[403],SFJ2.tsv,S0276,S0275
and daphne,2,434,[434],[415],SFJ2.tsv,S0276,S0275
imply,1,437,"[434, 436]",[437],SFJ2.tsv,S0276,S0275
like the only,3,492,[434],[492],SFJ2.tsv,S0276,S0275
the only,2,492,[434],"[492, 549]",SFJ2.tsv,S0276,S0275
god,1,438,[438],"[4, 21, 27, 52, 87, 311, 401, 512]",SFJ2.tsv,S0276,S0275
be about,2,438,[438],[352],SFJ2.tsv,S0276,S0275
it all,2,555,[438],[555],SFJ2.tsv,S0276,S0275
the flintstones,2,441,[440],[441],SFJ2.tsv,S0276,S0275
too much,2,447,[447],[342],SFJ2.tsv,S0276,S0275
you're not,2,449,[449],[261],SFJ2.tsv,S0276,S0275
top,1,451,[451],[40],SFJ2.tsv,S0276,S0275
race,1,456,[455],[456],SFJ2.tsv,S0276,S0275
dog,1,457,[457],[422],SFJ2.tsv,S0276,S0275
and it have the,4,457,[457],[456],SFJ2.tsv,S0276,S0275
i get,2,573,"[459, 495, 568]",[573],SFJ2.tsv,S0276,S0275
the same,2,461,[461],"[111, 522, 530]",SFJ2.tsv,S0276,S0275
all those,2,461,[461],[311],SFJ2.tsv,S0276,S0275
show be,2,461,[461],[356],SFJ2.tsv,S0276,S0275
watch the teletubbies,3,461,[461],[460],SFJ2.tsv,S0276,S0275
oh right,2,469,[469],[235],SFJ2.tsv,S0276,S0275
look like,2,471,"[471, 473]","[32, 66]",SFJ2.tsv,S0276,S0275
henna,1,473,[473],[472],SFJ2.tsv,S0276,S0275
tell me,2,475,[475],[290],SFJ2.tsv,S0276,S0275
what be,2,477,"[477, 548]","[9, 298, 526, 528, 530]",SFJ2.tsv,S0276,S0275
sneeze,1,479,"[479, 481, 483, 485, 487]","[476, 484, 486, 478]",SFJ2.tsv,S0276,S0275
a sneeze,2,479,"[479, 481, 483, 485]",[478],SFJ2.tsv,S0276,S0275
on thursday,2,493,"[493, 495]",[253],SFJ2.tsv,S0276,S0275
pizza,1,493,"[493, 495, 497, 499, 505]","[490, 492, 494, 500]",SFJ2.tsv,S0276,S0275
could be,2,497,[497],[64],SFJ2.tsv,S0276,S0275
pizza express,2,500,[497],[500],SFJ2.tsv,S0276,S0275
pizza place be topps,4,500,[499],[500],SFJ2.tsv,S0276,S0275
like me,2,501,[501],[52],SFJ2.tsv,S0276,S0275
cos it be,3,501,[501],[363],SFJ2.tsv,S0276,S0275
topps,1,501,"[501, 505]",[500],SFJ2.tsv,S0276,S0275
place be,2,503,[503],[500],SFJ2.tsv,S0276,S0275
shut,1,504,[503],[504],SFJ2.tsv,S0276,S0275
we go,2,505,[505],[197],SFJ2.tsv,S0276,S0275
five,1,505,[505],"[219, 352, 363, 389]",SFJ2.tsv,S0276,S0275
like about,2,505,[505],[358],SFJ2.tsv,S0276,S0275
only have,2,505,[505],[363],SFJ2.tsv,S0276,S0275
the next,2,509,[509],[259],SFJ2.tsv,S0276,S0275
it up,2,528,"[509, 554]",[528],SFJ2.tsv,S0276,S0275
deal,1,511,[511],[105],SFJ2.tsv,S0276,S0275
and you,2,511,[511],"[109, 126]",SFJ2.tsv,S0276,S0275
you get,2,567,[511],[567],SFJ2.tsv,S0276,S0275
game,1,515,[515],"[215, 514]",SFJ2.tsv,S0276,S0275
not care,2,519,[519],[518],SFJ2.tsv,S0276,S0275
i give,2,523,[523],[265],SFJ2.tsv,S0276,S0275
give a shit,3,573,[523],[573],SFJ2.tsv,S0276,S0275
you have,2,525,"[525, 548, 566]",[276],SFJ2.tsv,S0276,S0275
do that,2,529,[529],"[158, 308, 429]",SFJ2.tsv,S0276,S0275
angle,1,532,[531],"[532, 541]",SFJ2.tsv,S0276,S0275
but how,2,533,[533],[387],SFJ2.tsv,S0276,S0275
i do it from up,5,537,[535],[537],SFJ2.tsv,S0276,S0275
do it from,3,537,"[535, 540]",[537],SFJ2.tsv,S0276,S0275
i do it from,4,538,[538],[537],SFJ2.tsv,S0276,S0275
really high,2,539,[538],[539],SFJ2.tsv,S0276,S0275
always,1,540,[540],"[91, 257, 326, 336, 419, 421, 429, 456, 504, 549]",SFJ2.tsv,S0276,S0275
my instagram,2,546,[546],[528],SFJ2.tsv,S0276,S0275
talk,1,548,[548],[205],SFJ2.tsv,S0276,S0275
for a while,3,553,[552],[553],SFJ2.tsv,S0276,S0275
but then i,3,555,[554],"[555, 567]",SFJ2.tsv,S0276,S0275
name,1,558,[558],"[248, 338, 407]",SFJ2.tsv,S0276,S0275
follow,1,567,[562],[567],SFJ2.tsv,S0276,S0275
that that's so,3,564,[564],[113],SFJ2.tsv,S0276,S0275
that's so,2,564,[564],"[124, 138, 454]",SFJ2.tsv,S0276,S0275
public,1,567,[566],[567],SFJ2.tsv,S0276,S0275
day,1,568,[568],"[292, 439]",SFJ2.tsv,S0276,S0275
someone,1,568,[568],[313],SFJ2.tsv,S0276,S0275
buy followers,2,569,[568],[569],SFJ2.tsv,S0276,S0275
followers,1,573,"[568, 570]",[573],SFJ2.tsv,S0276,S0275
like be,2,570,[570],"[164, 577]",SFJ2.tsv,S0276,S0275
you wanna be,3,570,[570],[175],SFJ2.tsv,S0276,S0275
don't have,2,570,[570],[213],SFJ2.tsv,S0276,S0275
famous,1,570,[570],[263],SFJ2.tsv,S0276,S0275
enough,1,570,[570],[282],SFJ2.tsv,S0276,S0275
