Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
might as well do,4,409,[72],[409],S9GP.tsv,S0326,S0327
do something,2,485,"[72, 111, 692]",[485],S9GP.tsv,S0326,S0327
it i mean,3,489,[72],[489],S9GP.tsv,S0326,S0327
you might,2,837,[72],"[837, 841]",S9GP.tsv,S0326,S0327
enjoy,1,74,"[74, 877]","[73, 408, 837, 841]",S9GP.tsv,S0326,S0327
stuff,1,77,"[74, 137, 179, 607, 801]","[77, 128, 160, 370, 695]",S9GP.tsv,S0326,S0327
the work,2,89,"[74, 121]",[89],S9GP.tsv,S0326,S0327
i like,2,376,"[74, 405, 875]","[376, 887]",S9GP.tsv,S0326,S0327
it i,2,489,[74],[489],S9GP.tsv,S0326,S0327
interest,1,89,"[76, 106, 119, 137, 139, 147, 557, 588, 597, 763, 793]","[89, 93, 108, 238, 262, 265, 370, 374, 384, 448, 450, 825, 845, 857, 859, 880, 887, 923, 955]",S9GP.tsv,S0326,S0327
good,1,80,"[80, 139, 159, 227, 239, 256, 413, 492, 516, 530, 533, 648, 666, 668, 801, 840, 846, 862, 873, 918]","[4, 24, 40, 81, 108, 134, 242, 255, 274, 326, 406, 467, 485, 489, 573, 581, 667, 689, 706, 823, 841, 854, 868, 878, 891, 921]",S9GP.tsv,S0326,S0327
they're,1,136,"[80, 100, 135, 732, 734, 783, 801, 877, 918]","[136, 265, 345, 370, 374, 410, 483, 548, 550, 581, 800, 882]",S9GP.tsv,S0326,S0327
demand,1,483,[86],[483],S9GP.tsv,S0326,S0327
also,1,88,"[88, 753, 877]","[40, 89, 150, 408, 581, 620, 758, 834]",S9GP.tsv,S0326,S0327
lot of,2,128,"[88, 137, 387, 464, 498, 500, 547, 773, 916]","[128, 132, 220, 264, 695, 800, 813]",S9GP.tsv,S0326,S0327
lot,1,376,"[88, 137, 387, 464, 498, 500, 504, 547, 732, 773, 892, 916]","[376, 691, 932, 813, 695, 800]",S9GP.tsv,S0326,S0327
the other,2,90,"[90, 344, 389, 430, 557, 578, 734, 869]","[14, 26, 29, 267, 305, 307, 376, 378, 861]",S9GP.tsv,S0326,S0327
er erm,2,150,"[90, 531, 588, 916]",[150],S9GP.tsv,S0326,S0327
do a,2,287,"[90, 111, 203, 256, 323, 358, 943]","[287, 291, 359, 634, 940]",S9GP.tsv,S0326,S0327
me the,2,370,"[90, 113]","[370, 710, 800, 933]",S9GP.tsv,S0326,S0327
a a,2,561,[90],"[561, 800]",S9GP.tsv,S0326,S0327
week,1,868,"[90, 557, 869, 873]",[868],S9GP.tsv,S0326,S0327
the ancient,2,382,[92],[382],S9GP.tsv,S0326,S0327
ancient,1,544,[92],"[544, 716, 887]",S9GP.tsv,S0326,S0327
be really,2,94,"[94, 468, 918]","[26, 101, 142, 594]",S9GP.tsv,S0326,S0327
tell,1,94,"[94, 98, 296, 340, 358, 875, 943]","[57, 274, 382, 438, 467, 475, 476, 679, 710, 716, 933, 942, 951]",S9GP.tsv,S0326,S0327
i be,2,218,"[94, 185, 578, 741, 743, 773, 871]","[218, 219, 594, 608, 398]",S9GP.tsv,S0326,S0327
so i,2,265,"[94, 185, 401, 510, 578, 877]","[265, 291, 307, 404, 489, 398]",S9GP.tsv,S0326,S0327
so i be,3,398,"[94, 185]",[398],S9GP.tsv,S0326,S0327
cos the,2,845,"[94, 597, 773, 816]",[845],S9GP.tsv,S0326,S0327
you know,2,98,"[98, 106, 111, 175, 177, 191, 239, 241, 243, 424, 468, 484, 498, 512, 516, 547, 572, 597, 607, 894, 916, 929, 944]","[21, 69, 81, 85, 108, 128, 132, 142, 150, 259, 260, 265, 275, 376, 438, 483, 485, 487, 556, 569, 581, 589, 594, 614, 620, 663, 664, 703, 716, 798, 800, 813, 832, 839, 878, 882, 923, 925, 930, 934, 937, 945]",S9GP.tsv,S0326,S0327
they do,2,98,"[98, 254, 757]","[52, 253, 503, 703]",S9GP.tsv,S0326,S0327
you could,2,98,"[98, 294, 304]","[57, 392, 658, 859]",S9GP.tsv,S0326,S0327
could,1,98,"[98, 256, 294, 304, 385, 566, 584]","[57, 150, 293, 305, 318, 353, 359, 392, 658, 828, 834, 859, 899]",S9GP.tsv,S0326,S0327
tell you,2,274,"[98, 340]","[274, 438, 467, 679]",S9GP.tsv,S0326,S0327
they they,2,277,"[98, 918]","[277, 556, 581, 882]",S9GP.tsv,S0326,S0327
do the,2,398,[98],"[398, 947]",S9GP.tsv,S0326,S0327
think you,2,583,[98],"[583, 614, 841, 953]",S9GP.tsv,S0326,S0327
same thing,2,825,[98],[825],S9GP.tsv,S0326,S0327
say,1,100,"[100, 296, 417, 597, 599, 601, 711, 773, 944]","[69, 85, 114, 128, 134, 140, 259, 285, 297, 301, 320, 378, 382, 384, 440, 458, 476, 561, 581, 585, 594, 596, 600, 608, 618, 823, 832, 833, 836, 861, 887, 932, 933, 222, 408, 454, 837]",S9GP.tsv,S0326,S0327
be he,2,160,"[100, 435, 453]","[160, 244, 450, 635, 677, 933]",S9GP.tsv,S0326,S0327
he say,2,222,[100],"[222, 408, 454, 832, 836, 837]",S9GP.tsv,S0326,S0327
book,1,262,"[100, 113, 149, 894]","[262, 265, 632, 825, 829, 834, 835, 839]",S9GP.tsv,S0326,S0327
a whole,2,291,[100],[291],S9GP.tsv,S0326,S0327
write,1,353,"[100, 331, 379, 557, 732, 743, 781, 812]","[353, 378, 382, 782, 823, 829, 834, 845, 933, 942]",S9GP.tsv,S0326,S0327
write a,2,834,"[100, 732]",[834],S9GP.tsv,S0326,S0327
happen,1,106,"[106, 296, 323]","[2, 69, 103, 248, 259, 275, 718, 819, 825, 829, 832, 845, 889, 923, 932, 940, 930]",S9GP.tsv,S0326,S0327
there's,1,106,"[106, 119, 179, 213, 227, 310, 387, 506, 512, 547, 599, 646, 711, 720, 732, 801, 816, 892]","[8, 132, 214, 228, 438, 536, 689, 828, 891, 899, 165, 695, 940]",S9GP.tsv,S0326,S0327
gonna,1,106,"[106, 183, 530, 642, 696]","[12, 65, 67, 184, 246, 249, 410, 489, 614, 885, 932]",S9GP.tsv,S0326,S0327
be they,2,106,[106],"[61, 95, 97]",S9GP.tsv,S0326,S0327
a swarm of be,4,108,[106],[108],S9GP.tsv,S0326,S0327
be interest,2,108,[106],"[108, 845]",S9GP.tsv,S0326,S0327
er you,2,120,"[106, 424, 607]","[120, 649, 685]",S9GP.tsv,S0326,S0327
they be,2,134,"[106, 726, 745, 806, 918]","[134, 431, 556, 561, 585, 750]",S9GP.tsv,S0326,S0327
if there's a,3,165,[106],[165],S9GP.tsv,S0326,S0327
er you know,3,265,"[106, 424, 607]","[265, 438, 663]",S9GP.tsv,S0326,S0327
and they,2,291,"[106, 179, 797]","[291, 374, 513, 750, 800]",S9GP.tsv,S0326,S0327
think if,2,311,[106],"[311, 315]",S9GP.tsv,S0326,S0327
so and,2,318,[106],[318],S9GP.tsv,S0326,S0327
they really,2,374,[106],[374],S9GP.tsv,S0326,S0327
interest in,2,448,[106],"[448, 880, 923]",S9GP.tsv,S0326,S0327
they can,2,487,[106],[487],S9GP.tsv,S0326,S0327
yeah i mean,3,493,"[106, 646, 668, 771, 801, 858, 927]",[493],S9GP.tsv,S0326,S0327
it mean,2,585,"[106, 892]",[585],S9GP.tsv,S0326,S0327
there's a,2,695,"[106, 646, 732]",[695],S9GP.tsv,S0326,S0327
and they be,3,750,[106],[750],S9GP.tsv,S0326,S0327
of be,2,768,"[106, 430, 812]",[768],S9GP.tsv,S0326,S0327
happen er,2,930,[106],[930],S9GP.tsv,S0326,S0327
gonna happen,2,932,[106],[932],S9GP.tsv,S0326,S0327
if there's,2,940,[106],[940],S9GP.tsv,S0326,S0327
i haven't,2,111,"[111, 383, 449, 633, 812, 851]","[8, 248, 610, 847]",S9GP.tsv,S0326,S0327
i can't,2,111,"[111, 734]","[14, 15, 249, 279, 301, 353, 454, 923, 934, 951]",S9GP.tsv,S0326,S0327
to do it,3,111,"[111, 329, 858]","[69, 200, 440, 487, 928]",S9GP.tsv,S0326,S0327
probably,1,111,"[111, 247, 492, 539, 599, 648, 702, 783, 849]","[89, 404, 481, 485, 567, 658, 701, 798, 955]",S9GP.tsv,S0326,S0327
reception theory,2,112,[111],[112],S9GP.tsv,S0326,S0327
reception,1,112,[111],[112],S9GP.tsv,S0326,S0327
can't,1,132,"[111, 588, 734]","[132, 134, 318, 479, 591, 663, 807, 249, 279, 301, 353, 454, 923, 934, 951]",S9GP.tsv,S0326,S0327
theory,1,132,"[111, 580]",[132],S9GP.tsv,S0326,S0327
think of,2,216,[111],"[216, 418, 589, 591, 768, 798]",S9GP.tsv,S0326,S0327
will do,2,404,[111],[404],S9GP.tsv,S0326,S0327
you know like,3,594,[111],[594],S9GP.tsv,S0326,S0327
don't have,2,620,[111],[620],S9GP.tsv,S0326,S0327
think of something to do,5,951,[111],[951],S9GP.tsv,S0326,S0327
make,1,113,"[113, 121, 239, 300, 331, 512, 728, 801, 808, 929]","[15, 132, 172, 226, 253, 287, 307, 332, 398, 560, 596, 643, 653, 691, 774, 809, 845, 912, 961]",S9GP.tsv,S0326,S0327
from the,2,113,"[113, 177, 806, 920]","[24, 130, 132, 265, 554, 807]",S9GP.tsv,S0326,S0327
someone,1,113,"[113, 387, 648, 820]","[40, 132]",S9GP.tsv,S0326,S0327
try,1,113,"[113, 125, 137, 387, 389, 753]","[65, 305, 345, 705, 116, 200, 262, 265, 914]",S9GP.tsv,S0326,S0327
first,1,113,"[113, 314, 684, 846]","[65, 69, 218, 220, 222, 382, 384, 823]",S9GP.tsv,S0326,S0327
try to,2,116,"[113, 387, 389, 753]","[116, 200, 262, 265, 914]",S9GP.tsv,S0326,S0327
to me,2,128,[113],"[128, 224, 262, 798]",S9GP.tsv,S0326,S0327
century,1,128,"[113, 271, 728]","[128, 265, 760]",S9GP.tsv,S0326,S0327
the way,2,130,"[113, 117, 119, 773]","[130, 142, 416, 710, 835]",S9GP.tsv,S0326,S0327
differently,1,130,"[113, 588]","[130, 382, 813]",S9GP.tsv,S0326,S0327
way,1,142,"[113, 117, 119, 310, 354, 588, 773]","[142, 150, 267, 279, 701, 716, 774, 914, 921, 925, 934, 416, 835, 710]",S9GP.tsv,S0326,S0327
to think,2,216,"[113, 125, 139]","[216, 940]",S9GP.tsv,S0326,S0327
twenty,1,220,"[113, 801]","[220, 222, 830]",S9GP.tsv,S0326,S0327
read,1,262,"[113, 383, 572, 588, 617, 812]","[262, 265, 573, 786, 841, 845, 923, 933, 937]",S9GP.tsv,S0326,S0327
read the,2,265,[113],[265],S9GP.tsv,S0326,S0327
it just,2,291,[113],[291],S9GP.tsv,S0326,S0327
you think,2,315,"[113, 119, 270]","[315, 341, 418, 589, 602, 774, 798, 923]",S9GP.tsv,S0326,S0327
so it's,2,334,"[113, 117, 842]","[334, 620, 843, 887]",S9GP.tsv,S0326,S0327
how to,2,359,"[113, 310, 319, 512, 711, 943]",[359],S9GP.tsv,S0326,S0327
when you,2,370,"[113, 193, 296, 340, 793, 927]","[370, 521, 923]",S9GP.tsv,S0326,S0327
like a,2,376,"[113, 155, 256, 474, 496, 512, 531]",[376],S9GP.tsv,S0326,S0327
it it,2,378,"[113, 296]","[378, 933, 937]",S9GP.tsv,S0326,S0327
think it,2,398,"[113, 846]","[398, 841]",S9GP.tsv,S0326,S0327
kind of,2,589,"[113, 135, 137, 270, 508, 524, 551, 564, 732]","[589, 774, 836, 880, 921, 945]",S9GP.tsv,S0326,S0327
me the way,3,710,[113],[710],S9GP.tsv,S0326,S0327
homer,1,780,"[113, 119]","[780, 782]",S9GP.tsv,S0326,S0327
like like,2,837,"[113, 551]",[837],S9GP.tsv,S0326,S0327
classics,1,885,"[113, 119]",[885],S9GP.tsv,S0326,S0327
you i,2,897,[113],[897],S9GP.tsv,S0326,S0327
think like,2,932,[113],[932],S9GP.tsv,S0326,S0327
respond to,2,142,[117],"[142, 396]",S9GP.tsv,S0326,S0327
of it's,2,264,"[117, 137, 516, 927]","[264, 813]",S9GP.tsv,S0326,S0327
it's it's,2,265,"[117, 119, 123, 147, 773, 877]","[265, 269, 274, 370, 581, 821, 835]",S9GP.tsv,S0326,S0327
simple,1,740,"[117, 123, 929]",[740],S9GP.tsv,S0326,S0327
age,1,119,"[119, 223]","[1, 21]",S9GP.tsv,S0326,S0327
things,1,119,"[119, 135, 137, 149, 391, 464, 773, 905, 918]","[12, 132, 142, 265, 832, 880, 891, 955]",S9GP.tsv,S0326,S0327
and it's,2,119,"[119, 177, 181, 516, 763, 943]","[71, 316, 370, 409, 689]",S9GP.tsv,S0326,S0327
look at,2,122,"[119, 121, 793, 894, 936]","[122, 132, 142, 408, 410, 921]",S9GP.tsv,S0326,S0327
people,1,128,"[119, 147, 227, 354, 504, 512, 530, 557, 588, 599, 607, 676, 720, 757, 773, 795, 801, 806, 916]","[128, 132, 259, 396, 483, 487, 556, 594, 606, 608, 651, 830, 932, 940]",S9GP.tsv,S0326,S0327
have be,2,142,[119],"[142, 556, 798, 836, 887, 921]",S9GP.tsv,S0326,S0327
to things,2,142,[119],[142],S9GP.tsv,S0326,S0327
respond,1,142,[119],"[142, 396]",S9GP.tsv,S0326,S0327
to the,2,218,"[119, 524, 531, 557]","[218, 265, 267, 291, 550, 665, 710, 932, 959]",S9GP.tsv,S0326,S0327
the middle,2,272,[119],"[272, 813]",S9GP.tsv,S0326,S0327
think it's,2,398,"[119, 125, 137, 139, 421, 449, 607, 623, 816, 877]","[398, 847]",S9GP.tsv,S0326,S0327
all the,2,481,"[119, 430, 597, 920]","[481, 634, 798, 901, 835]",S9GP.tsv,S0326,S0327
of all,2,487,[119],[487],S9GP.tsv,S0326,S0327
greek,1,567,"[119, 125, 711, 793, 918, 920]","[567, 569, 614, 622]",S9GP.tsv,S0326,S0327
if you think,3,589,"[119, 270]","[589, 798]",S9GP.tsv,S0326,S0327
it's in,2,632,"[119, 177, 773]",[632],S9GP.tsv,S0326,S0327
way to,2,710,"[119, 310, 354]",[710],S9GP.tsv,S0326,S0327
middle,1,800,"[119, 270]",[800],S9GP.tsv,S0326,S0327
all the way through,4,835,[119],[835],S9GP.tsv,S0326,S0327
i think it's,3,847,"[119, 137, 139, 449, 607, 816, 877]",[847],S9GP.tsv,S0326,S0327
everybody's,1,889,[119],"[889, 945]",S9GP.tsv,S0326,S0327
you can,2,121,"[121, 179, 304, 512, 646, 877, 927]","[24, 28, 69, 150, 262, 274, 438, 440, 487, 567, 583, 585, 643, 649, 708, 710, 798, 937, 942, 955]",S9GP.tsv,S0326,S0327
position,1,121,[121],"[69, 265]",S9GP.tsv,S0326,S0327
the the,2,121,"[121, 531, 773]","[108, 265, 274, 589, 721, 835, 899, 921]",S9GP.tsv,S0326,S0327
and look at it new,5,122,[121],[122],S9GP.tsv,S0326,S0327
and look at,3,132,[121],"[132, 408]",S9GP.tsv,S0326,S0327
you you,2,265,"[121, 773]","[265, 573, 800]",S9GP.tsv,S0326,S0327
it and,2,370,"[121, 877]","[370, 649, 834, 841, 934]",S9GP.tsv,S0326,S0327
er and and,3,378,[121],[378],S9GP.tsv,S0326,S0327
er and,2,485,"[121, 155, 588, 732]",[485],S9GP.tsv,S0326,S0327
and look,2,573,[121],[573],S9GP.tsv,S0326,S0327
free,1,669,"[121, 137]",[669],S9GP.tsv,S0326,S0327
make it,2,774,[121],[774],S9GP.tsv,S0326,S0327
that's why,2,507,"[123, 918, 927]",[507],S9GP.tsv,S0326,S0327
helpful,1,125,[125],[83],S9GP.tsv,S0326,S0327
it's a,2,262,"[125, 298, 516, 816, 938]","[262, 274, 303, 378, 554, 624, 837]",S9GP.tsv,S0326,S0327
into the,2,275,[125],[275],S9GP.tsv,S0326,S0327
i i just,3,392,[125],[392],S9GP.tsv,S0326,S0327
it's not,2,479,"[125, 127, 145, 715, 739, 771]","[479, 740, 865]",S9GP.tsv,S0326,S0327
get into,2,491,"[125, 319]",[491],S9GP.tsv,S0326,S0327
greek and,2,622,[125],[622],S9GP.tsv,S0326,S0327
and get,2,634,[125],"[634, 651, 679]",S9GP.tsv,S0326,S0327
of of,2,768,[125],"[768, 921]",S9GP.tsv,S0326,S0327
i just think,3,942,[125],[942],S9GP.tsv,S0326,S0327
and be,2,127,[127],"[24, 160, 483, 534]",S9GP.tsv,S0326,S0327
it er,2,135,[135],[69],S9GP.tsv,S0326,S0327
and so,2,135,"[135, 692, 877, 918]","[132, 144, 265, 581, 834, 934]",S9GP.tsv,S0326,S0327
they're not,2,136,[135],"[136, 410, 581]",S9GP.tsv,S0326,S0327
fix,1,136,[135],"[136, 374]",S9GP.tsv,S0326,S0327
so it,2,214,"[135, 512, 755]","[214, 277]",S9GP.tsv,S0326,S0327
keep,1,259,[135],"[259, 262, 370, 786, 854, 857, 953]",S9GP.tsv,S0326,S0327
so it er,3,277,[135],[277],S9GP.tsv,S0326,S0327
not really,2,536,"[135, 424, 524, 543, 715, 739, 771, 858, 943]",[536],S9GP.tsv,S0326,S0327
exactly,1,137,[137],"[71, 150, 311, 554]",S9GP.tsv,S0326,S0327
be just,2,146,"[137, 530, 676, 753, 801]",[146],S9GP.tsv,S0326,S0327
academic,1,265,[137],[265],S9GP.tsv,S0326,S0327
it's it,2,887,[137],"[887, 937]",S9GP.tsv,S0326,S0327
give,1,139,"[139, 325, 755, 918]","[32, 174, 236, 384, 392, 826, 828]",S9GP.tsv,S0326,S0327
and i,2,139,"[139, 530, 734, 871, 875]","[69, 85, 108, 216, 218, 219, 277, 318, 398, 458, 573, 823, 831, 836, 878, 911, 142, 262, 279, 291, 409, 868, 934]",S9GP.tsv,S0326,S0327
erm and,2,139,"[139, 227, 676, 806, 871]","[110, 150, 168, 265, 267, 277, 361, 370, 450, 487, 620, 634, 705, 770, 823, 830, 901, 279, 831]",S9GP.tsv,S0326,S0327
and i think,3,142,[139],"[142, 262, 291, 409, 868, 934]",S9GP.tsv,S0326,S0327
erm and i,3,279,"[139, 871]","[279, 831]",S9GP.tsv,S0326,S0327
interest and,2,450,[139],[450],S9GP.tsv,S0326,S0327
and more,2,591,[139],"[591, 786]",S9GP.tsv,S0326,S0327
good to,2,667,"[139, 492]",[667],S9GP.tsv,S0326,S0327
it's not easy,3,479,[145],[479],S9GP.tsv,S0326,S0327
easy,1,479,[145],"[479, 658, 880]",S9GP.tsv,S0326,S0327
ask,1,147,"[147, 333, 648, 692]","[12, 14, 359, 569]",S9GP.tsv,S0326,S0327
do that,2,147,[147],"[122, 132, 150, 236, 305, 718, 834]",S9GP.tsv,S0326,S0327
they might,2,255,"[147, 254]","[255, 410]",S9GP.tsv,S0326,S0327
but they,2,431,"[147, 920]","[431, 703, 884]",S9GP.tsv,S0326,S0327
people to,2,483,[147],[483],S9GP.tsv,S0326,S0327
that because,2,774,[147],[774],S9GP.tsv,S0326,S0327
interest for,2,845,[147],[845],S9GP.tsv,S0326,S0327
things out,2,265,[149],[265],S9GP.tsv,S0326,S0327
out of,2,396,"[149, 728, 751, 806]","[396, 829]",S9GP.tsv,S0326,S0327
copy,1,841,[149],[841],S9GP.tsv,S0326,S0327
last,1,151,"[151, 227, 862]","[24, 790]",S9GP.tsv,S0326,S0327
he's,1,230,"[151, 153, 227, 229, 241, 243, 419, 424, 453, 862]","[230, 265, 370, 374, 384, 436, 438, 448, 450, 465, 469, 477, 485, 489, 491, 665, 823, 825, 830, 834, 854, 868, 914, 915, 921]",S9GP.tsv,S0326,S0327
actually i,2,823,"[151, 566]",[823],S9GP.tsv,S0326,S0327
he's in,2,823,[151],"[823, 825, 921]",S9GP.tsv,S0326,S0327
er i think,3,837,"[151, 161, 640, 720]",[837],S9GP.tsv,S0326,S0327
i saw him,3,861,"[151, 862]",[861],S9GP.tsv,S0326,S0327
saw,1,934,"[151, 862]","[934, 953]",S9GP.tsv,S0326,S0327
for the,2,153,[153],"[56, 220, 222, 788, 845]",S9GP.tsv,S0326,S0327
erm i think,3,153,[153],"[89, 953]",S9GP.tsv,S0326,S0327
finish,1,262,"[153, 237]","[262, 392, 847]",S9GP.tsv,S0326,S0327
i think i,3,406,"[153, 383, 385, 449]","[406, 409, 934]",S9GP.tsv,S0326,S0327
the year,2,665,"[153, 229]",[665],S9GP.tsv,S0326,S0327
period,1,155,"[155, 763]","[120, 262, 265, 658, 721]",S9GP.tsv,S0326,S0327
he have,2,155,"[155, 203, 464, 638, 812]","[134, 438, 456, 825, 826]",S9GP.tsv,S0326,S0327
that he,2,155,"[155, 844]","[134, 828, 832, 834, 921]",S9GP.tsv,S0326,S0327
he er,2,378,[155],[378],S9GP.tsv,S0326,S0327
already,1,301,"[157, 531]","[301, 307, 309, 786, 940]",S9GP.tsv,S0326,S0327
but i think,3,491,"[157, 430, 638, 640]","[491, 583, 953]",S9GP.tsv,S0326,S0327
well it,2,224,"[159, 215]","[224, 476, 479, 768, 937]",S9GP.tsv,S0326,S0327
to be,2,161,"[161, 229, 559]","[56, 108, 130, 134, 144, 146, 667, 825, 848, 850]",S9GP.tsv,S0326,S0327
be in,2,161,"[161, 201, 531, 696]","[69, 236, 706, 770, 899]",S9GP.tsv,S0326,S0327
doesn't have,2,161,[161],[81],S9GP.tsv,S0326,S0327
but he,2,262,"[161, 676, 773]","[262, 378]",S9GP.tsv,S0326,S0327
yeah i think,3,406,"[161, 331, 623, 696, 747]","[406, 897]",S9GP.tsv,S0326,S0327
they er,2,845,[161],"[845, 882]",S9GP.tsv,S0326,S0327
there be,2,166,"[166, 504, 646, 736, 755, 810, 812, 916]","[12, 103, 259, 289, 409, 591, 762, 790, 798, 823, 897, 901, 921, 928, 933]",S9GP.tsv,S0326,S0327
should be,2,378,[166],[378],S9GP.tsv,S0326,S0327
her birthday,2,174,[171],[174],S9GP.tsv,S0326,S0327
yesterday,1,370,"[171, 451]",[370],S9GP.tsv,S0326,S0327
party,1,634,[173],[634],S9GP.tsv,S0326,S0327
you be,2,175,[175],"[21, 69, 583, 632]",S9GP.tsv,S0326,S0327
do you,2,175,"[175, 304, 457, 484, 642, 916]","[40, 44, 59, 142, 174, 301, 315, 341, 370, 396, 418, 444, 458, 495, 511, 529, 602, 872, 110, 440, 647, 774]",S9GP.tsv,S0326,S0327
do you have,3,175,[175],"[110, 647]",S9GP.tsv,S0326,S0327
have you know,3,175,[175],[128],S9GP.tsv,S0326,S0327
have you,2,175,[175],"[128, 188, 226, 262, 845, 852, 921]",S9GP.tsv,S0326,S0327
take,1,175,"[175, 187, 779]","[128, 132, 134, 267, 384, 434, 485, 618, 813]",S9GP.tsv,S0326,S0327
you have,2,175,"[175, 310, 323, 599, 773, 877]","[142, 262, 567, 614, 691, 647]",S9GP.tsv,S0326,S0327
to erm,2,220,"[175, 680]","[220, 438]",S9GP.tsv,S0326,S0327
erm do you,3,440,"[175, 916]","[440, 774]",S9GP.tsv,S0326,S0327
there have,2,798,[175],[798],S9GP.tsv,S0326,S0327
in and,2,253,[177],[253],S9GP.tsv,S0326,S0327
know it's,2,307,"[177, 516]",[307],S9GP.tsv,S0326,S0327
cut,1,404,"[177, 737]","[404, 422]",S9GP.tsv,S0326,S0327
where you,2,179,[179],[21],S9GP.tsv,S0326,S0327
there and,2,179,"[179, 506, 512, 516, 530, 801]","[57, 316, 800]",S9GP.tsv,S0326,S0327
there's erm,2,179,[179],[132],S9GP.tsv,S0326,S0327
can get,2,370,[179],"[370, 689, 841]",S9GP.tsv,S0326,S0327
can go,2,487,"[179, 512]",[487],S9GP.tsv,S0326,S0327
you go,2,521,[179],"[521, 529, 581, 651, 658, 691, 859]",S9GP.tsv,S0326,S0327
you go there,3,649,[179],"[649, 651]",S9GP.tsv,S0326,S0327
go you,2,658,[179],[658],S9GP.tsv,S0326,S0327
and there's,2,828,[179],[828],S9GP.tsv,S0326,S0327
famous,1,899,"[179, 732, 773]",[899],S9GP.tsv,S0326,S0327
gonna go fish,3,184,[183],[184],S9GP.tsv,S0326,S0327
fish,1,188,"[183, 185, 189, 191, 203]","[188, 196]",S9GP.tsv,S0326,S0327
gonna go,2,489,[183],[489],S9GP.tsv,S0326,S0327
i've,1,185,"[185, 225, 607, 686]","[26, 279, 301, 307, 361, 392, 404, 414, 448, 550, 556, 658, 703, 716, 738, 828, 921, 933, 939, 845]",S9GP.tsv,S0326,S0327
email,1,378,[185],[378],S9GP.tsv,S0326,S0327
i've be,2,845,[185],[845],S9GP.tsv,S0326,S0327
only in,2,189,[189],[158],S9GP.tsv,S0326,S0327
line,1,372,"[189, 191, 373, 385, 401]","[372, 374, 382, 384, 392]",S9GP.tsv,S0326,S0327
put a,2,191,[191],"[14, 301]",S9GP.tsv,S0326,S0327
go to,2,191,"[191, 201, 203, 227, 451, 492, 496, 530, 557, 582, 646, 680, 844]","[40, 130, 218, 287, 370, 487, 489, 573, 581, 658, 823, 831, 899, 932, 933]",S9GP.tsv,S0326,S0327
rod fish you,3,196,[191],[196],S9GP.tsv,S0326,S0327
leave,1,242,"[191, 239, 943]","[242, 438, 536, 831]",S9GP.tsv,S0326,S0327
when we,2,372,"[191, 201, 676]",[372],S9GP.tsv,S0326,S0327
a line,2,382,[191],[382],S9GP.tsv,S0326,S0327
with erm,2,485,[191],"[485, 845]",S9GP.tsv,S0326,S0327
you er,2,193,"[193, 340, 816]","[40, 645, 912]",S9GP.tsv,S0326,S0327
you catch something,3,194,[193],[194],S9GP.tsv,S0326,S0327
you just,2,195,"[195, 325, 344, 877]",[40],S9GP.tsv,S0326,S0327
it up,2,279,[195],[279],S9GP.tsv,S0326,S0327
see you,2,201,"[201, 958]","[1, 309, 955, 957]",S9GP.tsv,S0326,S0327
since,1,201,[201],"[107, 790]",S9GP.tsv,S0326,S0327
i go,2,218,"[201, 557]","[218, 275, 311, 318, 831]",S9GP.tsv,S0326,S0327
do i,2,285,"[201, 365, 812]","[285, 585, 857]",S9GP.tsv,S0326,S0327
i go to,3,287,"[201, 557]",[287],S9GP.tsv,S0326,S0327
we be,2,446,"[201, 531]",[446],S9GP.tsv,S0326,S0327
to mexico,2,493,"[201, 203, 494]",[493],S9GP.tsv,S0326,S0327
mexico,1,493,"[201, 203, 494, 545]","[493, 519]",S9GP.tsv,S0326,S0327
i see,2,766,[201],"[766, 770, 836]",S9GP.tsv,S0326,S0327
go in,2,831,[201],[831],S9GP.tsv,S0326,S0327
in erm,2,880,"[201, 271]",[880],S9GP.tsv,S0326,S0327
we be in,3,899,"[201, 531]",[899],S9GP.tsv,S0326,S0327
and you're,2,203,[203],[79],S9GP.tsv,S0326,S0327
long,1,203,"[203, 629]","[120, 262, 766, 861, 878, 914, 949, 951]",S9GP.tsv,S0326,S0327
mean to,2,203,"[203, 773]","[122, 616, 798]",S9GP.tsv,S0326,S0327
get a,2,203,"[203, 254, 531, 698, 853]","[150, 255, 265, 432, 469, 485, 489, 567, 651, 665, 800, 834, 914]",S9GP.tsv,S0326,S0327
catch,1,203,"[203, 205, 461]",[194],S9GP.tsv,S0326,S0327
sea,1,208,"[203, 209]",[208],S9GP.tsv,S0326,S0327
trip,1,218,[203],[218],S9GP.tsv,S0326,S0327
hours,1,220,"[203, 205, 520, 875]","[220, 222, 800, 831]",S9GP.tsv,S0326,S0327
huge,1,259,[203],"[259, 653, 826]",S9GP.tsv,S0326,S0327
erm he,2,378,[203],"[378, 839]",S9GP.tsv,S0326,S0327
of get,2,392,[203],[392],S9GP.tsv,S0326,S0327
expensive,1,534,[203],"[534, 909, 913]",S9GP.tsv,S0326,S0327
anything,1,260,[205],"[260, 438, 475, 550, 813, 828, 940]",S9GP.tsv,S0326,S0327
but it,2,489,"[205, 757]","[489, 786, 800]",S9GP.tsv,S0326,S0327
but it be,3,866,"[205, 757]",[866],S9GP.tsv,S0326,S0327
