Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
pick,1,238,"[238, 252]","[189, 249, 271]",SYEF.tsv,S0615,S0525
school,1,249,"[238, 256, 314]",[249],SYEF.tsv,S0615,S0525
he'll,1,609,[238],"[609, 613]",SYEF.tsv,S0615,S0525
if you're,2,623,"[238, 625]",[623],SYEF.tsv,S0615,S0525
half past,2,627,"[238, 242, 349]",[627],SYEF.tsv,S0615,S0525
for me,2,827,[238],[827],SYEF.tsv,S0615,S0525
be back at,3,900,[238],[900],SYEF.tsv,S0615,S0525
be back,2,900,[238],[900],SYEF.tsv,S0615,S0525
me half,2,904,[238],[904],SYEF.tsv,S0615,S0525
do that,2,242,"[242, 846]","[50, 241, 554, 915]",SYEF.tsv,S0615,S0525
that mean,2,242,[242],[50],SYEF.tsv,S0615,S0525
we'll,1,242,"[242, 349, 780, 784, 810, 820, 822]","[99, 119, 351, 823, 859]",SYEF.tsv,S0615,S0525
that's that's fine,3,286,[242],[286],SYEF.tsv,S0615,S0525
mean,1,309,"[242, 302, 318]","[309, 365, 683]",SYEF.tsv,S0615,S0525
to do,2,244,"[244, 802, 804, 910, 926]","[63, 251, 823]",SYEF.tsv,S0615,S0525
all the,2,244,"[244, 275]","[113, 163, 733, 774, 864]",SYEF.tsv,S0615,S0525
gonna have to,3,793,[244],[793],SYEF.tsv,S0615,S0525
have to,2,815,"[244, 284, 302, 553, 659, 776]",[815],SYEF.tsv,S0615,S0525
get all the,3,864,[244],[864],SYEF.tsv,S0615,S0525
be and,2,248,[248],"[118, 884]",SYEF.tsv,S0615,S0525
she be,2,335,"[248, 291]","[335, 336, 827]",SYEF.tsv,S0615,S0525
pick up,2,250,"[250, 252]","[189, 249]",SYEF.tsv,S0615,S0525
i pick,2,271,[250],[271],SYEF.tsv,S0615,S0525
for her,2,334,"[252, 802]","[334, 351]",SYEF.tsv,S0615,S0525
nothing,1,563,"[252, 390]",[563],SYEF.tsv,S0615,S0525
would be,2,683,[252],[683],SYEF.tsv,S0615,S0525
and then,2,256,"[256, 306, 323, 784]","[50, 118, 121, 643, 827, 831, 835]",SYEF.tsv,S0615,S0525
yeah with,2,256,[256],[157],SYEF.tsv,S0615,S0525
at the,2,256,"[256, 293, 298, 713, 858]","[163, 841, 894]",SYEF.tsv,S0615,S0525
gonna do a test,4,256,[256],[247],SYEF.tsv,S0615,S0525
gonna do,2,256,[256],"[247, 793, 823]",SYEF.tsv,S0615,S0525
with her,2,278,"[256, 258]",[278],SYEF.tsv,S0615,S0525
do a,2,456,[256],"[456, 461, 704, 799, 906]",SYEF.tsv,S0615,S0525
work,1,643,"[256, 258]","[643, 678, 801]",SYEF.tsv,S0615,S0525
angle,1,720,[256],[720],SYEF.tsv,S0615,S0525
she doesn't,2,258,"[258, 262]","[34, 76, 141]",SYEF.tsv,S0615,S0525
excite,1,258,[258],[130],SYEF.tsv,S0615,S0525
want to,2,258,"[258, 802, 804, 910, 926]","[131, 509, 609, 681, 703, 823]",SYEF.tsv,S0615,S0525
excite about,2,265,[258],"[265, 267]",SYEF.tsv,S0615,S0525
dad say,2,609,[258],"[609, 613, 900]",SYEF.tsv,S0615,S0525
work with,2,678,[258],[678],SYEF.tsv,S0615,S0525
but her,2,827,[258],[827],SYEF.tsv,S0615,S0525
on that,2,923,"[258, 798]",[923],SYEF.tsv,S0615,S0525
wanna,1,262,"[262, 314]","[185, 855]",SYEF.tsv,S0615,S0525
like you,2,775,"[262, 314]",[775],SYEF.tsv,S0615,S0525
cut,1,279,[275],[279],SYEF.tsv,S0615,S0525
the time,2,461,"[275, 298]","[461, 774]",SYEF.tsv,S0615,S0525
all the time,3,774,[275],[774],SYEF.tsv,S0615,S0525
keep,1,609,"[277, 608]","[609, 647, 649]",SYEF.tsv,S0615,S0525
already,1,282,[282],"[136, 627, 670]",SYEF.tsv,S0615,S0525
change,1,282,[282],"[141, 283, 695]",SYEF.tsv,S0615,S0525
plan,1,282,[282],"[251, 788]",SYEF.tsv,S0615,S0525
ask,1,284,[284],"[133, 136, 681]",SYEF.tsv,S0615,S0525
a regular thing,3,284,[284],[283],SYEF.tsv,S0615,S0525
come over,2,399,[284],[399],SYEF.tsv,S0615,S0525
to come,2,509,"[284, 375, 887]",[509],SYEF.tsv,S0615,S0525
it's a,2,512,"[284, 523]","[512, 568, 849, 878]",SYEF.tsv,S0615,S0525
doesn't matter,2,799,"[293, 910]",[799],SYEF.tsv,S0615,S0525
the problem,2,336,[298],[336],SYEF.tsv,S0615,S0525
be at,2,801,"[298, 375]",[801],SYEF.tsv,S0615,S0525
another,1,300,"[300, 302, 612, 780]","[130, 643]",SYEF.tsv,S0615,S0525
another one,2,643,"[300, 612]",[643],SYEF.tsv,S0615,S0525
be like,2,872,[300],[872],SYEF.tsv,S0615,S0525
that's at,2,302,[302],[119],SYEF.tsv,S0615,S0525
do be,2,302,[302],"[135, 239]",SYEF.tsv,S0615,S0525
the one,2,302,[302],"[138, 153, 290, 527, 710]",SYEF.tsv,S0615,S0525
so what,2,302,[302],"[233, 251]",SYEF.tsv,S0615,S0525
wednesday,1,302,"[302, 345, 347]","[288, 290, 353]",SYEF.tsv,S0615,S0525
i mean,2,309,"[302, 318]","[309, 683]",SYEF.tsv,S0615,S0525
later,1,319,[302],[319],SYEF.tsv,S0615,S0525
call about,2,322,[302],[322],SYEF.tsv,S0615,S0525
at four,2,411,[302],[411],SYEF.tsv,S0615,S0525
could,1,304,"[304, 306, 318, 575, 802, 844, 863]","[74, 319, 683, 726, 817, 845, 93, 417]",SYEF.tsv,S0615,S0525
i could,2,304,"[304, 306, 318]","[93, 417]",SYEF.tsv,S0615,S0525
move,1,304,[304],"[142, 319]",SYEF.tsv,S0615,S0525
move that,2,304,[304],[189],SYEF.tsv,S0615,S0525
quarter to,2,911,[304],"[911, 913]",SYEF.tsv,S0615,S0525
quarter to four,3,913,[304],[913],SYEF.tsv,S0615,S0525
go and do,3,791,[306],[791],SYEF.tsv,S0615,S0525
need to,2,308,"[308, 462]","[5, 283, 317, 465]",SYEF.tsv,S0615,S0525
just to,2,308,[308],[50],SYEF.tsv,S0615,S0525
need,1,315,"[308, 462]",[315],SYEF.tsv,S0615,S0525
a little,2,765,"[308, 314, 631, 742, 860, 922]",[765],SYEF.tsv,S0615,S0525
of course,2,310,[310],"[93, 439]",SYEF.tsv,S0615,S0525
tea,1,311,"[310, 758]","[311, 643, 755, 904]",SYEF.tsv,S0615,S0525
come back,2,314,[314],[123],SYEF.tsv,S0615,S0525
little little,2,314,[314],[269],SYEF.tsv,S0615,S0525
they need a,3,315,[314],[315],SYEF.tsv,S0615,S0525
cos they,2,319,[314],"[319, 823]",SYEF.tsv,S0615,S0525
back from,2,401,[314],[401],SYEF.tsv,S0615,S0525
it's like,2,413,[314],[413],SYEF.tsv,S0615,S0525
do it,2,417,"[314, 910]","[417, 791]",SYEF.tsv,S0615,S0525
year,1,318,"[318, 707]","[168, 676, 231]",SYEF.tsv,S0615,S0525
in year seven,3,318,[318],[231],SYEF.tsv,S0615,S0525
i could do,3,417,[318],[417],SYEF.tsv,S0615,S0525
but i,2,493,[318],"[493, 527, 609, 613, 685, 712, 823]",SYEF.tsv,S0615,S0525
dad's,1,323,[323],"[5, 84, 491, 678, 841]",SYEF.tsv,S0615,S0525
then if,2,323,[323],[7],SYEF.tsv,S0615,S0525
well i'll,2,351,[323],"[351, 735]",SYEF.tsv,S0615,S0525
some more,2,892,"[323, 324, 858]",[892],SYEF.tsv,S0615,S0525
then he,2,643,[324],[643],SYEF.tsv,S0615,S0525
drop,1,789,"[324, 792]",[789],SYEF.tsv,S0615,S0525
borrow,1,328,[326],"[328, 332]",SYEF.tsv,S0615,S0525
dog,1,331,"[331, 719]",[325],SYEF.tsv,S0615,S0525
borrow the dog,3,331,[331],"[328, 332]",SYEF.tsv,S0615,S0525
borrow the,2,331,[331],"[328, 332]",SYEF.tsv,S0615,S0525
baby,1,392,[331],[392],SYEF.tsv,S0615,S0525
swim,1,337,[337],[138],SYEF.tsv,S0615,S0525
walk,1,337,[337],"[325, 334, 393, 467]",SYEF.tsv,S0615,S0525
a walk,2,337,[337],[336],SYEF.tsv,S0615,S0525
you've be,2,339,"[337, 338]","[339, 341, 342]",SYEF.tsv,S0615,S0525
be on,2,478,"[337, 396, 784]",[478],SYEF.tsv,S0615,S0525
on a,2,880,[337],[880],SYEF.tsv,S0615,S0525
shop,1,493,"[338, 495]","[493, 900]",SYEF.tsv,S0615,S0525
you have,2,777,"[338, 659]",[777],SYEF.tsv,S0615,S0525
boy,1,340,"[340, 408, 664]",[129],SYEF.tsv,S0615,S0525
busy,1,340,"[340, 343, 344, 816]","[339, 342]",SYEF.tsv,S0615,S0525
as well,2,347,"[347, 802]","[102, 290, 328, 478, 609]",SYEF.tsv,S0615,S0525
i don't think,3,347,"[347, 425, 459, 796, 798, 802]","[104, 110, 624]",SYEF.tsv,S0615,S0525
we will,2,594,[347],[594],SYEF.tsv,S0615,S0525
we'll go,2,349,[349],[119],SYEF.tsv,S0615,S0525
three,1,349,"[349, 362, 778, 780, 782]","[148, 627, 643, 781, 849, 880]",SYEF.tsv,S0615,S0525
go there,2,823,[349],[823],SYEF.tsv,S0615,S0525
bring him here,3,355,[354],[355],SYEF.tsv,S0615,S0525
jab,1,376,[358],[376],SYEF.tsv,S0615,S0525
let,1,360,[360],[127],SYEF.tsv,S0615,S0525
check,1,397,[360],[397],SYEF.tsv,S0615,S0525
in the morning,3,362,[362],"[1, 5, 847]",SYEF.tsv,S0615,S0525
o'clock,1,362,"[362, 375]","[119, 626, 643, 837]",SYEF.tsv,S0615,S0525
i say,2,362,[362],"[148, 417, 565]",SYEF.tsv,S0615,S0525
one that,2,362,[362],[290],SYEF.tsv,S0615,S0525
thursday,1,362,"[362, 390]","[357, 825, 843]",SYEF.tsv,S0615,S0525
that i say,3,559,[362],[559],SYEF.tsv,S0615,S0525
we've,1,576,[362],[576],SYEF.tsv,S0615,S0525
out of,2,657,"[362, 639]","[657, 662]",SYEF.tsv,S0615,S0525
they have,2,367,"[367, 371]",[153],SYEF.tsv,S0615,S0525
one's,1,367,"[367, 530]","[288, 451]",SYEF.tsv,S0615,S0525
have the,2,527,[367],[527],SYEF.tsv,S0615,S0525
a very,2,720,"[367, 520, 769]",[720],SYEF.tsv,S0615,S0525
this time,2,815,"[367, 371]",[815],SYEF.tsv,S0615,S0525
yes it's,2,375,[375],"[15, 130]",SYEF.tsv,S0615,S0525
then you,2,375,[375],[50],SYEF.tsv,S0615,S0525
come to,2,375,[375],[100],SYEF.tsv,S0615,S0525
to that,2,375,[375],[119],SYEF.tsv,S0615,S0525
o'clock so,2,375,[375],[119],SYEF.tsv,S0615,S0525
it's not,2,565,"[375, 470, 528]","[565, 799]",SYEF.tsv,S0615,S0525
but it,2,683,[375],[683],SYEF.tsv,S0615,S0525
it's not a,3,799,[375],[799],SYEF.tsv,S0615,S0525
like to,2,853,"[375, 852]",[853],SYEF.tsv,S0615,S0525
that then,2,923,[375],[923],SYEF.tsv,S0615,S0525
will be,2,381,[381],"[84, 624]",SYEF.tsv,S0615,S0525
mummy,1,381,[381],"[204, 417]",SYEF.tsv,S0615,S0525
idea,1,480,[383],[480],SYEF.tsv,S0615,S0525
it's all,2,695,"[387, 488, 778]",[695],SYEF.tsv,S0615,S0525
yet,1,390,"[390, 766, 767]","[31, 34, 491, 783]",SYEF.tsv,S0615,S0525
else,1,465,"[390, 477]","[465, 770, 831, 886, 902]",SYEF.tsv,S0615,S0525
depend on the,3,394,[394],[309],SYEF.tsv,S0615,S0525
card,1,396,[396],[104],SYEF.tsv,S0615,S0525
friday,1,399,[396],"[399, 835]",SYEF.tsv,S0615,S0525
months,1,781,"[402, 778, 780, 784]",[781],SYEF.tsv,S0615,S0525
big,1,406,"[406, 408, 427, 614]","[136, 401, 405, 799]",SYEF.tsv,S0615,S0525
the the,2,408,[408],[153],SYEF.tsv,S0615,S0525
the third,2,411,[408],[411],SYEF.tsv,S0615,S0525
away,1,683,"[408, 668]","[683, 765]",SYEF.tsv,S0615,S0525
of the,2,410,"[410, 427, 428]","[23, 309, 461, 706]",SYEF.tsv,S0615,S0525
show,1,410,[410],"[135, 138, 559]",SYEF.tsv,S0615,S0525
just show,2,410,[410],[136],SYEF.tsv,S0615,S0525
it's only,2,410,"[410, 468]","[144, 904, 409]",SYEF.tsv,S0615,S0525
the end,2,410,[410],[153],SYEF.tsv,S0615,S0525
it's only highlight,3,410,[410],[409],SYEF.tsv,S0615,S0525
in the third,3,411,[410],[411],SYEF.tsv,S0615,S0525
ago,1,689,[410],"[689, 726, 882]",SYEF.tsv,S0615,S0525
now it's,2,695,[410],[695],SYEF.tsv,S0615,S0525
end,1,765,[410],[765],SYEF.tsv,S0615,S0525
fish pie,2,416,"[416, 418, 423, 438]","[415, 417]",SYEF.tsv,S0615,S0525
fish,1,421,"[416, 418, 422, 423, 438]",[421],SYEF.tsv,S0615,S0525
pie,1,429,"[416, 418, 423, 428, 438]",[429],SYEF.tsv,S0615,S0525
put,1,445,"[420, 430, 600, 608, 659, 660, 661, 668]","[445, 463, 465, 487, 512, 613, 874, 908, 917, 923, 467]",SYEF.tsv,S0615,S0525
i do,2,461,"[420, 423]","[461, 733]",SYEF.tsv,S0615,S0525
you put,2,467,[420],[467],SYEF.tsv,S0615,S0525
in it,2,884,[420],"[884, 886]",SYEF.tsv,S0615,S0525
mm i,2,423,[423],"[170, 484, 493]",SYEF.tsv,S0615,S0525
a big,2,427,[427],[401],SYEF.tsv,S0615,S0525
not a big,3,799,[427],[799],SYEF.tsv,S0615,S0525
on top,2,430,[430],[426],SYEF.tsv,S0615,S0525
top,1,451,[430],[451],SYEF.tsv,S0615,S0525
slimming world,2,908,"[438, 457, 459]",[908],SYEF.tsv,S0615,S0525
prawn,1,446,[446],[445],SYEF.tsv,S0615,S0525
make,1,450,"[450, 460, 812, 816, 822]","[415, 454, 480, 487, 739, 815, 851]",SYEF.tsv,S0615,S0525
mum,1,801,[450],[801],SYEF.tsv,S0615,S0525
oh oh,2,761,[452],[761],SYEF.tsv,S0615,S0525
that be nice,3,453,[453],[237],SYEF.tsv,S0615,S0525
that be,2,566,[453],"[566, 687]",SYEF.tsv,S0615,S0525
the old,2,457,[457],[113],SYEF.tsv,S0615,S0525
any more,2,617,"[459, 778]","[617, 744, 765]",SYEF.tsv,S0615,S0525
they're,1,460,[460],"[1, 311, 823, 825, 827]",SYEF.tsv,S0615,S0525
but she,2,460,[460],"[34, 76, 142, 159, 543]",SYEF.tsv,S0615,S0525
talk about,2,460,[460],"[132, 557, 733, 770]",SYEF.tsv,S0615,S0525
talk,1,460,[460],"[146, 861]",SYEF.tsv,S0615,S0525
to it,2,462,[462],[34],SYEF.tsv,S0615,S0525
stick,1,462,[462],"[361, 386]",SYEF.tsv,S0615,S0525
only be,2,689,[468],[689],SYEF.tsv,S0615,S0525
well it's,2,470,"[470, 488]",[409],SYEF.tsv,S0615,S0525
wet,1,470,[470],[469],SYEF.tsv,S0615,S0525
it's just,2,524,"[470, 528, 682]","[524, 572]",SYEF.tsv,S0615,S0525
next,1,472,"[472, 560, 734]","[443, 733]",SYEF.tsv,S0615,S0525
young,1,880,[475],[880],SYEF.tsv,S0615,S0525
anything,1,477,"[477, 804]","[190, 424, 429, 770]",SYEF.tsv,S0615,S0525
anything else,2,770,[477],[770],SYEF.tsv,S0615,S0525
you be,2,479,"[479, 905]","[20, 129, 136, 249, 294]",SYEF.tsv,S0615,S0525
yeah so,2,481,[481],[59],SYEF.tsv,S0615,S0525
that's probably,2,481,[481],[189],SYEF.tsv,S0615,S0525
easy,1,483,[483],[441],SYEF.tsv,S0615,S0525
a bite,2,488,"[488, 507]","[378, 568]",SYEF.tsv,S0615,S0525
oh dear,2,490,"[490, 588]","[276, 278, 641, 761]",SYEF.tsv,S0615,S0525
be he,2,894,"[492, 863]",[894],SYEF.tsv,S0615,S0525
think you,2,624,[495],[624],SYEF.tsv,S0615,S0525
the day,2,793,[495],[793],SYEF.tsv,S0615,S0525
i think you,3,817,[495],[817],SYEF.tsv,S0615,S0525
you go,2,886,[495],[886],SYEF.tsv,S0615,S0525
list,1,497,"[497, 499]","[493, 498]",SYEF.tsv,S0615,S0525
stuff,1,499,[499],"[487, 527, 617]",SYEF.tsv,S0615,S0525
there's always stuff on our list,6,499,[499],[498],SYEF.tsv,S0615,S0525
yes there's,2,535,[499],[535],SYEF.tsv,S0615,S0525
stand,1,503,[503],[491],SYEF.tsv,S0615,S0525
for a,2,507,"[507, 926]","[130, 336]",SYEF.tsv,S0615,S0525
you for a,3,507,[507],[336],SYEF.tsv,S0615,S0525
have you,2,515,[507],"[515, 786, 866]",SYEF.tsv,S0615,S0525
oh have you,3,876,[507],[876],SYEF.tsv,S0615,S0525
over there,2,539,[508],[539],SYEF.tsv,S0615,S0525
yes that's,2,510,[510],[119],SYEF.tsv,S0615,S0525
that's what,2,510,[510],[445],SYEF.tsv,S0615,S0525
that's what i,3,510,[510],[461],SYEF.tsv,S0615,S0525
i be,2,510,"[510, 840]","[480, 493, 724, 733, 823]",SYEF.tsv,S0615,S0525
what i,2,726,"[510, 802]","[726, 733]",SYEF.tsv,S0615,S0525
nanny's,1,511,"[511, 640]","[130, 501]",SYEF.tsv,S0615,S0525
the light,2,511,"[511, 583]",[509],SYEF.tsv,S0615,S0525
light,1,512,"[511, 520, 583]","[512, 521, 596]",SYEF.tsv,S0615,S0525
nice light,2,520,[520],[512],SYEF.tsv,S0615,S0525
that's a,2,843,[520],[843],SYEF.tsv,S0615,S0525
though,1,523,[523],"[181, 426, 783]",SYEF.tsv,S0615,S0525
carpet,1,589,[523],"[589, 591]",SYEF.tsv,S0615,S0525
though isn't it,3,706,[523],[706],SYEF.tsv,S0615,S0525
other one's,2,530,[530],[288],SYEF.tsv,S0615,S0525
the other,2,530,"[530, 887]","[365, 706, 793, 886]",SYEF.tsv,S0615,S0525
well yeah,2,530,[530],[461],SYEF.tsv,S0615,S0525
clock,1,538,[538],[537],SYEF.tsv,S0615,S0525
oh that,2,540,[540],"[93, 237]",SYEF.tsv,S0615,S0525
i i,2,544,[544],"[376, 733, 817]",SYEF.tsv,S0615,S0525
know i,2,544,"[544, 790]",[527],SYEF.tsv,S0615,S0525
i i didn't see,4,712,[544],[712],SYEF.tsv,S0615,S0525
oh i know,3,783,[544],[783],SYEF.tsv,S0615,S0525
see this,2,876,[544],[876],SYEF.tsv,S0615,S0525
picture,1,549,"[549, 749]","[135, 136, 770]",SYEF.tsv,S0615,S0525
what do,2,553,[553],"[50, 70, 365, 632]",SYEF.tsv,S0615,S0525
to say,2,553,[553],[132],SYEF.tsv,S0615,S0525
wait,1,861,"[560, 887]","[861, 864]",SYEF.tsv,S0615,S0525
buy,1,571,[571],"[93, 539, 645]",SYEF.tsv,S0615,S0525
you then for,3,571,[571],[123],SYEF.tsv,S0615,S0525
birthday,1,571,"[571, 802]","[351, 793, 799]",SYEF.tsv,S0615,S0525
for your,2,571,[571],[355],SYEF.tsv,S0615,S0525
be this,2,571,[571],"[395, 657]",SYEF.tsv,S0615,S0525
towel,1,572,[571],"[572, 578]",SYEF.tsv,S0615,S0525
scratch,1,579,"[579, 584]","[267, 269, 278]",SYEF.tsv,S0615,S0525
that's not a,3,579,[579],[286],SYEF.tsv,S0615,S0525
i've just,2,906,[583],[906],SYEF.tsv,S0615,S0525
well if,2,584,[584],[4],SYEF.tsv,S0615,S0525
and i,2,584,[584],"[83, 527, 559, 841]",SYEF.tsv,S0615,S0525
his face,2,584,[584],[267],SYEF.tsv,S0615,S0525
face,1,584,[584],[267],SYEF.tsv,S0615,S0525
on his,2,647,[584],"[647, 649]",SYEF.tsv,S0615,S0525
would it,2,801,[584],[801],SYEF.tsv,S0615,S0525
and it be,3,884,[584],[884],SYEF.tsv,S0615,S0525
no it's,2,586,[586],"[524, 890]",SYEF.tsv,S0615,S0525
nanny,1,588,[588],"[115, 382, 384, 817]",SYEF.tsv,S0615,S0525
only a little,3,765,[592],[765],SYEF.tsv,S0615,S0525
a nice,2,595,[595],"[512, 878]",SYEF.tsv,S0615,S0525
room,1,605,[595],"[605, 617]",SYEF.tsv,S0615,S0525
the hours,2,600,[600],[50],SYEF.tsv,S0615,S0525
yeah and,2,603,[603],"[348, 841]",SYEF.tsv,S0615,S0525
it would,2,683,[603],"[683, 801]",SYEF.tsv,S0615,S0525
yeah and it,3,884,[603],[884],SYEF.tsv,S0615,S0525
be very,2,817,[606],[817],SYEF.tsv,S0615,S0525
it be very,3,818,[606],[818],SYEF.tsv,S0615,S0525
new,1,608,[608],[401],SYEF.tsv,S0615,S0525
put it on,3,608,[608],"[463, 465]",SYEF.tsv,S0615,S0525
obviously,1,608,[608],[565],SYEF.tsv,S0615,S0525
put it,2,613,[608],[613],SYEF.tsv,S0615,S0525
it on,2,647,[608],"[647, 649, 823]",SYEF.tsv,S0615,S0525
pass,1,612,"[612, 620]","[159, 161]",SYEF.tsv,S0615,S0525
can you,2,612,"[612, 620, 719]",[443],SYEF.tsv,S0615,S0525
please,1,612,"[612, 620]",[598],SYEF.tsv,S0615,S0525
store,1,616,[616],"[609, 613]",SYEF.tsv,S0615,S0525
in the garage,3,616,[616],[613],SYEF.tsv,S0615,S0525
water,1,621,"[620, 631, 668, 669]","[621, 623, 638]",SYEF.tsv,S0615,S0525
play,1,625,"[625, 740]",[317],SYEF.tsv,S0615,S0525
shall,1,630,"[630, 635, 812, 850]","[129, 731, 923]",SYEF.tsv,S0615,S0525
we just,2,630,[630],"[136, 801]",SYEF.tsv,S0615,S0525
shall we,2,630,"[630, 635, 812, 850]",[467],SYEF.tsv,S0615,S0525
maybe,1,630,[630],"[527, 911]",SYEF.tsv,S0615,S0525
like a,2,631,[631],[168],SYEF.tsv,S0615,S0525
if we,2,681,[631],"[681, 801]",SYEF.tsv,S0615,S0525
you like,2,634,"[634, 852, 858]","[443, 521]",SYEF.tsv,S0615,S0525
milk,1,634,[634],"[628, 750, 765, 855]",SYEF.tsv,S0615,S0525
i think we,3,683,"[637, 854]",[683],SYEF.tsv,S0615,S0525
of your,2,639,[639],[79],SYEF.tsv,S0615,S0525
right,1,639,[639],"[81, 194, 235, 253, 285, 311, 350, 370, 393, 645, 710, 768]",SYEF.tsv,S0615,S0525
bottle,1,639,[639],"[619, 695]",SYEF.tsv,S0615,S0525
right then,2,898,[639],[898],SYEF.tsv,S0615,S0525
kitchen,1,752,[640],"[752, 917]",SYEF.tsv,S0615,S0525
yep,1,821,[646],[821],SYEF.tsv,S0615,S0525
hungry,1,689,[651],[689],SYEF.tsv,S0615,S0525
to put,2,659,[659],"[465, 512]",SYEF.tsv,S0615,S0525
put the lid,3,923,[659],[923],SYEF.tsv,S0615,S0525
mummy's,1,660,"[660, 661]",[378],SYEF.tsv,S0615,S0525
gonna put,2,660,"[660, 661]","[445, 613]",SYEF.tsv,S0615,S0525
on there,2,661,[661],[487],SYEF.tsv,S0615,S0525
didn't want,2,703,"[668, 669]","[703, 765]",SYEF.tsv,S0615,S0525
want that,2,759,[668],[759],SYEF.tsv,S0615,S0525
put the,2,923,[668],[923],SYEF.tsv,S0615,S0525
want the,2,670,[669],[670],SYEF.tsv,S0615,S0525
turn,1,673,[673],[505],SYEF.tsv,S0615,S0525
white,1,673,[673],"[572, 578, 672]",SYEF.tsv,S0615,S0525
blue,1,673,[673],[672],SYEF.tsv,S0615,S0525
wash,1,880,[673],[880],SYEF.tsv,S0615,S0525
win,1,676,"[675, 707]","[676, 706]",SYEF.tsv,S0615,S0525
before wimbledon,2,683,[682],[683],SYEF.tsv,S0615,S0525
wimbledon,1,683,[682],[683],SYEF.tsv,S0615,S0525
monsters,1,692,[691],[692],SYEF.tsv,S0615,S0525
phone,1,702,[702],"[204, 550, 570]",SYEF.tsv,S0615,S0525
wasn't it,2,818,[705],[818],SYEF.tsv,S0615,S0525
when he,2,707,[707],[127],SYEF.tsv,S0615,S0525
he win,2,707,[707],[676],SYEF.tsv,S0615,S0525
want it,2,707,[707],"[695, 904]",SYEF.tsv,S0615,S0525
don't think,2,713,[713],"[104, 110, 624]",SYEF.tsv,S0615,S0525
the dog,2,719,[719],"[328, 332]",SYEF.tsv,S0615,S0525
you see,2,719,[719],"[392, 515, 876]",SYEF.tsv,S0615,S0525
now be,2,719,[719],[505],SYEF.tsv,S0615,S0525
see the,2,719,[719],[509],SYEF.tsv,S0615,S0525
you see the,3,719,[719],[699],SYEF.tsv,S0615,S0525
now be that,3,765,[719],[765],SYEF.tsv,S0615,S0525
return,1,831,[719],[831],SYEF.tsv,S0615,S0525
drink,1,723,[723],"[484, 485]",SYEF.tsv,S0615,S0525
come on,2,876,[723],[876],SYEF.tsv,S0615,S0525
out there,2,727,[727],[527],SYEF.tsv,S0615,S0525
lot,1,730,[730],"[132, 435, 456, 461]",SYEF.tsv,S0615,S0525
they'll,1,730,[730],"[142, 311]",SYEF.tsv,S0615,S0525
you want,2,730,"[730, 910, 926]","[509, 670, 861, 904, 917]",SYEF.tsv,S0615,S0525
little boy,2,732,[732],[129],SYEF.tsv,S0615,S0525
yes i,2,734,"[734, 798, 854]","[395, 609]",SYEF.tsv,S0615,S0525
they do,2,734,[734],"[724, 736]",SYEF.tsv,S0615,S0525
to have,2,742,[742],[712],SYEF.tsv,S0615,S0525
we don't,2,757,[742],[757],SYEF.tsv,S0615,S0525
erm i,2,837,[748],[837],SYEF.tsv,S0615,S0525
us a,2,749,[749],[131],SYEF.tsv,S0615,S0525
picture of,2,749,[749],"[135, 136]",SYEF.tsv,S0615,S0525
him this morning,3,749,[749],[136],SYEF.tsv,S0615,S0525
of him,2,749,[749],"[237, 699]",SYEF.tsv,S0615,S0525
send,1,749,[749],[556],SYEF.tsv,S0615,S0525
better,1,749,[749],"[585, 642, 665, 744]",SYEF.tsv,S0615,S0525
door,1,753,[753],[752],SYEF.tsv,S0615,S0525
shut,1,900,[753],[900],SYEF.tsv,S0615,S0525
pretty,1,758,"[758, 808]","[25, 519]",SYEF.tsv,S0615,S0525
part,1,760,[760],[181],SYEF.tsv,S0615,S0525
outfit,1,770,[769],"[770, 777]",SYEF.tsv,S0615,S0525
outfit haven't,2,775,[769],[775],SYEF.tsv,S0615,S0525
purple t shirt,3,771,[771],[770],SYEF.tsv,S0615,S0525
wear,1,772,[771],[772],SYEF.tsv,S0615,S0525
t shirt,2,773,[773],[770],SYEF.tsv,S0615,S0525
i have,2,776,[776],"[527, 559]",SYEF.tsv,S0615,S0525
use,1,776,[776],"[678, 735]",SYEF.tsv,S0615,S0525
in his,2,778,[778],[185],SYEF.tsv,S0615,S0525
to six,2,911,"[778, 780]",[911],SYEF.tsv,S0615,S0525
be able to,3,780,[780],"[84, 142]",SYEF.tsv,S0615,S0525
for another,2,780,[780],[130],SYEF.tsv,S0615,S0525
we'll be,2,780,"[780, 784]",[351],SYEF.tsv,S0615,S0525
reckon,1,780,"[780, 784]","[750, 864]",SYEF.tsv,S0615,S0525
nearly,1,782,[782],[570],SYEF.tsv,S0615,S0525
three months,2,782,[782],[781],SYEF.tsv,S0615,S0525
well no,2,906,[782],[906],SYEF.tsv,S0615,S0525
well i,2,790,"[790, 802]","[84, 376, 411, 712]",SYEF.tsv,S0615,S0525
might go and,3,791,[790],[791],SYEF.tsv,S0615,S0525
point this week,3,792,[792],[731],SYEF.tsv,S0615,S0525
thirtieth,1,796,[796],[795],SYEF.tsv,S0615,S0525
know what,2,802,[802],"[11, 478, 803, 904]",SYEF.tsv,S0615,S0525
know what she want to,5,802,[802],[131],SYEF.tsv,S0615,S0525
i don't know what,4,802,[802],"[131, 904]",SYEF.tsv,S0615,S0525
